time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,paymentservice_error,frontend_error,frontend-external_error,productcatalogservice_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692660347,0.867569492396663,4.302603811134791,0.9069166467448762,5.330012643877409,0.5884118875029464,11.954199956712642,5.123266320321833,0.351788435042966,4.841555474682903,3.352578183737433,0.2644277467782685,0.8092142136446345,96235520,42999808,14336000,46166016,42127360,19791872,127823872,33431552,9605120,50024448,3088384,8998912,47.92,66.0,0.0,228.0,0.0,40.0,46.0,4.0,476.175,54.0,22.0,0,0,0,0,0.0003419958337862,0.0019787985865724,0.3804347826086957,0.0013434318038969,0.0026906077348066,1.4549435866983371,0.0024197530864197,0.0096875000000011,0.1844047619047619,0.0003960937499999,0.0035232235630847,0.0047112367491166,1.6567567567567567,0.004385744814582,0.0045381215469613,2.3031027315914487,0.0044839506172839,0.2199922583499226,0.2946035242290749,0.0039364452423698
1692660348,0.867569492396663,4.302603811134791,0.9069166467448762,5.330012643877409,0.5884118875029464,11.919171748614286,5.123266320321833,0.351788435042966,4.939033840525758,4.165955849032266,0.2644277467782685,0.8092142136446345,96235520,42999808,14336000,46166016,42127360,19791872,127823872,33431552,9605120,50024448,3088384,8998912,52.0,92.0,0.0,304.0,0.0,46.0,46.0,0.0,390.0,46.0,16.0,0,0,0,0,0.0003416873449131,0.0019809590973201,0.3831521739130435,0.0013471717045026,0.0026483516483516,1.4560868331441543,0.002430303030303,0.0043542857142857,0.1847674418604651,0.00039765625,0.0035195652173913,0.0047110014104372,1.6671052631578946,0.0043862285212592,0.0045296703296703,2.303135641316685,0.0044860606060606,0.2198492742835876,0.3078124999999997,0.0039435168738898
1692660349,0.867569492396663,4.302603811134791,0.9069166467448762,5.330012643877409,0.5811655714311176,11.919171748614286,5.123266320321833,0.351788435042966,5.848701950571278,4.165955849032266,0.2644277467782685,0.8092142136446345,96235520,42999808,14336000,46166016,42127360,19791872,127823872,33431552,9605120,50024448,3088384,8998912,46.0,88.0,4.0,296.0,4.0,40.0,36.0,4.0,444.0,38.0,28.0,0,0,0,0,0.0003416873449131,0.0019809590973201,0.3831521739130435,0.0013471717045026,0.0026483516483516,1.4560868331441543,0.002430303030303,0.1000221010755856,0.1844167196439923,0.00039765625,0.0035195652173913,0.0047110014104372,1.6671052631578946,0.0043862285212592,0.0045296703296703,2.303135641316685,0.0044860606060606,0.2200044202151171,0.2950440528634362,0.0039435168738898
1692660350,0.867569492396663,4.302603811134791,0.9069166467448762,5.330012643877409,0.5811655714311176,11.919171748614286,5.123266320321833,0.351788435042966,5.814879488497159,4.165955849032266,0.2644277467782685,0.8092142136446345,96235520,42999808,14336000,46166016,42127360,19791872,127823872,33431552,9478144,50024448,3088384,8998912,34.0,124.0,0.0,256.0,0.0,44.0,38.0,0.0,584.0,88.0,12.0,0,0,0,0,0.0003364887576908,0.0019990286819463,0.3806818507503068,0.0012068002391942,0.0026482276507987,1.4564440960381644,0.0024326620897909,0.0004950425970659,0.184751045746045,0.0004017645492901,0.0034546577958317,0.0047420609418452,1.6947408243515245,0.0043666613140054,0.0045296455301597,2.3037333256946813,0.0044865324179581,0.2188343768418953,0.3075807174642245,0.0039631142978754
1692660351,0.867569492396663,4.302603811134791,0.9069166467448762,5.330012643877409,0.5811655714311176,11.919171748614286,5.123266320321833,0.351788435042966,5.814879488497159,4.165955849032266,0.2644277467782685,0.8092142136446345,96235520,42999808,14336000,46166016,42127360,19791872,127823872,33431552,9478144,50024448,3088384,8998912,60.0,84.0,4.0,294.0,4.0,64.0,60.0,4.0,528.0,50.0,46.0,0,0,0,0,0.0003405550829168,0.0019828261004107,0.3749992357322678,0.0014930842457561,0.0026484101713862,1.455326037492033,0.0024684563467089,0.1000661488077187,0.1844287208969337,0.0003981159334932,0.0035094507264236,0.0047129018339933,1.6923115127053596,0.0044173511695445,0.0045296820342772,2.302996946160364,0.0044936912693417,0.2200132297615437,0.2954849987528096,0.0039455922845757
1692660352,0.867569492396663,3.7234494348015423,0.9069166467448762,5.330012643877409,0.5811655714311176,11.919171748614286,4.344273676316899,0.351788435042966,5.814879488497159,4.165955849032266,0.2644277467782685,0.8092142136446345,96235520,42999808,14336000,46166016,42127360,19791872,127823872,33431552,9478144,50024448,3088384,8998912,34.0,62.0,0.0,252.0,0.0,34.0,42.0,0.0,412.0,56.0,24.0,0,0,0,0,0.0003405257936507,0.0019729344729344,0.3719512195121951,0.0013451327433628,0.0026235294117647,1.453129657228018,0.0024437086092715,0.0052272727272718,0.184428707829408,0.0003918143899895,0.0035090909090909,0.0047125356125356,1.697297297297298,0.0043879646017699,0.0045247058823529,2.302786885245901,0.0044887417218543,0.2199699911084765,0.2954845814977974,0.0039109057301293
1692660353,0.867569492396663,3.6517393712826287,0.9069166467448762,4.140993985995813,0.5013959642515006,11.919171748614286,4.258885904311534,0.2993416653285464,5.814879488497159,4.165955849032266,0.2673657074763878,0.6687683179577963,96235520,42999808,14336000,46166016,42127360,19791872,127823872,33431552,9478144,50024448,3092480,8998912,34.0,74.0,8.0,242.0,8.0,42.0,32.0,10.0,460.0,54.0,36.0,0,0,0,0,0.0003410224438902,0.0019762158324458,0.3689024390243903,0.0013478480373595,0.0026686390532544,1.4505573020863105,0.0024615384615384,0.0040962099125364,0.1848624622609862,0.0003944212721584,0.0035151515151515,0.0047121760738374,1.6986842105263154,0.0043883125078884,0.0045337278106508,2.3017719348385253,0.0044923076923076,0.219794227886057,0.3110491071428571,0.0039234119782214
1692660354,0.867569492396663,4.506850545506207,0.9069166467448762,4.226452394064861,0.5882857729103608,11.919171748614286,3.3023323924999204,0.293478524744497,5.814879488497159,4.165955849032266,0.2673657074763878,0.6823711232209522,96235520,43012096,14336000,46166016,42127360,19791872,127823872,33431552,9478144,50024448,3092480,8998912,36.0,90.0,10.0,248.0,10.0,42.0,34.0,8.0,510.0,64.0,44.0,0,0,0,0,0.0003410224438902,0.0019762158324458,0.3689024390243903,0.0013478480373595,0.0026686390532544,1.4505573020863105,0.0024615384615384,0.0049941690962099,0.1844857872884062,0.0003944212721584,0.0035151515151515,0.0047121760738374,1.6986842105263154,0.0043883125078884,0.0045337278106508,2.3017719348385253,0.0044923076923076,0.2199677634504224,0.2974780701754386,0.0039234119782214
1692660355,0.867569492396663,4.506850545506207,0.9069166467448762,3.544772037500081,0.5882857729103608,11.919171748614286,3.3023323924999204,0.2876153841604476,5.814879488497159,4.165955849032266,0.2673657074763878,0.695973928484108,96235520,43012096,14336000,46166016,42127360,19791872,127823872,33431552,9478144,50024448,3092480,8998912,52.0,96.0,4.0,288.0,4.0,44.0,46.0,2.0,508.0,56.0,18.0,0,0,0,0,0.0003400725764644,0.0020314658480429,0.3682432432432433,0.0012122370936902,0.0026686390532544,1.450449101796407,0.0024615384615384,0.0004952095579815,0.1849764863957003,0.0004044548651817,0.0035041968162083,0.0047439754412893,1.704166666666667,0.0043709369024856,0.0045337278106508,2.3019461077844308,0.0044923076923076,0.2187836862367661,0.3143640350877192,0.0039694656488549
1692660356,0.867569492396663,4.506850545506207,0.9069166467448762,3.544772037500081,0.5882857729103608,11.919171748614286,5.152222751013039,0.2817522435763981,5.814879488497159,4.165955849032266,0.2238830269574303,0.7095767337472639,96235520,43012096,14336000,46166016,42127360,19791872,127832064,33431552,9478144,50024448,3092480,8998912,42.0,64.0,2.0,234.0,2.0,32.0,40.0,6.0,442.0,34.0,36.0,0,0,0,0,0.000343734272773,0.002005617977528,0.3814102564102563,0.0014998724164327,0.0026686390532544,1.452101801544181,0.0024966887417218,0.1000278107386532,0.1847168905950096,0.0003972746331236,0.0035468286099865,0.0047134831460674,1.6708333333333334,0.0044293952538912,0.0045337278106508,2.301744352301973,0.0044993377483443,0.2200055621477306,0.304746835443038,0.0039366726296958
1692660357,0.8352991268041484,4.506850545506207,0.8769907600826861,4.189448903370963,0.5882857729103608,9.860333481903645,5.152222751013039,0.5315172169859559,5.814879488497159,4.165955849032266,0.2284421437159987,0.7132766967788424,96235520,43012096,14348288,46166016,42127360,19791872,127832064,49836032,9478144,50024448,3092480,8998912,34.0,86.0,0.0,238.0,0.0,40.0,32.0,0.0,478.0,60.0,18.0,0,0,0,0,0.000343734272773,0.0019989395546129,0.3928571428571429,0.0013725190839694,0.00265,1.4539001793185893,0.0024666666666666,0.0093750000000002,0.1847168905950096,0.0003925576519916,0.0035468286099865,0.0047142453163662,1.7083333333333346,0.0044121119592875,0.00453,2.3026150627615065,0.0044933333333333,0.219989977728285,0.304746835443038,0.0039146025878003
1692660358,0.8352991268041484,4.694165567477784,0.8769907600826861,5.308618387482423,0.5882857729103608,9.661680619426742,5.152222751013039,0.5315172169859559,5.814879488497159,4.165955849032266,0.2330012604745671,0.6996738915156866,96235520,43012096,14348288,44281856,42127360,19791872,127832064,49836032,9478144,50024448,3092480,8998912,40.0,82.0,0.0,240.0,0.0,32.0,26.0,2.0,484.0,70.0,26.0,0,0,0,0,0.0003439707366296,0.002005967005967,0.4013157894736843,0.0013790087463556,0.0026526946107784,1.4572649572649572,0.0025,0.0044027397260274,0.1850956696878147,0.0003977987421383,0.0035495276653171,0.0047134433134433,1.6666666666666663,0.0044137152997845,0.0045305389221556,2.302735042735043,0.0045,0.2198437031484258,0.317596566523605,0.003939037433155
1692660359,0.6533227115881336,4.694165567477784,0.8634526828147532,5.308618387482423,0.5882857729103608,12.210502500323916,5.152222751013039,0.5315172169859559,5.814879488497159,4.165955849032266,0.2375603772331354,0.6860710862525307,96235520,43012096,14348288,44281856,42127360,19787776,127832064,49836032,9478144,50024448,3092480,8998912,62.0,34.0,4.0,113.801,4.0,44.0,46.0,2.0,452.0,50.0,20.0,0,0,0,0,0.0003439707366296,0.002005967005967,0.4013157894736843,0.0013790608068336,0.0026526946107784,1.4572649572649572,0.0025,0.1001388477488151,0.184730634364042,0.0003977987421383,0.0035495276653171,0.0047134433134433,1.6666666666666663,0.0044137240395393,0.0045305389221556,2.302735042735043,0.0045,0.220027769549763,0.3050209205020923,0.003939037433155
1692660360,0.6668546183045866,4.694165567477784,0.8634526828147532,5.308618387482423,0.5882857729103608,12.210502500323916,5.152222751013039,0.5315172169859559,5.814879488497159,4.165955849032266,0.2735470055141017,0.8148830938191094,96235520,43012096,14348288,44281856,42127360,19787776,127832064,49836032,9478144,50024448,3092480,9138176,26.0,84.0,0.0,250.0,0.0,22.0,38.0,2.0,436.0,96.0,10.0,0,0,0,0,0.0003383720930232,0.0019533059394844,0.4000000000000001,0.0012290034364261,0.0026526946107784,1.4590747330960854,0.0025,0.000494303126656,0.1844429795649308,0.000402,0.0034829411764705,0.0046129996264475,1.6363636363636374,0.0043742405498281,0.0045305389221556,2.30355871886121,0.0045,0.2188688016528925,0.296759259259259,0.0039587901701323
1692660361,0.6803865250210395,4.694165567477784,0.8634526828147532,5.308618387482423,0.5882857729103608,12.210502500323916,5.152222751013039,0.5315172169859559,5.814879488497159,4.192937229604148,0.2735470055141017,0.8148830938191094,96235520,43012096,14348288,44281856,42127360,19787776,127832064,49836032,9478144,50024448,3092480,9138176,72.0,0.0,0.0,258.0,0.0,64.0,46.0,4.0,450.0,10.0,46.0,0,0,0,0,0.0003406593406593,0.001963529003126,0.4097222222222221,0.0014580310880829,0.0026526946107784,1.460653409090909,0.0025324675324675,0.1001382947337365,0.1844609547897565,0.0003965336134453,0.0035108033240997,0.0046450156304272,1.635294117647059,0.0044072538860103,0.0045305389221556,2.3033806818181817,0.0045064935064935,0.2200276589467473,0.2959227467811162,0.0039333333333333
1692660362,0.6939184317374925,4.694165567477784,0.8634526828147532,5.308618387482423,0.5882857729103608,12.210502500323916,5.152222751013039,0.5315172169859559,5.814879488497159,4.192937229604148,0.2735470055141017,0.8148830938191094,96235520,43012096,14348288,44281856,42127360,19787776,127832064,49836032,9478144,50024448,3092480,9138176,8.0,64.0,2.0,172.0,2.0,8.0,14.0,2.0,470.0,100.0,6.0,0,0,0,0,0.0003406593406593,0.0019536423841059,0.3897058823529412,0.0013696961927957,0.0026305732484076,1.4600561134081511,0.0025,0.00975,0.1844609547897565,0.000391281512605,0.0035108033240997,0.0046338794004879,1.5035714285714297,0.0044019228304063,0.0045261146496815,2.300162433549912,0.0045,0.2199966740576496,0.2959227467811162,0.0039084112149532
1692660363,0.8119144029871758,4.694165567477784,0.8634526828147532,5.308618387482423,0.5081024220626786,12.210502500323916,5.152222751013039,0.5315172169859559,5.814879488497159,4.192937229604148,0.2735470055141017,0.8148830938191094,96235520,43012096,14348288,44281856,42127360,19787776,127832064,49836032,9478144,50024448,3092480,9138176,68.0,58.0,0.0,192.0,0.0,54.0,42.0,0.0,538.0,50.0,32.0,0,0,0,0,0.0003396671634376,0.0019589707927677,0.4035714285714286,0.0013755268872142,0.00265,1.4617680500284254,0.002516339869281,0.0043865814696485,0.1827319587628866,0.0003939075630252,0.0034986072423398,0.0046388038942976,1.5450000000000008,0.0044026312428151,0.00453,2.3005400795906765,0.0045032679738562,0.2198680581438688,0.2489175257731958,0.0039211009174311
1692660364,0.8119144029871758,4.694165567477784,0.8634526828147532,5.308618387482423,0.4982976591808392,12.210502500323916,5.152222751013039,0.5315172169859559,5.801194413341604,4.192937229604148,0.2735470055141017,0.8148830938191094,96235520,43012096,14348288,44281856,42127360,19787776,127832064,49836032,9555968,50024448,3092480,9138176,44.0,94.0,8.0,300.0,8.0,40.0,40.0,4.0,416.0,62.0,36.0,0,0,0,0,0.0003396671634376,0.0019589707927677,0.4035714285714286,0.0013755268872142,0.00265,1.4617680500284254,0.002516339869281,0.100127739308041,0.1840245051837889,0.0003939075630252,0.0034986072423398,0.0046388038942976,1.5450000000000008,0.0044026312428151,0.00453,2.3005400795906765,0.0045032679738562,0.2200255478616082,0.278085106382979,0.0039211009174311
1692660365,0.8119144029871758,4.694165567477784,0.8634526828147532,5.308618387482423,0.4884928962989999,12.373843978630088,5.152222751013039,0.5315172169859559,5.80538363219774,4.192937229604148,0.2735470055141017,0.8148830938191094,96235520,43012096,14348288,44281856,42127360,19787776,127832064,49836032,9555968,50024448,3092480,9138176,36.0,88.0,4.0,244.0,4.0,40.0,38.0,2.0,510.0,70.0,26.0,0,0,0,0,0.0003303931451612,0.0019306184012066,0.409090909090909,0.0012437543133195,0.00265,1.4610782865583456,0.002516339869281,0.0004941247363663,0.1828844905905256,0.000390924464487,0.0033672440944881,0.004603318250377,1.488888888888889,0.0043852311939268,0.00453,2.2964697193500743,0.0045032679738562,0.2188188227838073,0.2491920830629461,0.0039078470824949
1692660366,0.8119144029871758,4.694165567477784,0.8634526828147532,5.308618387482423,0.4786881334171606,12.373843978630088,5.152222751013039,0.531517216985956,5.80538363219774,4.192937229604148,0.2735470055141017,0.8148830938191094,96235520,43012096,14348288,44281856,42127360,19787776,127832064,49836032,9555968,50024448,3092480,9138176,60.0,60.0,0.0,192.0,0.0,48.0,50.0,0.0,390.0,38.0,8.0,0,0,0,0,0.0003395946613939,0.0019535211267605,0.4071428571428571,0.0015121572684945,0.00265,1.4635785007072135,0.002527027027027,0.0090000000000003,0.1837127158555729,0.0003916230366492,0.0034941828254847,0.00466,1.5275862068965516,0.004438592860838,0.00453,2.297807637906648,0.0045054054054054,0.2199933877011241,0.2652310924369745,0.0039100371747211
1692660367,0.8119144029871758,4.694165567477784,0.8634526828147532,5.308618387482423,0.4688833705353212,12.373843978630088,5.152222751013039,0.531517216985956,5.80538363219774,4.192937229604148,0.2694924505578776,0.8148830938191094,96235520,43012096,14348288,44281856,42127360,19787776,127832064,49836032,9555968,50024448,3223552,9138176,38.0,88.0,6.0,218.0,6.0,26.0,32.0,6.0,384.0,68.0,24.0,0,0,0,0,0.0003395946613939,0.0019483368719037,0.4204545454545454,0.0013743550051599,0.0026339869281045,1.4665979988228368,0.0024758620689655,0.0057499999999989,0.1837127158555729,0.0003879581151832,0.0034941828254847,0.004660297239915,1.5637931034482768,0.0044119195046439,0.0045267973856209,2.297557386698057,0.0044951724137931,0.2199790410354464,0.2652310924369745,0.0038916030534351
1692660368,0.8119144029871758,4.694165567477784,0.8634526828147532,5.308618387482423,0.5898068589972244,12.373843978630088,5.152222751013039,0.6530663719302635,5.80538363219774,4.192937229604148,0.2694924505578776,0.8148830938191094,96235520,43012096,14348288,44281856,42127360,19787776,127832064,49836032,9555968,50024448,3223552,9138176,46.0,68.0,4.0,296.0,4.0,46.0,42.0,4.0,444.0,58.0,18.0,0,0,0,0,0.0003389080177078,0.0019542253521126,0.4191176470588235,0.0013789554926678,0.0026273291925465,1.4681690140845072,0.0025,0.0043696969696969,0.1840597453476983,0.0003916230366492,0.0034855555555555,0.0046612676056338,1.5600000000000007,0.0044124517622845,0.0045254658385093,2.298366197183099,0.0045,0.2198599066044029,0.2780462184873955,0.0039100371747211
1692660369,0.8119144029871758,4.495016562828008,0.8360476852102064,5.308618387482423,0.585012352505855,12.373843978630088,5.152222751013039,0.6530663719302635,5.80538363219774,4.192937229604148,0.2694924505578776,0.8148830938191094,96235520,43020288,14041088,44281856,42127360,19787776,127832064,49836032,9555968,50024448,3223552,9138176,48.0,74.0,0.0,252.0,0.0,54.0,42.0,2.0,430.0,40.0,18.0,0,0,0,0,0.0003389080177078,0.0019542253521126,0.4191176470588235,0.0013789554926678,0.0026273291925465,1.4681690140845072,0.0025,0.1000880217120223,0.1836844569288389,0.0003916230366492,0.0034855555555555,0.0046612676056338,1.5600000000000007,0.0044124517622845,0.0045254658385093,2.298366197183099,0.0045,0.2200176043424044,0.264121338912134,0.0039100371747211
1692660370,0.8119144029871758,4.495016562828008,0.8360476852102064,5.308618387482423,0.585012352505855,12.373843978630088,5.1870012621425365,0.6530663719302635,5.80538363219774,4.192937229604148,0.2694924505578776,0.7794649039347007,96235520,43020288,14041088,44281856,42127360,19787776,127832064,49836032,9555968,50024448,3223552,9138176,14.0,50.0,0.0,200.0,0.0,28.0,22.0,2.0,404.0,44.0,28.0,0,0,0,0,0.0003360927152317,0.001974924012158,0.3970588235294117,0.0012424411313919,0.0026273291925465,1.4712467076382794,0.0025,0.0004963141266736,0.184060566590687,0.0003943385650224,0.0034493313521545,0.004681914893617,1.6000000000000003,0.0043938414379267,0.0045254658385093,2.299165935030729,0.0045,0.2189651928504233,0.2780334728033471,0.00392421875
1692660371,0.7017263419128857,4.495016562828008,0.8360476852102064,5.308618387482423,0.585012352505855,12.373843978630088,5.1870012621425365,0.6530663719302635,5.80538363219774,4.192937229604148,0.2694924505578776,0.7794649039347007,96235520,43020288,14041088,44281856,42127360,19787776,127832064,49836032,9555968,50024448,3223552,9138176,38.0,94.0,0.0,220.0,0.0,38.0,42.0,2.0,440.0,64.0,18.0,0,0,0,0,0.0003400544285007,0.0019420084865629,0.4071428571428571,0.0015161206448257,0.0026273291925465,1.4718319752739533,0.0025405405405405,0.0250000000000422,0.1837367270455965,0.0003867147270854,0.0034998620689655,0.0046577086280056,1.6187500000000012,0.0044405096203848,0.0045254658385093,2.2990868221410503,0.0045081081081081,0.2199977996186005,0.2660788381742744,0.0038848484848484
1692660372,0.6881944351964328,4.495016562828008,0.8360476852102064,4.365337516638019,0.585012352505855,12.373843978630088,5.09050129303972,0.6530663719302635,5.80538363219774,4.192937229604148,0.2694924505578776,0.7794649039347007,96235520,43020288,14041088,44777472,42127360,19787776,127832064,49836032,9555968,50024448,3223552,9138176,48.0,76.0,4.0,294.0,4.0,36.0,42.0,6.0,516.0,54.0,26.0,0,0,0,0,0.0003400544285007,0.0019363668681123,0.3928571428571429,0.0013708419958419,0.0026078431372549,1.4746059544658492,0.0025172413793103,0.0067500000000008,0.1837367270455965,0.0003825952626158,0.0034998620689655,0.0046580163526484,1.6562500000000004,0.0044113825363825,0.0045215686274509,2.299824868651488,0.004503448275862,0.2199746565782707,0.2660788381742744,0.0038625
1692660373,0.67466252847998,4.495016562828008,0.7785554500171704,4.452275072151697,0.585012352505855,12.373843978630088,5.09050129303972,0.6530663719302635,5.80538363219774,4.192937229604148,0.2694924505578776,0.7847825636864026,96235520,43020288,14041088,44777472,42127360,19787776,127832064,49836032,9555968,50024448,3223552,9138176,62.0,52.0,0.0,262.0,0.0,48.0,42.0,0.0,502.557,52.0,6.0,0,0,0,0,0.0003392417528311,0.0019408849557522,0.40625,0.0013771680041418,0.002632911392405,1.4736068328199383,0.0025394736842105,0.0042396312800349,0.1841259429321089,0.0003861997940267,0.0034897506925207,0.0046577699115044,1.675000000000001,0.0044121149365777,0.004526582278481,2.2997619714365727,0.0045078947368421,0.219828300008992,0.2803347280334726,0.0038821292775665
1692660374,0.661130621763527,4.495016562828008,0.7785554500171704,5.216253330820736,0.585012352505855,12.373843978630088,5.09050129303972,0.6530663719302635,5.80538363219774,4.192937229604148,0.270553649456984,0.7847825636864026,96235520,43020288,14041088,44777472,42127360,19787776,127832064,49836032,9555968,50024448,3223552,9138176,52.0,96.0,4.0,372.0,4.0,48.0,56.0,2.0,476.0,68.0,18.0,0,0,0,0,0.0003392417528311,0.0019408849557522,0.40625,0.0013771680041418,0.002632911392405,1.4736068328199383,0.0025394736842105,0.0231250000000063,0.1838497652582159,0.0003861997940267,0.0034897506925207,0.0046577699115044,1.675000000000001,0.0044121149365777,0.004526582278481,2.2997619714365727,0.0045078947368421,0.2199966991857991,0.270204081632653,0.0038821292775665
1692660375,0.8131361987865734,4.495016562828008,0.7785554500171704,5.216253330820736,0.585012352505855,12.373843978630088,5.09050129303972,0.8500754848363922,5.80538363219774,4.192937229604148,0.270553649456984,0.7847825636864026,96288768,43020288,14041088,44777472,42127360,19787776,127832064,33357824,9555968,50024448,3223552,9138176,36.0,84.0,4.0,248.0,4.0,38.0,40.0,2.0,432.0,66.0,38.0,0,0,0,0,0.0003343465045592,0.0019217191097467,0.4142857142857143,0.0012204391891891,0.002632911392405,1.47585601404741,0.0025394736842105,0.0004943968110709,0.1836585365853658,0.0003936781609195,0.0034253393665158,0.004610283960092,1.7000000000000008,0.004369313063063,0.004526582278481,2.3004389815627744,0.0045078947368421,0.2188705603788477,0.2634529147982062,0.0039215291750503
1692660376,0.8131361987865734,4.495016562828008,0.7785554500171704,5.216253330820736,0.585012352505855,12.373843978630088,5.09050129303972,0.8500754848363922,4.7407503931012025,4.261414430651116,0.270553649456984,0.7847825636864026,96288768,43020288,14041088,44777472,42127360,19787776,127832064,33357824,9555968,50024448,3223552,9138176,52.0,82.0,2.0,212.0,2.0,42.0,42.0,2.0,472.0,80.0,20.0,0,0,0,0,0.000339990138067,0.0018947553678282,0.4201388888888888,0.001457569408067,0.002632911392405,1.4729862475442042,0.0026054421768707,0.1002195550351288,0.1834109972041006,0.0003920996818663,0.003499037138927,0.0045862020415346,1.701470588235294,0.0043908328968046,0.004526582278481,2.2999859668818408,0.0045210884353741,0.2200439110070257,0.2532751091703056,0.0039180451127819
1692660377,0.8131361987865734,4.495016562828008,0.7785554500171704,5.216253330820736,0.585012352505855,12.373843978630088,5.09050129303972,0.8500754848363922,4.836659726456815,4.261414430651116,0.270553649456984,0.7847825636864026,96288768,43020288,14041088,44777472,42127360,19787776,127832064,33357824,9555968,50024448,3223552,9138176,62.0,102.0,6.0,352.0,6.0,46.0,62.0,5.994,428.0,48.0,42.0,0,0,0,0,0.000339990138067,0.0018844790928419,0.4214285714285713,0.0012927851250491,0.0026054421768707,1.4749195671248905,0.0025774772408766,0.1000879765395894,0.1834109972041006,0.0003862672322375,0.003499037138927,0.0045810063784549,1.703125,0.0043603771114311,0.0045210884353741,2.300599590523545,0.0045154954481753,0.2200175953079178,0.2532751091703056,0.0038829745596868
1692660378,0.6761536483491938,4.495016562828008,0.7785554500171704,5.216253330820736,0.585012352505855,12.164563419662995,5.09050129303972,0.8500754848363922,4.954388668269092,3.537453386563876,0.270553649456984,0.7847825636864026,96288768,43020288,14041088,44777472,42127360,19542016,127832064,33357824,9846784,50024448,3223552,9138176,38.0,80.0,4.0,174.0,4.0,34.0,42.0,6.0,410.0,46.0,24.0,0,0,0,0,0.0003379067508499,0.001889594356261,0.418918918918919,0.0012975055504766,0.0026862745098039,1.4724558452481076,0.0025945945945945,0.0044777070063694,0.1815960139196457,0.0003894485683987,0.0034726768377253,0.0045810934744268,1.7000000000000008,0.0043614731618127,0.0045372549019607,2.2998738435660218,0.0045189189189189,0.2198779043954417,0.2468728250553622,0.0038994263862332
1692660379,0.689526014746876,4.495016562828008,0.7785554500171704,5.216253330820736,0.5786551730463433,12.164563419662995,5.09050129303972,0.8500754848363922,5.816091020360699,3.466429812719691,0.270553649456984,0.7847825636864026,96288768,43020288,14041088,44777472,42127360,19542016,127832064,33357824,9846784,50024448,3223552,9138176,32.0,70.0,4.0,234.0,4.0,44.0,26.0,2.0,432.0,56.0,32.0,0,0,0,0,0.0003379067508499,0.001889594356261,0.418918918918919,0.0012975055504766,0.0026862745098039,1.4724558452481076,0.0025945945945945,0.1001647868756408,0.1814396237864077,0.0003894485683987,0.0034726768377253,0.0045810934744268,1.7000000000000008,0.0043614731618127,0.0045372549019607,2.2998738435660218,0.0045189189189189,0.2200329573751281,0.246591322815534,0.0038994263862332
1692660380,0.80234198386092,4.495016562828008,0.7785554500171704,5.216253330820736,0.5786551730463433,12.164563419662995,5.09050129303972,0.8500754848363922,5.816091020360699,4.182000731483802,0.270553649456984,0.7847825636864026,96288768,43020288,14041088,44777472,42127360,19542016,127832064,33357824,9846784,50024448,3223552,9138176,52.0,62.0,2.0,266.0,2.0,64.0,46.0,2.0,436.222,46.0,14.0,0,0,0,0,0.0003298371174728,0.0018508705526116,0.4071428571428571,0.001165687097677,0.0026862745098039,1.472011107863198,0.0025945945945945,0.0004926713281149,0.1800748362956033,0.0003908045977011,0.0033547286821705,0.0045106737320211,1.6870967741935488,0.0043262804366078,0.0045372549019607,2.299313066354867,0.0045189189189189,0.2189166153699491,0.244134705332086,0.0039075975359342
1692660381,0.80234198386092,4.495016562828008,0.7785554500171704,5.216253330820736,0.5786551730463433,12.164563419662995,5.09050129303972,0.8500754848363922,5.816091020360699,4.182000731483802,0.2347361039584551,0.7847825636864026,96288768,43020288,14041088,44777472,42127360,19542016,127832064,33357824,9846784,50024448,3223552,9138176,48.0,82.0,0.0,286.0,0.0,40.0,38.0,4.0,458.0,54.0,18.0,0,0,0,0,0.0003341714559386,0.0018376781369482,0.4131944444444446,0.0014309579744192,0.0026862745098039,1.4695652173913043,0.0026714285714285,0.1000331442881343,0.1799955197132616,0.0003901718582169,0.0034222857142857,0.004496558915537,1.704545454545456,0.0043630383711824,0.0045372549019607,2.2986255259467043,0.0045342857142857,0.2200066288576268,0.2439919354838709,0.0039032755298651
