time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702357144,1.9209333776743582,8.98196667919327,1.090566127408945,7.44552749999997,0.9320585002579534,17.609261967822455,10.965569952496136,0.5709444239669262,8.714979139922994,7.095418356245631,0.5597649587626498,1.2114761510059604,96272384,53526528,11255808,78053376,42094592,17178624,58421248,34508800,9056256,45809664,3022848,8900608,88.852,110,0,314,0,60,64,0,782,92,38,0,0.0031419714817110976,0.003792061344158773,0.043359375,0.0032248489624376146,0.003126126126126126,0.0770610278372591,0.003136986301369863,0.002384152981661367,0.007115895295902883,0.0023139448173005216,0.004924984500929944,0.008936980609418282,0.09364406779661018,0.008528273809523817,0.004827027027027027,0.23041131105398463,0.004846575342465753,0.004812344818573855,0.01744784768211921,0.004546308724832215
1702357145,1.9209333776743582,8.98196667919327,1.3171859056468487,7.44552749999997,0.9320585002579534,17.609261967822455,10.90966726994275,0.5709444239669262,8.442825633382952,7.095418356245631,0.5597649587626498,1.2114761510059604,96272384,53526528,10960896,78053376,42094592,17178624,58421248,34508800,9056256,45809664,3022848,8900608,54,118,4,338,4,54,54,4,592,72,30,0,0.0031409625551232934,0.0037900492258411004,0.04335972840610183,0.0032236599040943335,0.0031261212903351027,0.07706720886764577,0.003144256796295109,0.002380184421832253,0.007112007754893499,0.0023109779180177288,0.004923532048913824,0.008933499187069672,0.09365086476074065,0.008522325800662691,0.004827018322603185,0.2304162142937439,0.004859662233331196,0.0048108671165677155,0.017435599750370134,0.004545469333166761
1702357146,1.9209333776743582,8.98196667919327,1.3171859056468487,7.44552749999997,0.9320585002579534,17.609261967822455,10.90966726994275,0.5709444239669262,8.442825633382952,7.095418356245631,0.5597649587626498,1.223769966188648,96272384,53526528,10960896,78053376,42094592,17178624,58421248,34508800,9056256,45809664,3022848,8900608,10,0,0,156.748,0,20,4,0,258,0,0,0,0.0031664050235478813,0.003886875612144956,0.04446428571428572,0.0033133489794466967,0.003123222748815166,0.07930654925701705,0.0031691542288557217,0.0023924959477726305,0.007203307392996109,0.0023038167938931294,0.004969858712715856,0.009200481430536452,0.0992982456140351,0.01038912133891216,0.004821800947867299,0.2357575757575758,0.0049044776119403,0.004843400420854096,0.01857500000000002,0.004556030534351144
1702357147,1.9209333776743582,8.98196667919327,1.3171859056468487,13.672747573459427,0.9320585002579534,17.609261967822455,10.90966726994275,0.5709444239669262,8.442825633382952,7.095418356245631,0.5597649587626498,1.223769966188648,96272384,53526528,10960896,79532032,42094592,17178624,58421248,34508800,9056256,45809664,3022848,8900608,109.524,100,0,502,0,90,78,0,776,96,24,0,0.003173560696560309,0.003906502135738016,0.04463028169014085,0.003350726047384145,0.0031274509803921567,0.07930654925701705,0.003186274509803922,0.0024536897418323054,0.007278184778184779,0.0023717848791893993,0.004976488579860207,0.00936902356902357,0.11062500000000011,0.017055882352941296,0.004829411764705882,0.2357575757575758,0.004935294117647059,0.004868128855380397,0.01901598173515983,0.004574123148869836
1702357148,1.9209333776743582,8.98196667919327,1.3171859056468487,13.672747573459427,0.9320585002579534,17.609261967822455,10.90966726994275,0.5709444239669262,8.442825633382952,7.095418356245631,0.5597649587626498,1.2237699661886479,96272384,53526528,10960896,79532032,42094592,17178624,58421248,34508800,9056256,45809664,3022848,8900608,46,86,2,326,4,38,40,4,502,58,34,0,0.0031735537190082643,0.003906502135738016,0.04463028169014085,0.003350726047384145,0.003123809523809524,0.08031415149735761,0.003186274509803922,0.0024481545026615635,0.007370826709062005,0.002363567649281935,0.004976478067387159,0.00936902356902357,0.11062500000000011,0.017055882352941296,0.004822857142857143,0.23749609984399378,0.004935294117647059,0.004869024679952489,0.019995780590717303,0.004569463340891913
1702357149,1.9209333776743582,7.782200480020028,1.317185905646849,13.672747573459427,0.9320585002579534,17.609261967822455,10.90966726994275,0.5709444239669262,8.442825633382952,6.888790594362735,0.5597649587626498,1.2237699661886479,96272384,53526528,10960896,79532032,42094592,17178624,58421248,34508800,9056256,45809664,3022848,8900608,38,24,0,200,0,42,8,0,324,30,6,0,0.0031735484855516553,0.003906502135738016,0.04463028169014085,0.003350726047384145,0.003123809523809524,0.08202360391479561,0.003186274509803922,0.0024481545026615635,0.007370826709062005,0.002363567649281935,0.004976470182591573,0.00936902356902357,0.11062500000000011,0.017055882352941296,0.004822857142857143,0.2440165165165165,0.004935294117647059,0.004869024679952489,0.019995780590717303,0.004569463340891913
1702357150,1.9209333776743582,7.632501035366808,1.317185905646849,13.672747573459427,0.9320585002579534,17.609261967822455,10.90966726994275,0.5709444239669262,8.442825633382952,6.888790594362735,0.5597649587626498,1.2237699661886479,96272384,53526528,10960896,79532032,42094592,17178624,58421248,34508800,9056256,45809664,3022848,8900608,96.225,110,0,444,0,98,70,0,892,102,36,0,0.0031673333333333336,0.0038967726040896773,0.04476102941176471,0.0033619299017451244,0.003123809523809524,0.08290362185389809,0.003182741116751269,0.0024118138757314015,0.007367200674536257,0.0023354330708661424,0.0049684,0.009387820512820515,0.10978260869565198,0.01929702970297033,0.004822857142857143,0.24599272349272347,0.004928934010152285,0.004873632395281881,0.02015351506456241,0.004565354330708663
1702357151,1.9209333776743582,7.482801590713587,1.317185905646849,13.672747573459427,0.7083185331666394,17.609261967822455,10.90966726994275,0.5709444239669262,8.442825633382952,6.888790594362735,0.5597649587626498,1.2237699661886479,96272384,53526528,10960896,79532032,42098688,17178624,58421248,34508800,9056256,45809664,3022848,8900608,46,88,8,336,6,54,48,8,574,62,34,0,0.0031941250637177333,0.004020217729393469,0.04522900763358778,0.0034866722676239214,0.003128712871287129,0.08490881458966563,0.003174358974358974,0.002462707987621654,0.007478439425051334,0.002352264006139678,0.0051916649576207435,0.009725102319236019,0.131304347826087,0.03386296296296296,0.004831683168316832,0.2758597883597879,0.004913846153846153,0.004919648383190565,0.02112813738441217,0.004566231772831926
1702357152,1.9209333776743582,7.861327235131191,1.317185905646849,13.672747573459427,0.7231695350151903,17.609261967822455,10.90966726994275,0.4624735070006516,8.237700777457611,6.888790594362735,0.5597649587626498,1.2237699661886479,96272384,53526528,10960896,79532032,42098688,17178624,58421248,34508800,9076736,45809664,3022848,8900608,76,108,0,288,0,56,58,0,558,92,28,0,0.003196520618556701,0.004033241689577606,0.045738636363636356,0.003555580440462859,0.0031287128712871285,0.08490881458966563,0.0031683168316831685,0.002529249066519153,0.007567539046010975,0.0024066615027110764,0.005244932432432428,0.009765665796344648,0.15459999999999996,0.04368553459119494,0.004831683168316831,0.2758597883597879,0.0049029702970297025,0.00494189830821002,0.021313660477453596,0.00458295894655306
1702357153,1.9209333776743582,7.861327235131191,1.317185905646849,13.672747573459427,0.7380205368637414,17.609261967822455,10.90966726994275,0.4718038243404136,8.237700777457611,6.888790594362735,0.5597649587626498,1.2237699661886479,96272384,53526528,10960896,79532032,42098688,17178624,58421248,34508800,9076736,45809664,3022848,8900608,46,68,4,266,2,38,48,4,334,50,22,0,0.003196520618556701,0.004033241689577606,0.045738636363636356,0.003555580440462859,0.003125603864734299,0.08656473649967468,0.0031683168316831685,0.002496786205062281,0.007606750711671412,0.0023788856558273636,0.005244932432432428,0.009765665796344648,0.15459999999999996,0.04368553459119494,0.004826086956521738,0.2923280423280422,0.0049029702970297025,0.004924624318453833,0.021489440993788817,0.0045770475786193945
1702357154,1.9337791424997337,7.861327235131191,1.317185905646849,13.672747573459427,0.7528715387122924,17.361686359320878,10.90966726994275,0.5598190403857242,8.237700777457611,6.888790594362735,0.5597649587626498,1.2237699661886479,96276480,53526528,10960896,79532032,42098688,17178624,58421248,34508800,9076736,45809664,3022848,8900608,54,118,4,374,2,54,58,4,454,72,28,0,0.0031965128853782333,0.004033241689577606,0.045738636363636356,0.003555580440462859,0.003125603864734299,0.08816964285714286,0.0031683168316831685,0.002496786205062281,0.007606750711671412,0.0023790504898266764,0.0052447830865593615,0.009765665796344648,0.15459999999999996,0.04368553459119494,0.004826086956521738,0.3163095238095243,0.0049029702970297025,0.004924624318453833,0.021489440993788817,0.004577091183119819
1702357155,1.9337791424997337,5.2547426049020585,1.317185905646849,13.672747573459427,0.7677225405608433,17.099756307339632,10.90966726994275,0.5598190403857242,8.237700777457611,6.888790594362735,0.5284302944616136,1.2103255850509789,96276480,53526528,10960896,79532032,42098688,16601088,58421248,34508800,9076736,45809664,3022848,8650752,76,138,4,348,6,72,66,4,766,102,38,0,0.0031920107418596843,0.004041797283176594,0.046,0.0035634839821414585,0.003125603864734299,0.08942634080108622,0.003176165803108808,0.0024589037895425443,0.007595279341706366,0.0023481012658227852,0.005178700361010827,0.009808583106267029,0.15999999999999998,0.04588272383354354,0.004826086956521738,0.3316825775656329,0.0049170984455958544,0.0049230129433204045,0.021606777493606125,0.004575949367088609
1702357156,1.9337791424997337,5.363797984883076,1.317185905646849,13.672747573459427,0.8910601109130594,17.099756307339632,10.90966726994275,0.5598190403857242,8.237700777457611,6.888790594362735,0.5284302944616136,1.2103255850509789,96276480,53526528,10960896,79532032,42098688,16601088,58421248,34508800,9076736,45809664,3022848,8650752,62,102,8,328,8,52,44,8,584,68,34,0,0.0031985815602836878,0.004148168398031712,0.04674369747899159,0.003655349959774739,0.0031100000000000004,0.09026505235602093,0.0031780104712041887,0.0024936426500111538,0.007649191877331123,0.0023698841698841697,0.005291946308724825,0.009916774193548387,0.1712500000000001,0.05075432319618385,0.004798,0.32252304147465405,0.00492041884816754,0.0049268703992861925,0.021564056939501777,0.004587644787644788
1702357157,1.9337791424997337,5.472853364864094,1.317185905646849,13.672747573459427,0.8910601109130594,17.099756307339632,10.90966726994275,0.5154973867406937,8.237700777457611,6.7319135378884605,0.5113301243656513,1.2103255850509789,96276480,53526528,10960896,79532032,42098688,16601088,58421248,34402304,9076736,45809664,3022848,8650752,70,90,4,346,6.024,58,48,4,616,76,24,0,0.0031992287917737786,0.004131879543094496,0.04729166666666666,0.0036701757101942874,0.003122448979591837,0.09026505235602093,0.003182741116751269,0.0025436784817192298,0.007731119791666667,0.0024267515923566876,0.005303333333333326,0.00984870848708487,0.17781249999999996,0.0522662266226623,0.004820408163265306,0.32252304147465405,0.004928934010152285,0.00495260954507396,0.021765232974910398,0.00460764331210191
1702357158,1.9337791424997337,5.581908744845114,1.317185905646849,13.672747573459427,0.8910601109130594,17.099756307339632,10.90966726994275,0.5154973867406937,8.237700777457611,6.7319135378884605,0.5113301243656513,1.2103255850509789,96276480,53526528,10960896,79532032,42098688,16601088,58421248,34402304,9076736,45809664,3022848,8650752,42,98,6,260,6.016,44,42,8,576,72,26,0,0.0031992287917737786,0.004131879543094496,0.04729166666666666,0.0036701757101942874,0.003116504854368932,0.0908888126286891,0.003182741116751269,0.002496756297257393,0.007700948062654574,0.002399075500770416,0.005303333333333326,0.00984870848708487,0.17781249999999996,0.0522662266226623,0.004809708737864078,0.336979166666667,0.004928934010152285,0.004929148583955974,0.02153859649122807,0.004598151001540832
1702357159,1.9337791424997337,5.690964124826132,1.2806784800530713,13.672747573459427,0.8910601109130594,17.099756307339632,10.648257062911783,0.5154973867406937,8.237700777457611,6.754500137378811,0.5113301243656513,1.2103255850509789,96276480,53526528,10960896,79532032,42098688,16601088,58163200,34402304,9076736,45817856,3022848,8650752,64,106,0,342,2.012,52,50,0,460,78,20,0,0.0031992287917737786,0.004131879543094496,0.04729166666666666,0.0036701757101942874,0.003116504854368932,0.0915785997357992,0.003182741116751269,0.002496756297257393,0.007700948062654574,0.002399075500770416,0.005303333333333326,0.00984870848708487,0.17781249999999996,0.0522662266226623,0.004809708737864078,0.3257336343115128,0.004928934010152285,0.004929148583955974,0.02153859649122807,0.004598151001540832
1702357160,1.9337791424997337,6.543322798861108,1.318796304366769,13.672747573459427,0.8910601109130594,17.099756307339632,10.648257062911783,0.5154973867406937,8.237700777457611,6.754500137378811,0.5113301243656513,1.2103255850509789,96276480,53526528,11157504,79532032,42098688,16601088,58163200,34402304,9076736,45817856,3022848,8650752,68,108,4,262,8,68,58,8,728,86,41.268,0,0.0032058330539725104,0.00413815434430653,0.047972972972972976,0.0036856480878706423,0.003116504854368932,0.09319916724496878,0.0031925133689839577,0.002463710245689858,0.007713507625272332,0.002370521852085341,0.0054765100671140855,0.009883312020460356,0.1825000000000001,0.05393265485916602,0.004809708737864078,0.3390271493212669,0.004946524064171124,0.004931394747968243,0.021750000000000005,0.0045952117098359635
1702357161,1.9337791424997337,6.543322798861108,1.318796304366769,13.672747573459427,0.8910601109130594,17.099756307339632,10.648257062911783,0.5154973867406937,8.237700777457611,6.754500137378811,0.5113301243656513,1.2103255850509789,96276480,53526528,11157504,79532032,42098688,16601088,58163200,34402304,9076736,45817856,3022848,8650752,40,118,8,400,6,46,44,6,522,66,40,0,0.0032104587744626245,0.004257046223224352,0.049532710280373836,0.0037666666666666664,0.0031111111111111114,0.09373745884987084,0.0031875,0.0025001789869339534,0.007777314428690575,0.0023895899053627758,0.005531347962382446,0.009955608878224354,0.19230769230769224,0.05621798222686882,0.0048000000000000004,0.3261185430420003,0.0049375,0.004935475210309647,0.021820598006644515,0.004606624605678235
1702357162,1.9337791424997337,6.543322798861108,1.318796304366769,14.202279987105342,0.8910601109130594,17.099756307339632,10.648257062911783,0.5154973867406937,6.391016135968869,6.754500137378811,0.5113301243656513,1.2103255850509789,96276480,53526528,11157504,79532032,42098688,16601088,58163200,34402304,9076736,45817856,3022848,8650752,63.865,104,6,424,8,66,62,6,580,62,38,0,0.0032123196349693067,0.004250201126307321,0.050806451612903224,0.0037837390687780665,0.00313,0.09373747494989979,0.0031853658536585366,0.002560273845869183,0.007862587108013937,0.0024577075098814235,0.005566838789725104,0.00991733181299886,0.1975,0.05673464373464374,0.004834,0.32611856823266183,0.004933658536585366,0.004957165325191969,0.02208952702702703,0.0046180237154150195
1702357163,1.9337791424997337,6.543322798861108,1.318796304366769,16.03748775465325,0.8910601109130594,17.099756307339632,10.648257062911783,0.5154973867406937,6.521328686211639,6.754500137378811,0.5113301243656513,1.2103255850509789,96276480,53526528,11157504,81002496,42098688,16601088,58163200,34402304,9076736,45817856,3022848,8650752,44,132,8,270,8,46,60,8,596.053,90.053,59.121,0,0.003212315586914689,0.004250201126307321,0.050806451612903224,0.0037837390687780665,0.0031214953271028038,0.09435198300283287,0.0031853658536585366,0.0025128571476699217,0.00786492149940794,0.0024282782722658968,0.005566770186335406,0.00991733181299886,0.1975,0.05673464373464374,0.004818691588785047,0.3424496644295301,0.004933658536585366,0.0049372806374512026,0.022050356157138445,0.004607341706232823
1702357164,1.9200255754475506,6.543322798861108,1.318796304366769,16.03748775465325,0.8910601109130594,17.099756307339632,10.53137948850447,0.5154973867406937,7.818753014566219,6.754500137378811,0.5113301243656513,0.9353683452142517,96280576,53526528,11157504,81002496,42098688,16601088,58163200,34402304,9076736,45817856,3022848,8650752,56.455,138,8,346,12,70,56,6,726.74,92.74,46.948,0,0.003212315586914689,0.004250201126307321,0.050806451612903224,0.0037837390687780665,0.0031214953271028038,0.09550754458161866,0.0031853658536585366,0.0025128845296477935,0.007864735306377657,0.0024281368821292776,0.005566770186335406,0.00991733181299886,0.1975,0.05673464373464374,0.004818691588785047,0.33694267515923565,0.004933658536585366,0.004937280427998217,0.022050107758620676,0.004607300380228137
1702357165,1.9200255754475506,6.698051606108532,1.318796304366769,16.03748775465325,0.8910601109130594,17.099756307339632,10.53137948850447,0.5154973867406937,7.973577411080994,6.754500137378811,0.5158900773059423,0.9548573173458755,96280576,53559296,11157504,81002496,42098688,16601088,58163200,34402304,9138176,45817856,3022848,8650752,44,108,10,342,8.04,54,50,8,622.668,68.668,46,0,0.003213422818791946,0.004245672808486878,0.053389830508474574,0.003807845744680851,0.0031214953271028038,0.0962922966162707,0.0031968911917098445,0.0024705989958754603,0.007857653633412525,0.0024007804609862344,0.005622580645161289,0.009977972238986117,0.20159090909090902,0.058638820638820616,0.004818691588785047,0.3516985138004248,0.00495440414507772,0.004923622531008421,0.022179739740941732,0.00460481237346561
1702357166,1.9200255754475506,6.698051606108532,1.318796304366769,16.03748775465325,0.7597921055737171,13.430918113715906,10.53137948850447,0.5154973867406937,7.973577411080994,6.754500137378811,0.5158900773059423,0.9743462894774993,96280576,53559296,11157504,81002496,42098688,16601088,58163200,34402304,9138176,45817856,3022848,8650752,67.833,118,4,310,4,58.233,60,4,676.283,88.283,30.632,0,0.003217060507237544,0.004383666274970623,0.06228813559322034,0.003944333823911349,0.0031306532663316583,0.09768615170494084,0.0032164948453608246,0.0025105635368945427,0.007917888563049853,0.002424846625766871,0.0056586382836565806,0.011355000000000007,0.21318181818181814,0.0619213278763075,0.004835175879396985,0.3458333333333335,0.004989690721649485,0.004930098296490682,0.0221183800623053,0.004610122699386503
1702357167,1.9200255754475506,6.698051606108532,1.318796304366769,16.03748775465325,0.7449411037251661,13.703448651865358,10.53137948850447,0.5154973867406937,7.973577411080994,6.754500137378811,0.5158900773059423,1.1693383278974285,96280576,53559296,11157504,81002496,42098688,16601088,58163200,34402304,9138176,45817856,3022848,8650752,55.857,106,4,379.402,2,44,62,4,528.463,64.463,30,0,0.0032222283633106916,0.004368975069252078,0.06587301587301587,0.0039848835242948955,0.003150753768844221,0.09768615170494084,0.0032415458937198067,0.0025654257177195076,0.008023231840188414,0.002486246246864535,0.005742611292030128,0.010608490566037725,0.21492307692307694,0.06292351893877488,0.004871356783919598,0.3458333333333335,0.005449999999999998,0.004956332578300333,0.02233456007998418,0.0046256570284366055
1702357168,1.9200255754475506,6.698051606108532,1.318796304366769,16.03748775465325,0.730090101876615,16.35183228896721,10.53137948850447,0.5154973867406937,7.973577411080994,6.754500137378811,0.5158900773059423,1.1693383278974285,96280576,53559296,11157504,81002496,42098688,16601088,58163200,34402304,9138176,45817856,3022848,8650752,40,76,4,207.593,2,38,32,2,449.896,55.896,16,0,0.003222222222222222,0.004368975069252078,0.06587301587301587,0.0039848776004678755,0.0031502347417840374,0.09930351906158355,0.0032415458937198067,0.0025157229365933248,0.007993905156783497,0.0024319526627218932,0.0057425149700598786,0.010608490566037725,0.21492307692307694,0.0629234972677596,0.004870422535211268,0.3589717741935478,0.005449999999999998,0.004930004472222776,0.0221191112367678,0.004609467455621301
1702357169,1.9200255754475506,6.698051606108532,1.318796304366769,16.03748775465325,0.7152391000280641,16.70114431023528,10.53137948850447,0.5154973867406937,7.973577411080994,6.615622055833757,0.3960219851342656,1.1693383278974285,96280576,53559296,11157504,81002496,42098688,16400384,58163200,34402304,9138176,45817856,3022848,8650752,58,110,4,290,2,56,52,2,556,84,28,0,0.003222222222222222,0.004368975069252078,0.06587301587301587,0.0039848687143668685,0.0031502347417840374,0.10003206498503636,0.0032415458937198067,0.002515724976893848,0.00799389219792061,0.0024319526627218932,0.0057425149700598786,0.010608490566037725,0.21492307692307694,0.06292346475984373,0.004870422535211268,0.3483791748526525,0.005449999999999998,0.004930004512094161,0.022119093302661295,0.004609467455621301
1702357170,1.591171337190726,6.698051606108532,1.318796304366769,16.03748775465325,0.9305791363285613,16.70114431023528,10.53137948850447,0.5717067698129721,7.973577411080994,6.615622055833757,0.40424787972266696,1.1693383278974285,96280576,53559296,11157504,81002496,42094592,16400384,58163200,34795520,9138176,45817856,3022848,8650752,54.056,104,0,306,0,34,52,0,472,72,12,0,0.003217996604414261,0.0043567723342939485,0.06926229508196721,0.004010060007059653,0.0031502347417840374,0.1022880215343203,0.0032551020408163266,0.0024765519489591582,0.008005434782608695,0.002401998085689577,0.0057028753993610196,0.011348534201954391,0.2174615384615385,0.06450231969633068,0.004870422535211268,0.3619565217391303,0.0057250000000000035,0.004925245657337122,0.022283107403545357,0.004601587920093246
1702357171,1.6230783603351788,6.698051606108532,1.318796304366769,16.03748775465325,0.9448635848862433,16.70114431023528,10.53137948850447,0.559228421336759,7.973577411080994,6.615622055833759,0.41247377431106824,1.1693383278974285,96280576,53559296,11157504,81002496,42094592,16400384,58163200,34795520,9138176,45817856,3022848,8650752,76,118,4,370,4,56,70,4,664.626,96.626,30.632,0,0.0032226521279260013,0.004481862152357919,0.07370689655172413,0.004127858057435523,0.0031592039800995026,0.1028355883562553,0.003253968253968254,0.0025098361383720414,0.008069368992895946,0.0024152660963334092,0.0057536892804713165,0.01275225225225226,0.2206617647058823,0.06682829888712241,0.004886567164179104,0.35294396613106255,0.005710526315789471,0.0049262844708912465,0.02224184261036467,0.004601469195413358
1702357172,1.6549853834796315,6.698051606108532,1.318796304366769,16.03748775465325,0.9448635848862433,16.70114431023528,10.53137948850447,0.559228421336759,7.973577411080994,6.615622055833759,0.42069966889946947,0.9833307056301779,96280576,53559296,11157504,81002496,42094592,16400384,58163200,34795520,9138176,45817856,3022848,8650752,57.25,54.557,0,258.989,0,29.412,38.603,0,379.327,49.735,7.676,0,0.003223741305493239,0.004458872659452378,0.07499999999999998,0.004144297598887168,0.0031750777021665325,0.10283747840475918,0.003247874963389167,0.002564683538719538,0.008188342451678068,0.0024775339792063394,0.005790480666786963,0.012490714088845887,0.221249873014798,0.06734536380898132,0.004915139863899758,0.3529527385161166,0.005588134776438569,0.004952143743781576,0.022486777776198806,0.004616341620711793
1702357173,1.9144213886671788,6.698051606108532,1.318796304366769,17.960548831973057,0.9448635848862433,16.70114431023528,10.53137948850447,0.559228421336759,7.973577411080994,6.615622055833759,0.4289255634878708,0.9638417334985541,96280576,53559296,11157504,81002496,42094592,16400384,58163200,34795520,9138176,45817856,3022848,8650752,65.387,135.919,4.53,358.422,6.366,66,70.022,4.483,738.676,94.971,39.434,0,0.003222803005553741,0.004455226963796155,0.07499999999999998,0.004142914895574126,0.003170004123996856,0.10472017078127759,0.003247418700813936,0.0025125996552819866,0.008182242459782774,0.0024512847854758803,0.005776119402985072,0.012464613250604538,0.2212499859948685,0.06734123605285106,0.004906007423194341,0.36628984188449526,0.005578866362381913,0.004928824991419745,0.022384958192770903,0.004608166951049217
1702357174,1.9144213886671788,6.205860769535905,1.377011639277043,17.960548831973057,0.9448635848862433,16.70114431023528,10.642918189485568,0.559228421336759,7.973577411080994,6.7417668573911795,0.49355367530407684,1.1824480742084982,96280576,53559296,11157504,81002496,42094592,16400384,58195968,34795520,9138176,45813760,3022848,8765440,62,104,2,352,2,56,64,0,514.463,74.463,23.709,0,0.003222803005553741,0.0044552260293694215,0.075,0.0041428571428571434,0.0031700000000000005,0.10597596964586843,0.0032474226804123712,0.0025125370232648406,0.008182179684506881,0.002451262987663518,0.005776119402985072,0.01246458923512747,0.22125,0.06734106207928198,0.004906000000000001,0.3585056390977439,0.005578947368421051,0.0049287969686419774,0.022384884742119977,0.004608160122057074
1702357175,1.9144213886671788,6.205860769535905,1.377011639277043,17.960548831973057,0.9448635848862433,16.70114431023528,10.642918189485568,0.559228421336759,7.973577411080994,6.7417668573911795,0.49355367530407684,1.1824480742084982,96280576,53559296,11157504,81002496,42094592,16400384,58195968,34795520,9138176,45813760,3022848,8765440,50.226,68,0,218,0,40,32,0,369.712,55.827,12,0,0.0032151123213070123,0.004457545754575458,0.07735849056603775,0.004195464767616192,0.0031700000000000005,0.10857897052353718,0.003248648648648649,0.0024714745854063996,0.00821634365361848,0.002421383647798742,0.0056741935483871,0.013070381231671525,0.22333333333333333,0.06882011967090498,0.004906000000000001,0.37114661654135317,0.005578947368421057,0.004916456465205334,0.022549863170512316,0.0046
1702357176,1.9144213886671788,6.205860769535905,1.3995059103133396,17.960548831973057,0.9448635848862433,16.70114431023528,10.642918189485568,0.559228421336759,7.973577411080994,6.7417668573911795,0.49355367530407684,1.1824480742084982,96280576,53559296,10960896,81002496,42094592,16400384,58195968,34795520,9138176,45813760,3022848,8765440,39.869,110,8,237.048,6,46,42,8,552.351,72.351,42,0,0.0032199055092977692,0.004598482453367057,0.07980769230769232,0.004329897909577054,0.003164948453608247,0.10814465408805035,0.0032340425531914895,0.0025022022837560137,0.008254499053908182,0.002438786706943969,0.005729644148846102,0.014304878048780506,0.22434210526315787,0.07035150645624108,0.004896907216494845,0.3620609981515712,0.005263157894736841,0.004917259827886049,0.022497535821924892,0.004605561782995458
1702357177,1.9144213886671788,6.205860769535905,1.3995059103133396,17.960548831973057,0.9448635848862433,16.70114431023528,10.642918189485568,0.559228421336759,7.973577411080994,6.7417668573911795,0.49355367530407684,1.1824480742084982,96280576,53559296,10960896,81002496,42094592,16400384,58195968,34795520,9138176,45813760,3022848,8765440,64,106,2,292,0,58,56,0,706,96,30,0,0.0032218553978210634,0.0045646952867006915,0.08009259259259258,0.0043128481247679176,0.0031657993863216877,0.10814465408805035,0.003246153846153846,0.002551635393757896,0.008352626892252895,0.0024981744369622166,0.0057803030303030314,0.013858808290155457,0.2239375,0.06997743838944813,0.004898438895379038,0.3620609981515712,0.005499999999999998,0.004937223340040242,0.022676363636363633,0.004619740982105107
1702357178,1.6671738663208129,6.205860769535905,1.3995059103133396,17.960548831973057,0.9448635848862433,16.70114431023528,10.642918189485568,0.559228421336759,7.973577411080994,6.7417668573911795,0.49355367530407684,1.1824480742084982,96280576,53559296,10960896,81002496,42094592,16400384,58195968,34795520,9138176,45813760,3022848,8765440,59.714,112,2,336,6,68,48,4,633.848,81.848,28.028,0,0.00322186358646206,0.0045646952867006915,0.08009259259259258,0.0043128481247679176,0.0031584158415841586,0.11040936952714539,0.003246153846153846,0.0025010113161263075,0.00832295363929624,0.0024458460070889967,0.005780428508890674,0.013858808290155457,0.2239375,0.06997743838944813,0.004885148514851485,0.37336753731343314,0.005499999999999998,0.004914341830415196,0.022508097985050966,0.004605810528547363
1702357179,1.6352668431763602,6.205860769535905,1.3995059103133396,17.960548831973057,0.9448635848862433,16.70114431023528,10.642918189485568,0.559228421336759,7.973577411080994,5.393094859602467,0.43007718873024703,1.1824480742084982,96280576,53559296,10960896,81002496,42094592,16400384,58195968,34795520,9138176,45813760,3022848,8765440,66,122,12,382,12,70,68,12,700,98,56,0,0.0032218553978210634,0.0045646952867006915,0.08009259259259258,0.0043128481247679176,0.0031584158415841586,0.1095897542690546,0.003246153846153846,0.002501067333295097,0.008322615902516919,0.002445573830976318,0.0057803030303030314,0.013858808290155457,0.2239375,0.06997743838944813,0.004885148514851485,0.3629612546125467,0.005499999999999998,0.0049143432130836825,0.02250769137080325,0.004605730837092419
