time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,paymentservice_error,frontend_error,frontend-external_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692612155,1.0071897123869735,3.8864200286013895,0.728054317150582,6.96977305692104,0.5927587758070775,14.815738165991766,6.412790174634342,0.3137131610885921,7.042408081352404,4.061229658582695,0.3196865309248138,0.9407746082645332,92397568,40845312,11206656,40079360,42090496,17489920,64462848,35385344,9588736,45559808,3186688,8900608,82.0,140.0,8.0,396.0,8.0,78.0,76.0,6.0,896.0,116.0,50.0,0,0,0,0.0003422339225272,0.0019675392670157,0.0204670329670329,0.0015182193666819,0.0026150234741784,0.0223730541141586,0.001554054054054,0.0003169817412203,0.0033256397390868,0.0003854901960784,0.0035681581685744,0.0046255497382198,0.0411805555555555,0.0044278843506195,0.0045230046948356,0.0904171704957678,0.0043108108108108,0.0031330441854161,0.0069567510548523,0.0038660869565217
1692612156,1.0071897123869735,5.226339163365667,0.7139928352591721,6.96977305692104,0.5963317272107529,14.815738165991766,6.412790174634342,0.3137131610885921,7.042408081352404,3.9821633130885465,0.3196865309248138,0.9407746082645332,92397568,40890368,11206656,40079360,42090496,17489920,64462848,35385344,9588736,45559808,3186688,8900608,58.0,90.0,4.0,312.0,4.0,52.0,42.0,6.0,498.0,74.0,24.0,0,0,0,0.000338687694704,0.0018921348314606,0.0205346820809248,0.0013990484686292,0.0026274509803921,0.0224824958813838,0.0015442176870748,0.0003206969648942,0.0033260583749671,0.0003891996557659,0.0035279461279461,0.0046265168539325,0.0413214285714285,0.0044127069085142,0.0045254901960784,0.0924034620505991,0.0043088435374149,0.003213738291229,0.0069966292134831,0.0038860681114551
1692612157,1.0071897123869735,5.226339163365667,0.9439444491424112,5.605406265763801,0.5963317272107529,14.815738165991766,6.246028230441712,0.3019384239035496,7.042408081352404,3.903096967594397,0.3196865309248138,0.9407746082645332,92397568,40890368,11526144,40079360,42090496,17489920,64462848,35385344,9588736,45559808,3186688,8900608,52.0,90.0,6.0,318.0,6.0,74.0,34.0,10.0,444.0,58.0,34.0,0,0,0,0.000342313489073,0.0019876931133804,0.0205833333333333,0.0015124378109452,0.002626168224299,0.0224305816135084,0.0015442176870748,0.0003150825701305,0.003338893301562,0.0003851030110935,0.0035691666666666,0.0046296412673474,0.0414189189189189,0.0044269025244149,0.0045252336448598,0.0896851851851852,0.0043088435374149,0.0030901234567901,0.0071414686825054,0.0038640234948604
1692612158,1.0071897123869735,5.226339163365667,0.9439444491424112,5.667600586184516,0.5963317272107529,14.815738165991766,6.246028230441712,0.3019384239035496,7.042408081352404,3.8240306221002496,0.3196865309248138,0.9407746082645332,92397568,40890368,11526144,40542208,42090496,17489920,64462848,35385344,9588736,45559808,3186688,8900608,58.0,88.0,8.0,364.0,8.0,68.0,48.0,10.0,564.0,64.0,42.0,0,0,0,0.000342313489073,0.0019876931133804,0.0205833333333333,0.0014976933013471,0.002626168224299,0.0224305816135084,0.0015442176870748,0.0003168583687892,0.003323847897255,0.0003851030110935,0.0035691666666666,0.0046296412673474,0.0414189189189189,0.0044241372947038,0.0045252336448598,0.0896851851851852,0.0043088435374149,0.0031307303754266,0.0069568965517241,0.0038640234948604
1692612159,1.0071897123869735,5.226339163365667,0.9439444491424112,5.781909746611515,0.5963317272107529,14.815738165991766,5.286169842128582,0.3019384239035496,5.662721682426727,3.7449642766061007,0.3196865309248138,0.9407746082645332,92397568,40890368,11526144,40542208,42090496,17489920,64462848,35385344,9588736,45559808,3186688,8900608,78.0,130.0,4.0,356.0,4.0,52.0,66.0,4.0,690.0,96.0,28.0,0,0,0,0.0003470075307173,0.0019876931133804,0.0205833333333333,0.0014976933013471,0.002626168224299,0.0224305816135084,0.0016344827586206,0.0003168583687892,0.003323847897255,0.0003851030110935,0.003622732012513,0.0046296412673474,0.0414189189189189,0.0044241372947038,0.0045252336448598,0.0896851851851852,0.0043268965517241,0.0031307303754266,0.0069568965517241,0.0038640234948604
1692612160,1.0071897123869735,5.226339163365667,0.9439444491424112,5.896218907038513,0.5963317272107529,14.815738165991766,6.2880270715048106,0.3019384239035496,5.851378933716276,4.822483969747014,0.3196865309248138,0.9572387443043108,92397568,40890368,11526144,40542208,42090496,17489920,64462848,35385344,9367552,45559808,3186688,8970240,58.0,80.0,2.0,330.0,2.0,68.0,42.0,6.16,584.0,76.0,30.0,0,0,0,0.0003414861837191,0.0019876931133804,0.0205833333333333,0.0014976933013471,0.002626168224299,0.0224305816135084,0.0014897959183673,0.0003168583687892,0.003323847897255,0.0003851030110935,0.0035591666666666,0.0046296412673474,0.0414189189189189,0.0044241372947038,0.0045252336448598,0.0896851851851852,0.0042979591836734,0.0031307303754266,0.0069568965517241,0.0038640234948604
1692612161,1.0071897123869735,5.226339163365667,0.9439444491424112,6.858549625619942,0.5963317272107529,14.815738165991766,6.288027071504809,0.3019384239035496,5.970810267025676,4.822483969747014,0.3196865309248138,0.9606325572927102,92397568,40890368,11526144,40542208,42090496,17489920,64462848,35385344,9367552,45559808,3186688,8970240,56.0,88.0,6.0,298.0,6.0,58.0,50.0,6.0,574.0,74.0,26.0,0,0,0,0.0003389830508474,0.0019284922394678,0.0205428571428571,0.0013911497431845,0.0026807511737089,0.0225796441870086,0.0015584415584415,0.0003204265533388,0.0033136434918975,0.0003936681222707,0.0035309734513274,0.0046313747228381,0.041338028169014,0.0044106677202686,0.0045361502347417,0.0917631578947369,0.0043116883116883,0.0032084618650063,0.0068605200945626,0.0039083713850837
1692612162,1.0071897123869735,5.226339163365667,0.9439444491424112,6.858549625619942,0.5963317272107529,14.815738165991766,6.288027071504809,0.3019384239035496,6.090241600335075,4.822483969747014,0.3196865309248138,0.9606325572927102,92397568,40890368,11526144,40542208,42090496,17489920,64462848,35385344,9367552,45559808,3186688,8970240,52.0,94.0,0.0,252.0,0.0,46.0,46.0,0.0,546.0,76.0,30.0,0,0,0,0.0003394970414201,0.0019948051948051,0.0205481283422459,0.0015062362435803,0.0026199095022624,0.0223220275810659,0.0015584415584415,0.0003148124910368,0.0033319283456269,0.000388667198723,0.0035350210970464,0.0046341818181818,0.0413486842105263,0.004424211298606,0.0045239819004524,0.0888213399503722,0.0043116883116883,0.0030838890445502,0.0070730088495575,0.0038829971181556
1692612163,1.0071897123869735,5.226339163365667,0.8967096399393171,6.858549625619942,0.5963317272107529,14.815738165991766,6.288027071504809,0.3461985532754455,7.165879998563961,4.779375949286046,0.3223703512452259,0.9606325572927102,92397568,40890368,11526144,40542208,42090496,17489920,64462848,36110336,9367552,45559808,3055616,8970240,48.0,78.0,4.0,232.0,4.0,42.0,34.0,8.0,400.0,52.0,18.0,0,0,0,0.0003394970414201,0.0019948051948051,0.0205481283422459,0.0015051934920489,0.0026199095022624,0.0223220275810659,0.0015584415584415,0.0003164885988813,0.0033180904522613,0.000388667198723,0.0035350210970464,0.0046341818181818,0.0413486842105263,0.0044242853203419,0.0045239819004524,0.0888213399503722,0.0043116883116883,0.0031225938566552,0.0068951434878587,0.0038829971181556
1692612164,1.0071897123869735,5.226339163365669,0.8967096399393171,6.858549625619942,0.5963317272107529,14.692310438809017,6.288027071504809,0.3461985532754455,7.165879998563961,4.779375949286046,0.3223703512452259,0.9606325572927102,92397568,40890368,11526144,40542208,42090496,17489920,64462848,36110336,9367552,45559808,3055616,8970240,58.0,112.0,4.0,386.0,4.0,50.0,62.0,2.0,588.0,78.0,42.0,0,0,0,0.0003444858712715,0.0019948051948051,0.0205481283422459,0.0015051934920489,0.0026199095022624,0.0223220275810659,0.0017581699346405,0.0003164885988813,0.0033180904522613,0.000388667198723,0.0035955461293743,0.0046341818181818,0.0413486842105263,0.0044242853203419,0.0045239819004524,0.0888213399503722,0.0043516339869281,0.0031225938566552,0.0068951434878587,0.0038829971181556
1692612165,1.0071897123869735,5.226339163365669,0.8967096399393171,6.858549625619942,0.5101949221691997,14.848769013957009,6.288027071504809,0.3461985532754455,7.165879998563961,4.779375949286046,0.3223703512452259,0.9606325572927102,92397568,40890368,11526144,40542208,42090496,17539072,64462848,36110336,9367552,45559808,3055616,8970240,70.0,118.0,4.0,324.0,4.0,48.0,64.0,2.0,664.0,94.0,32.0,0,0,0,0.0003398103384157,0.0019948051948051,0.0205481283422459,0.0015051934920489,0.0026199095022624,0.0223220275810659,0.0016013071895424,0.0003164885988813,0.0033180904522613,0.000388667198723,0.0035417989417989,0.0046341818181818,0.0413486842105263,0.0044242853203419,0.0045239819004524,0.0888213399503722,0.0043202614379084,0.0031225938566552,0.0068951434878587,0.0038829971181556
1692612166,1.0071897123869735,5.226339163365669,0.8967096399393171,6.858549625619942,0.5002560600490205,14.848769013957009,6.288027071504809,0.3461985532754455,7.165879998563961,4.779375949286046,0.3223703512452259,0.9606325572927102,92397568,40890368,11526144,40542208,42090496,17539072,64462848,36110336,9367552,45559808,3055616,8970240,58.0,130.0,8.0,376.0,12.0,46.0,62.0,8.0,648.0,82.0,44.0,0,0,0,0.0003366384289564,0.0019263157894736,0.020603448275862,0.0013810566112824,0.0026231884057971,0.0222647058823529,0.001554054054054,0.0003196196352559,0.0033162571876633,0.0003934782608695,0.0035042093287827,0.0046334626038781,0.0416901408450704,0.0044080191025768,0.0045246376811594,0.0909567039106145,0.0043108108108108,0.003192213697073,0.006900234741784,0.0039074355083459
1692612167,1.0218967107046018,5.226339163365669,0.8967096399393171,6.858549625619942,0.4903171979288413,14.848769013957009,6.288027071504809,0.3461985532754455,7.165879998563961,4.779375949286046,0.2658455985709542,0.9606325572927102,92413952,40890368,11526144,40542208,42090496,17539072,64462848,36110336,9367552,45559808,3055616,8970240,56.0,72.0,2.0,232.0,2.0,56.0,40.0,4.0,500.0,72.0,16.0,0,0,0,0.000339378720238,0.0020129466597617,0.0206666666666666,0.0014996309963099,0.0025849056603773,0.022,0.001554054054054,0.0003142043832095,0.0033211105290728,0.000391129032258,0.0035392971246006,0.004642879337131,0.042027027027027,0.0044233210332103,0.0045169811320754,0.0879839786381842,0.0043108108108108,0.0030698028169014,0.0069573732718894,0.0038955650929899
1692612168,0.8646501529761479,5.226339163365669,0.8967096399393171,6.858549625619942,0.635366549607914,14.848769013957009,6.288027071504809,0.3461985532754455,7.165879998563961,4.779375949286046,0.2711452513398559,0.9606325572927102,92413952,40890368,11526144,40542208,42090496,17539072,64462848,36110336,9367552,45559808,3055616,8970240,68.0,108.0,0.0,414.0,0.0,64.0,60.0,0.0,562.0,78.0,30.0,0,0,0,0.000339378720238,0.0020129466597617,0.0206666666666666,0.0014999537251272,0.0025849056603773,0.022,0.001554054054054,0.0003158629269745,0.0033073463268365,0.000391129032258,0.0035392971246006,0.004642879337131,0.042027027027027,0.0044237852845904,0.0045169811320754,0.0879839786381842,0.0043108108108108,0.0031088377896041,0.0067580275229357,0.0038955650929899
1692612169,1.018307025927326,5.226339163365669,0.8967096399393171,6.858549625619942,0.6211474505427145,14.848769013957009,6.288027071504809,0.3461985532754455,7.165879998563961,4.779375949286046,0.2764449041087576,0.9606325572927102,92413952,40890368,11526144,40542208,42090496,17539072,64462848,36110336,9367552,45559808,3055616,8970240,56.0,124.0,12.0,310.0,12.0,54.0,68.0,8.0,724.0,96.0,48.0,0,0,0,0.0003419921875,0.0020129466597617,0.0206666666666666,0.0014999537251272,0.0025849056603773,0.022,0.0016527777777777,0.0003158641490576,0.0033073463268365,0.000391129032258,0.0035730434782608,0.004642879337131,0.042027027027027,0.0044237852845904,0.0045169811320754,0.0879839786381842,0.0043305555555555,0.0031088663189678,0.0067580275229357,0.0038955650929899
1692612170,1.018307025927326,5.292166573678592,0.8967096399393171,6.861503731537639,0.6211474505427145,14.848769013957009,6.317842027490217,0.3461985532754455,7.165879998563961,4.780657633660756,0.3179791661341017,0.9606325572927102,92413952,40890368,11526144,43163648,42090496,17539072,64462848,36110336,9367552,45559808,3055616,8970240,62.0,148.0,6.0,342.0,6.0,44.0,78.0,6.0,840.0,110.0,58.0,0,0,0,0.0003369764878765,0.0020129466597617,0.0206666666666666,0.0014999537251272,0.0025849056603773,0.022,0.0015241379310344,0.0003158641490576,0.0033073463268365,0.000391129032258,0.0035085405405405,0.004642879337131,0.042027027027027,0.0044237852845904,0.0045169811320754,0.0879839786381842,0.0043048275862068,0.0031088663189678,0.0067580275229357,0.0038955650929899
1692612171,1.018307025927326,5.292166573678592,0.8967096399393171,6.861503731537639,0.6211474505427145,14.848769013957009,6.317842027490217,0.3283130734640919,7.165879998563961,4.780657633660756,0.3179791661341017,0.9606325572927102,92413952,40890368,11526144,43163648,42090496,17539072,64462848,36110336,9367552,45559808,3055616,8970240,34.0,76.0,0.0,174.0,0.0,24.0,34.0,0.0,324.0,44.0,10.0,0,0,0,0.0003290806754221,0.0019317556411667,0.0207727272727272,0.0013744137311645,0.0025939086294416,0.0216581532416502,0.0014714285714285,0.0003151107318775,0.0032830530401034,0.0003916959578207,0.0033806529625151,0.004610897083104,0.04225,0.0043952699331404,0.0045187817258883,0.0823751891074129,0.0042942857142857,0.0030887281494876,0.0063598971722365,0.0038987577639751
1692612172,1.018307025927326,5.292166573678592,0.7728989472648069,6.861503731537639,0.6211474505427145,14.848769013957009,6.317842027490217,0.3283130734640919,7.165879998563961,4.780657633660756,0.3179791661341017,0.9606325572927102,92413952,40890368,11526144,43163648,42090496,17539072,64462848,36110336,9367552,45559808,3055616,8970240,110.0,228.0,4.0,598.0,4.0,94.0,118.0,8.0,1310.0,174.0,68.0,0,0,0,0.0003321181188479,0.0019840522875816,0.0207267441860465,0.0014771877337322,0.0025763546798029,0.0215904139433551,0.0014714285714285,0.0003101827022775,0.0032853409981708,0.0003894585726004,0.0034253107344632,0.0046084705882352,0.0421527777777777,0.004408526551982,0.0045152709359605,0.0812533692722372,0.0042942857142857,0.0029619963920625,0.0063553615960099,0.0038871870397643
1692612173,1.018307025927326,5.292166573678592,0.9733848827708634,6.861503731537639,0.6211474505427145,14.848769013957009,6.313715250296102,0.3283130734640919,7.130047714127814,4.776039366272806,0.3179791661341017,0.9606325572927102,92413952,40890368,11227136,43163648,42090496,17539072,64462848,36110336,9322496,45559808,3055616,8970240,54.0,74.0,0.0,258.0,0.0,50.0,38.0,2.0,566.0,74.0,22.0,0,0,0,0.0003321181188479,0.0019840522875816,0.0207267441860465,0.0014834815161441,0.0025763546798029,0.0215904139433551,0.0014714285714285,0.0003119793342629,0.0032841448189762,0.0003894585726004,0.0034253107344632,0.0046084705882352,0.0421527777777777,0.0044087037903603,0.0045152709359605,0.0812533692722372,0.0042942857142857,0.0030103327495621,0.0063710073710073,0.0038871870397643
1692612174,1.018307025927326,5.292166573678592,0.9733848827708634,6.861503731537639,0.6211474505427145,14.848769013957009,6.313715250296102,0.3283130734640919,7.130047714127814,4.776039366272806,0.3179791661341017,0.9606325572927102,92413952,40890368,11227136,43163648,42090496,17539072,64462848,36110336,9322496,45559808,3055616,8970240,82.0,116.0,4.0,398.0,4.0,72.0,56.0,2.0,640.0,88.0,30.0,0,0,0,0.000337179984484,0.0019840522875816,0.0207267441860465,0.0014834815161441,0.0025763546798029,0.0215904139433551,0.0015797101449275,0.0003119793342629,0.0032841448189762,0.0003894585726004,0.0034973952434881,0.0046084705882352,0.0421527777777777,0.0044087037903603,0.0045152709359605,0.0812533692722372,0.0043159420289855,0.0030103327495621,0.0063710073710073,0.0038871870397643
1692612175,1.018307025927326,5.601473788406149,0.9733848827708634,6.861503731537639,0.6211474505427145,14.848769013957009,6.313715250296102,0.3283130734640919,7.130047714127814,4.776039366272806,0.3236226216137476,0.9515457267580656,92413952,40906752,11227136,43163648,42090496,17539072,64462848,36110336,9322496,45559808,3059712,8970240,80.0,132.0,6.0,396.0,6.0,48.0,68.0,4.0,652.0,92.0,20.0,0,0,0,0.0003337614678899,0.0019840522875816,0.0207267441860465,0.0014834815161441,0.0025763546798029,0.0215904139433551,0.0014857142857142,0.0003119793342629,0.0032841448189762,0.0003894585726004,0.0034490523968784,0.0046084705882352,0.0421527777777777,0.0044087037903603,0.0045152709359605,0.0812533692722372,0.0042971428571428,0.0030103327495621,0.0063710073710073,0.0038871870397643
1692612176,1.018307025927326,5.601473788406149,0.9733848827708634,6.83774814416373,0.6211474505427145,14.895325362081657,6.313715250296102,0.3283130734640919,7.130047714127814,4.776039366272806,0.3236226216137476,0.8009834207889328,92413952,40906752,11227136,43163648,42090496,17362944,64462848,36110336,9322496,45559808,3059712,8970240,40.0,90.0,8.0,204.0,8.0,38.0,40.0,6.0,502.0,70.0,40.0,0,0,0,0.0003292913982569,0.001905617977528,0.0206944444444444,0.0013580184378482,0.0025684210526315,0.0215101674641148,0.001463768115942,0.0003132969749283,0.0032741725306228,0.0003969378427787,0.0033844092570036,0.0046040449438202,0.0421268656716417,0.0043921993718974,0.0045136842105263,0.0812423780487805,0.0042927536231884,0.0030445420326223,0.0062254098360655,0.0039239875389408
1692612177,1.018307025927326,5.601473788406149,1.064810517529233,6.83774814416373,0.6211474505427145,14.895325362081657,6.313715250296102,0.3283130734640919,7.130047714127814,4.776039366272806,0.3236226216137476,0.9342730413556756,92413952,40906752,11227136,43163648,42090496,17362944,64462848,36110336,9322496,45559808,3059712,8970240,56.0,98.0,8.0,202.0,8.0,24.0,44.0,4.0,484.0,74.0,20.0,0,0,0,0.0003374216156399,0.0020122555410691,0.0208035714285714,0.0014899840120379,0.0025306122448979,0.0217074506939371,0.001463768115942,0.000311063397598,0.0033080146673651,0.0003953439597315,0.0035009667024704,0.0046360886571056,0.0422916666666666,0.004432822345528,0.0045061224489795,0.0855369595536959,0.0042927536231884,0.0029867060561299,0.0067975609756097,0.0039161849710982
1692612178,1.018307025927326,5.601473788406149,1.064810517529233,6.83774814416373,0.6211474505427145,14.895325362081657,6.313715250296102,0.3283130734640919,5.522270591694914,4.776039366272806,0.3236226216137476,0.9342730413556756,92413952,40906752,11227136,43163648,42090496,17362944,64462848,36110336,9322496,45559808,3059712,8970240,84.0,142.0,0.0,438.0,0.0,72.0,72.0,4.0,794.0,98.0,36.0,0,0,0,0.0003374216156399,0.0020122555410691,0.0208035714285714,0.0014503802281368,0.0025306122448979,0.0217074506939371,0.001463768115942,0.0003128095933858,0.0032941176470588,0.0003953439597315,0.0035009667024704,0.0046360886571056,0.0422916666666666,0.0044239163498098,0.0045061224489795,0.0855369595536959,0.0042927536231884,0.0030320987654321,0.0065790754257907,0.0039161849710982
1692612179,1.018307025927326,5.601473788406149,1.064810517529233,6.83774814416373,0.6211474505427145,14.895325362081657,6.313715250296102,0.3283130734640919,5.642823128188428,4.776039366272806,0.3236226216137476,0.9342730413556756,92413952,40906752,11227136,43163648,42090496,17362944,64462848,36110336,9322496,45559808,3059712,8970240,64.0,98.0,4.0,296.0,4.0,64.0,46.0,4.0,580.0,74.0,26.0,0,0,0,0.0003419405320813,0.0020122555410691,0.0208035714285714,0.0014503802281368,0.0025306122448979,0.0217074506939371,0.0015547445255474,0.0003128095933858,0.0032941176470588,0.0003953439597315,0.003550323974082,0.0046360886571056,0.0422916666666666,0.0044239163498098,0.0045061224489795,0.0855369595536959,0.0043109489051094,0.0030320987654321,0.0065790754257907,0.0039161849710982
1692612180,1.018307025927326,5.601473788406149,1.064810517529233,6.83774814416373,0.6004728261055337,14.895325362081657,6.313715250296102,0.3283130734640919,5.763375664681942,4.776039366272806,0.3236226216137476,0.9342730413556756,92413952,40906752,11227136,43163648,42090496,17362944,64462848,36110336,9322496,45559808,3059712,8970240,56.0,76.0,4.0,246.0,4.0,52.0,40.0,2.0,396.0,46.0,18.0,0,0,0,0.0003368362831858,0.0020122555410691,0.0208035714285714,0.0014503802281368,0.0025306122448979,0.0217074506939371,0.0014347826086956,0.0003128095933858,0.0032941176470588,0.0003953439597315,0.0034853448275862,0.0046360886571056,0.0422916666666666,0.0044239163498098,0.0045061224489795,0.0855369595536959,0.0042869565217391,0.0030320987654321,0.0065790754257907,0.0039161849710982
1692612181,1.018307025927326,5.601473788406149,1.064810517529233,6.83774814416373,0.6004728261055337,12.09617272828593,6.313715250296102,0.3422761927367638,5.883928201175457,4.776039366272806,0.3236226216137476,0.9342730413556756,92413952,40906752,11227136,43163648,42090496,17362944,64462848,35745792,9322496,45559808,3059712,8970240,72.0,98.0,2.0,414.0,2.0,80.0,44.0,2.0,566.0,74.0,24.0,0,0,0,0.0003320966514459,0.0019439330543933,0.0206696428571428,0.0013130291141854,0.0025487179487179,0.0217340168878166,0.0014680851063829,0.0003157761013172,0.0032872727272727,0.0004021139705882,0.0034070257611241,0.0046387168758716,0.0420652173913043,0.0044016931653933,0.0045097435897435,0.0865100154083205,0.0042936170212765,0.0031043896572459,0.0064907407407407,0.003947049924357
1692612182,1.026742958573657,6.045101206965259,1.064810517529233,6.83774814416373,0.5389787569340863,12.351654606107648,6.313715250296102,0.3422761927367638,6.00448073766897,4.776039366272806,0.3236226216137476,0.9342730413556756,92434432,40906752,11227136,43163648,42090496,17362944,64462848,35745792,9322496,45559808,3059712,8970240,68.0,104.0,6.0,390.0,6.0,76.0,56.0,10.0,650.0,84.0,38.0,0,0,0,0.0003353815113719,0.0020260010400416,0.0206465517241379,0.0014449942900647,0.0025175879396984,0.0216445936139332,0.0014680851063829,0.0003109595383957,0.0033025694808599,0.000394560669456,0.0034524945770065,0.0046390015600624,0.0420070422535211,0.0044172059383326,0.0045035175879396,0.0841700680272109,0.0042936170212765,0.0029827372154892,0.0067066831683168,0.0039124637681159
1692612183,1.0267429585736567,6.045101206965259,1.064810517529233,6.83774814416373,0.637065628147929,12.607136483929365,6.313715250296102,0.3422761927367638,6.125033274162486,4.776039366272806,0.3236226216137476,0.9342730413556756,92434432,40906752,11227136,43163648,42090496,17362944,64462848,35745792,9322496,45559808,3059712,8970240,62.0,114.0,6.0,398.0,6.0,54.0,56.0,8.0,542.0,74.0,36.0,0,0,0,0.0003353815113719,0.0020260010400416,0.0206465517241379,0.0014493400436805,0.0025175879396984,0.0216445936139332,0.0014680851063829,0.0003128383672887,0.0032895522388059,0.000394560669456,0.0034524945770065,0.0046390015600624,0.0420070422535211,0.0044177950811888,0.0045035175879396,0.0841700680272109,0.0042936170212765,0.0030319380733944,0.0064963144963144,0.0039124637681159
1692612184,1.0267429585736567,6.045101206965259,1.064810517529233,6.83774814416373,0.637065628147929,12.862618361751084,6.313715250296102,0.3422761927367638,6.245585810656,4.908958664701406,0.3300840883790694,0.9342730413556756,92434432,40906752,11227136,43163648,42090496,17362944,64462848,35745792,9322496,45559808,3059712,8970240,58.0,80.0,0.0,322.0,0.0,50.0,46.0,0.0,576.0,64.0,28.0,0,0,0,0.0003401241753977,0.0020260010400416,0.0206465517241379,0.0014493400436805,0.0025175879396984,0.0216445936139332,0.001595744680851,0.0003128383672887,0.0032895522388059,0.000394560669456,0.0035147826086956,0.0046390015600624,0.0420070422535211,0.0044177950811888,0.0045035175879396,0.0841700680272109,0.0043191489361702,0.0030319380733944,0.0064963144963144,0.0039124637681159
1692612185,0.907992932131224,6.215803210259359,1.064810517529233,5.845381957252278,0.637065628147929,13.118100239572804,5.277456812387121,0.3422761927367638,5.520341751111016,4.908958664701406,0.3300840883790694,0.9342730413556756,92434432,40906752,11227136,43163648,42090496,17362944,64462848,35745792,9322496,45559808,3059712,8970240,52.0,84.0,0.0,264.0,0.0,42.0,38.0,0.0,392.0,50.0,16.0,0,0,0,0.000335383767903,0.0020260010400416,0.0206465517241379,0.0014493400436805,0.0025175879396984,0.0216445936139332,0.0014788732394366,0.0003128383672887,0.0032895522388059,0.000394560669456,0.0034525515743756,0.0046390015600624,0.0420070422535211,0.0044177950811888,0.0045035175879396,0.0841700680272109,0.0042957746478873,0.0030319380733944,0.0064963144963144,0.0039124637681159
1692612186,1.0570963759604448,6.215803210259359,1.064810517529233,5.731419488182883,0.637065628147929,13.37358211739452,5.40586073111464,0.3422761927367638,7.312714949251083,4.908958664701406,0.3300840883790694,0.9342730413556756,92434432,40906752,11227136,43163648,42090496,17362944,64466944,35745792,9175040,45559808,3059712,8970240,38.0,72.0,4.0,202.0,4.0,38.0,38.0,2.0,402.0,58.0,22.0,0,0,0,0.0003328912466843,0.0019638021552915,0.0207205882352941,0.0013284925342605,0.0025577889447236,0.0218328006392329,0.0015103448275862,0.0003159238265325,0.003286083807553,0.0004002293577981,0.0034129032258064,0.0046394584139265,0.0421478873239436,0.0044011863366741,0.0045115577889447,0.0858370044052862,0.0043020689655172,0.003105103407231,0.0064695767195767,0.0039388379204892
1692612187,1.0570963759604448,6.215803210259359,1.064810517529233,4.005056140000249,0.637065628147929,15.32891266930303,6.385733852654951,0.4006310826250585,7.312714949251083,4.1217866888221,0.3316113561316238,0.9570240322405724,92434432,40906752,11227136,43163648,42090496,17362944,64466944,35745792,9175040,45559808,3055616,8974336,71.865,98.0,0.0,332.0,0.0,72.0,56.0,0.0,590.0,70.0,20.0,0,0,0,0.000335510908406,0.002040474349059,0.0207203389830508,0.0014400954653937,0.0025673076923076,0.0214989235737351,0.0015103448275862,0.0003102755250203,0.0032941328508658,0.0003907927332782,0.0034516478986324,0.0046390822376901,0.0421283783783783,0.0044151026252983,0.0045134615384615,0.0825395683453237,0.0043020689655172,0.0029625724045744,0.0065969387755102,0.003893979441997
1692612188,1.0570963759604448,6.215803210259359,1.1759309777833693,4.005056140000249,0.637065628147929,15.32891266930303,6.385733852654951,0.4006310826250585,7.312714949251083,4.039970711077076,0.3316113561316238,0.9570240322405724,92434432,40906752,11227136,43163648,42090496,17362944,64466944,35745792,9175040,45559808,3055616,8974336,60.0,118.0,4.0,224.0,4.0,42.0,60.0,2.0,642.0,94.0,32.0,0,0,0,0.0003355093784479,0.002040474349059,0.0207203389830508,0.0014207404572849,0.0025673076923076,0.0214989235737351,0.0015103448275862,0.0003118957396323,0.0032819753086419,0.0003907927332782,0.0034516268980477,0.0046390822376901,0.0421283783783783,0.0044099684301157,0.0045134615384615,0.0825395683453237,0.0043020689655172,0.0030061894432393,0.0063890306122449,0.003893979441997
1692612189,1.0570963759604448,6.215803210259359,1.1759309777833693,5.716215675527272,0.637065628147929,13.33653724511037,6.385733852654951,0.4006310826250585,7.312714949251083,4.941203756844643,0.3316113561316238,0.9570240322405724,92434432,40906752,11227136,40480768,42090496,17362944,64466944,35745792,9175040,45559808,3055616,8974336,53.809,108.0,8.0,330.0,8.0,56.0,48.0,6.0,652.0,80.0,48.0,0,0,0,0.0003373726055023,0.002040474349059,0.0207203389830508,0.0014207404572849,0.0025673076923076,0.0214989235737351,0.0015311835204786,0.0003118957396323,0.0032819753086419,0.0003907927332782,0.0034772785502584,0.0046390822376901,0.0421283783783783,0.0044099684301157,0.0045134615384615,0.0825395683453237,0.0043062367040957,0.0030061894432393,0.0063890306122449,0.003893979441997
