time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,frontend-check_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702362852,0.928514018025005,3.6312919972132844,0.5547971831884667,4.178945977376017,0.7501459624539482,6.915405447059779,3.0282197850891763,0.4034422403733888,3.3265899880002925,2.266718326230271,0.29244962838854044,0.6006410719880416,97484800,53682176,11448320,50696192,42270720,16392192,2678784,109871104,41934848,9527296,46690304,3158016,9154560,32,44,0,158,0,30,22,0,244,28,4.079,0,0,0.0029729119638826186,0.003172214182344428,0.03636363636363636,0.002714156285390714,0.0030357142857142857,0.03554254142129781,0.003,0.0014847489441576723,0.004586690017513135,0.002038353629637451,0.004634311512415349,0.004909985528219972,0.04727272727272727,0.004579796149490374,0.0046642857142857146,0.048746026616747616,0.0046,0.004325480994838104,0.009029885057471265,0.004486268223835729
1702362853,0.928514018025005,3.6312919972132844,0.48740399261325346,4.178945977376017,0.7501459624539482,6.915405447059779,3.0282197850891763,0.4034422403733888,3.3265899880002925,2.266718326230271,0.29244962838854044,0.6461795318105854,97484800,53682176,11509760,50696192,42270720,16392192,2678784,109871104,41934848,9527296,46690304,3158016,8880128,40.49,42,0,172,2,28,22,0,256,34,7.78,0,0,0.002968117838379454,0.003173270651443922,0.03620689655172414,0.002693689839572192,0.0030689655172413794,0.03554254142129781,0.003,0.0015224279224447285,0.004619688546853016,0.0020827586206896547,0.00463443088274299,0.004911887172599059,0.047241379310344826,0.004574331550802139,0.004724137931034482,0.048746026616747616,0.0046,0.0043330969351639565,0.009043617151960474,0.004493793103448275
1702362854,0.928514018025005,3.6312919972132844,0.5713718469554089,4.178945977376017,0.7501459624539482,6.915405447059779,3.0282197850891763,0.4034422403733888,3.3265899880002925,2.3876395175241414,0.29244962838854044,0.6461795318105854,97484800,53682176,11509760,50696192,42270720,16392192,2678784,109871104,41934848,9527296,46690304,3158016,8880128,24.048,52,0,114,0,14,24,0,204,38,14.237,0,0,0.002968119022316684,0.003173270651443922,0.03620689655172414,0.002693689839572192,0.0030634920634920637,0.03554254142129781,0.003,0.00137830059292728,0.004609562721303338,0.0019997502646140193,0.004634431455897981,0.004911887172599059,0.047241379310344826,0.004574331550802139,0.004714285714285715,0.048746026616747616,0.0046,0.004316724013272667,0.00907977459141626,0.004475118655334874
1702362855,0.928514018025005,3.6312919972132844,0.5713718469554089,4.178945977376017,0.7501459624539482,6.915405447059779,3.0282197850891763,0.4034422403733888,3.3265899880002925,2.3876395175241414,0.29244962838854044,0.6461795318105854,97484800,53682176,11509760,50696192,42270720,16392192,2678784,109871104,41934848,9527296,46690304,3158016,8880128,28,46,0,152,0,20,26,0,188,28,11.707,0,0,0.002968119022316684,0.003173270651443922,0.03620689655172414,0.002693689839572192,0.0030634954170534693,0.03554254142129781,0.003,0.001378208014407924,0.0046099173553719,0.002,0.004634431455897981,0.004911887172599059,0.047241379310344826,0.004574331550802139,0.0047142917506962445,0.048746026616747616,0.0046,0.004316704187303015,0.009079913606911447,0.0044751677852349
1702362856,0.928514018025005,3.6312919972132844,0.5713718469554089,3.6106093244528785,0.7501459624539482,6.915405447059779,3.340789248416367,0.4034422403733888,3.3265899880002925,2.3876395175241414,0.29244962838854044,0.6461795318105854,97484800,53682176,11509760,50696192,42270720,16392192,2678784,109871104,41934848,9527296,46690304,3158016,8880128,20.072,42,0,100,0,14,18,0,184,32,14,0,0,0.002967496094966738,0.0031744505494505494,0.036111111111111115,0.0026855064031402233,0.0030634920634920637,0.03554720675546949,0.003,0.0013176085941148995,0.004598650927487352,0.0019691129415707353,0.004635102329516087,0.004914010989010989,0.04722222222222223,0.004572889609387957,0.004714285714285715,0.04872050570713446,0.0046,0.004305371321812237,0.009072062084257208,0.0044713305905509475
1702362857,0.928514018025005,3.6312919972132844,0.5713718469554089,3.540960224829945,0.7501459624539482,6.915405447059779,3.340789248416367,0.4034422403733888,3.3265899880002925,2.3876395175241414,0.29244962838854044,0.640500070631419,97484800,53682176,11509760,50696192,42270720,16392192,2678784,109871104,41934848,9527296,46690304,3158016,8880128,34,50,0,158,2,36,20,0,280.77,34.77,14,0,0,0.0029715700459689146,0.003182795698924731,0.03634259259259259,0.0027048974466303893,0.0030677966101694916,0.03554373042364854,0.003,0.0014720043096391362,0.004718880730525449,0.0020132450331125824,0.004636546479644032,0.004929032258064516,0.04726851851851852,0.00457647551276685,0.0047220338983050844,0.04868111797257682,0.0046,0.004335155289560888,0.009105919381710102,0.004476821192052981
1702362858,0.9719023911367897,3.6312919972132844,0.5713718469554089,3.4713111252070115,0.7501459624539482,6.915405447059779,3.340789248416367,0.4034422403733888,3.3265899880002925,2.3876395175241414,0.29244962838854044,0.640500070631419,97714176,53682176,11509760,50696192,42270720,16392192,2678784,109871104,41934848,9527296,46690304,3158016,8880128,22,33.841,0,111.116,0,22,16,0,195.283,23.283,6,0,0,0.0029668615984405457,0.0031806721996762003,0.03638392857142857,0.0026848816813287903,0.003071431572502956,0.03554373042364854,0.003,0.001542647166870286,0.004771726965324605,0.0021229235880398673,0.00463391812865497,0.00492520995941716,0.047276785714285716,0.004570635035770078,0.004728576830505322,0.04868111797257682,0.0046,0.004349060767283938,0.00912638783545102,0.004499003322259137
1702362859,0.9719023911367897,3.6312919972132844,0.5713718469554089,3.4016620255840775,0.7501459624539482,6.915405447059779,3.904241524468164,0.4034422403733888,3.3265899880002925,2.3876395175241414,0.29244962838854044,0.640500070631419,97714176,53682176,11509760,50696192,42270720,16392192,2678784,110477312,41934848,9527296,46690304,3158016,8880128,38,60,0,147.583,0,24,28,0,260,40,10,0,0,0.002966860379725034,0.003180669614655717,0.03638392857142857,0.002684868210542443,0.0030701754385964912,0.03554373042364854,0.003,0.0014088628762541809,0.004699367088607595,0.0020610932475884245,0.004633917525945451,0.00492520530638029,0.047276785714285716,0.004570631640042499,0.004726315789473684,0.04868111797257682,0.0046,0.0043219063545150505,0.009094541910331384,0.004484244372990354
1702362860,0.9719023911367897,3.6312919972132844,0.5713718469554089,3.332012925961144,0.7501459624539482,6.915405447059779,3.904241524468164,0.4034422403733888,3.3265899880002925,2.3876395175241414,0.29244962838854044,0.640500070631419,97714176,53682176,11509760,50696192,42270720,16392192,2678784,110477312,41934848,9527296,46690304,3158016,8880128,11.929,22,0,88,0,18,8,0,144,18,6.237,0,0,0.002966865254338428,0.003180669614655717,0.03638392857142857,0.0026848581067672158,0.0030701754385964912,0.03554373042364854,0.003,0.0014088628762541809,0.004699367088607595,0.0020610932475884245,0.004633919936660561,0.00492520530638029,0.047276785714285716,0.004570629093074024,0.004726315789473684,0.04868111797257682,0.0046,0.0043219063545150505,0.009094541910331384,0.004484244372990354
1702362861,0.9914129348911748,3.6312919972132844,0.5713718469554089,4.635297616964548,0.7501459624539482,6.915405447059779,3.904241524468164,0.4034422403733888,3.5545999927502776,2.3876395175241414,0.29244962838854044,0.640500070631419,97714176,53682176,11509760,53395456,42270720,16392192,2678784,110477312,41934848,9236480,46690304,3158016,8880128,30,72,4,232,3.976,44,40,2,410,50,33.341,0,0,0.002964214711729622,0.003180761781794706,0.03657407407407408,0.0026756756756756753,0.003070179038750255,0.0355327689153289,0.003,0.0013472975906229645,0.004642172523961661,0.0020266666666666666,0.004631013916500994,0.004925371207230471,0.047314814814814816,0.004566998577524893,0.004726322269750459,0.0486878776752094,0.0046,0.004310440633818102,0.009073319755600816,0.0044800000000000005
1702362862,0.9914129348911748,3.6312919972132844,0.5713718469554089,4.635297616964548,0.7501459624539482,6.915405447059779,3.904241524468164,0.39016903836342776,3.5545999927502776,2.3876395175241414,0.30962746576203604,0.640500070631419,97714176,53682176,11509760,53395456,42270720,16392192,2678784,110477312,41488384,9236480,46690304,3158016,8880128,38.072,60,0,258,0,24,32,0,232,38,13.707,0,0,0.0029700654817586525,0.0031927409261576973,0.0368421052631579,0.0026977604673807205,0.003072727272727272,0.03569938547139447,0.003,0.0015116552399608222,0.00474500768049155,0.0020959752321981426,0.004635921421889616,0.004946933667083856,0.047368421052631574,0.004573826679649464,0.00473090909090909,0.04925539379340107,0.0046,0.0043449559255631705,0.009100183823529411,0.004488544891640867
1702362863,0.9914129348911748,4.02728315365215,0.5713718469554089,4.635297616964548,0.7176423167555481,6.915405447059779,3.904241524468164,0.39016903836342776,3.5545999927502776,2.045497406994925,0.30962746576203604,0.640500070631419,97714176,53682176,11509760,53395456,42270720,16392192,2678784,110477312,41488384,9236480,46690304,3158016,8880128,21.765,34,0,110,0,24,18,0,218,24,10,0,0,0.0029658949002106237,0.0031900874635568516,0.036885245901639344,0.0026741261327908267,0.003068969993393679,0.03569938547139447,0.003,0.0015670935960591136,0.0047788309636650865,0.0021376146788990823,0.004633396320514743,0.004942157434402333,0.047377049180327875,0.004569151100425374,0.004724145988108622,0.04925539379340107,0.0046,0.0043562955665024635,0.00911317254174397,0.004496024464831804
1702362864,0.9914129348911748,3.3757526411236,0.5713718469554089,4.312783107057432,0.7176423167555481,6.915405447059779,3.904241524468164,0.39016903836342776,3.5545999927502776,2.005703415036189,0.30962746576203604,0.640500070631419,97714176,53682176,11509760,53395456,42270720,16392192,2678784,110477312,41488384,9236480,46690304,3158016,8880128,28,30,0,152,0,20,18,0,142,18,0,0,0,0.002965888689407541,0.0031900874635568516,0.036885245901639344,0.0026741261327908267,0.0030645161290322586,0.03569938547139447,0.003,0.0014194747663303462,0.004677333752739566,0.0020145068383585992,0.004633393177737882,0.004942157434402333,0.047377049180327875,0.004569151100425374,0.0047161290322580655,0.04925539379340107,0.0046,0.004326635860016628,0.009071424958012404,0.004468978615255752
1702362865,0.9914129348911748,3.3086312552293973,0.5713718469554089,5.043748334423801,0.6010374009880508,7.628705972191114,3.904241524468164,0.4338857813686763,3.5545999927502776,1.9659094230774536,0.30962746576203604,0.640500070631419,97714176,53682176,11509760,53395456,42270720,16392192,2678784,110477312,41488384,9236480,46690304,3158016,8880128,24,38,0,120,0,22,22,0,238,32,12.237,0,0,0.002965888689407541,0.0031900874635568516,0.036885245901639344,0.0026741261327908267,0.003064517248296314,0.03569938547139447,0.003,0.0014193856134325515,0.00467769784172662,0.0020145068383585992,0.004633393177737882,0.004942157434402333,0.047377049180327875,0.004569151100425374,0.004716131046933365,0.04925539379340107,0.0046,0.004326617057813394,0.009071556350626122,0.004468978615255752
1702362866,0.9914129348911748,4.478743000892695,0.5713718469554089,5.043748334423801,0.7520063097702989,7.628705972191114,4.362204222031123,0.4338857813686763,3.8569475602915038,2.9250558718112445,0.3300498399448915,0.640500070631419,97714176,53698560,11509760,53395456,42270720,16392192,2678784,110477312,41488384,9236480,46686208,3031040,8880128,36.04,60,4,188,2,34,32,4,280,34,14,0,0,0.0029650426569829387,0.003190136660724896,0.036885245901639344,0.002664877508201757,0.0030645161290322586,0.03570157900270526,0.003,0.0013734537600628316,0.004642960812772133,0.0019972421751671635,0.004634223289464957,0.004942245989304813,0.047377049180327875,0.004568273353889421,0.0047161290322580655,0.04930555614085368,0.0046,0.004318672688003142,0.009063653136531366,0.004466715241655947
1702362867,0.9914129348911748,4.478743000892695,0.5713718469554089,5.043748334423801,0.7520063097702989,8.558918795620091,4.3622042220311235,0.4338857813686763,3.8569475602915038,2.9250558718112445,0.3300498399448915,0.640500070631419,97714176,53698560,11509760,53395456,42270720,16187392,2678784,110477312,41488384,9236480,46686208,3031040,8880128,42,88,8,176,8,40,34,8,418,64,30,0,0,0.0029690709252766837,0.0031986222732491394,0.036904761904761905,0.0026962524654832345,0.0030645161290322586,0.035657062161843875,0.003,0.0015184389545291807,0.0047680339462517676,0.002056261707575848,0.004635050918339024,0.004957520091848452,0.04738095238095238,0.0045736776044468345,0.0047161290322580655,0.04927243644932706,0.0046,0.004346079484425351,0.009098333333333333,0.004474529928037615
1702362868,0.9914129348911748,4.478743000892695,0.5620852267855927,5.043748334423801,0.7520063097702989,8.558918795620091,4.3622042220311235,0.4338857813686763,3.8569475602915038,2.9250558718112445,0.3300498399448915,0.640500070631419,97714176,53698560,11517952,53395456,42270720,16187392,2678784,110477312,41488384,9236480,46686208,3031040,8880128,18.081,30,0,90,0,16,18,0,162,22,7.927,0,0,0.0029652873708953813,0.003193236714975846,0.036940298507462686,0.0026686511311447524,0.0030606060606060605,0.035657062161843875,0.003,0.0015688568856885693,0.004815789473684211,0.0021113359656845304,0.004632726307181054,0.0049478260869565225,0.047388059701492534,0.004566933151896581,0.004709090909090909,0.04927243644932706,0.0046,0.004356975697569759,0.009114932885906042,0.004484488485198229
1702362869,0.9914129348911748,4.478743000892695,0.5620852267855927,5.043748334423801,0.7520063097702989,8.558918795620091,4.3622042220311235,0.4338857813686763,3.8569475602915038,2.9250558718112445,0.3300498399448915,0.5423647848095083,97714176,53698560,11517952,53395456,42270720,16187392,2678784,110477312,41488384,9236480,46686208,3031040,8880128,35.861,56,0,156,4,30,26,0,298,42,13.436,0,0,0.002965294911530346,0.003193236714975846,0.036940298507462686,0.0026686511311447524,0.0030571428571428572,0.035657062161843875,0.003,0.0014290947148090005,0.004703604806408545,0.002054018847725228,0.004632730169070474,0.0049478260869565225,0.047388059701492534,0.004566933151896581,0.004702857142857143,0.04927243644932706,0.0046,0.004329356357927788,0.009079248366013072,0.004471018350068388
1702362870,0.9914129348911748,4.478743000892695,0.5119791935094757,5.043748334423801,0.7520063097702989,8.558918795620091,4.3622042220311235,0.4338857813686763,3.8569475602915038,2.9250558718112445,0.3300498399448915,0.5316897836323181,97714176,53698560,11517952,53395456,42270720,16187392,2678784,110477312,41488384,9236480,46686208,3031040,8880128,28,56.104,0,152,0,28,30,0,311.18,39.18,14,0,0,0.002965289256198347,0.003193236714975846,0.036940298507462686,0.0026686511311447524,0.0030571428571428572,0.035657062161843875,0.003,0.001429006862564516,0.00470397806590795,0.0020537634408602148,0.004632727272727273,0.0049478260869565225,0.047388059701492534,0.004566933151896581,0.004702857142857143,0.04927243644932706,0.0046,0.004329337616273514,0.00907937756634929,0.004470967741935484
1702362871,0.9914129348911748,4.478743000892695,0.5224091944298006,5.043748334423801,0.7520063097702989,8.558918795620091,4.3622042220311235,0.4338857813686763,3.8569475602915038,2.9250558718112445,0.3300498399448915,0.5524009135957633,97714176,53698560,11517952,53395456,42270720,16187392,2678784,110477312,41488384,9236480,46686208,3031040,8880128,40,54,0,192,0,34,28,0,296,38,10,0,0,0.0029626802374893976,0.0031917355371900826,0.037121212121212124,0.002657945566286216,0.0030571428571428572,0.03570133130039029,0.003,0.001361353711790393,0.0046585365853658535,0.002019735078006047,0.004630534351145037,0.004945123966942148,0.047424242424242424,0.0045658647936786655,0.004702857142857143,0.04931848238050332,0.0046,0.004317685589519651,0.009069965870307166,0.004466342305119679
1702362872,1.1533895461965613,4.478743000892695,0.5328391953501256,5.043748334423801,0.7520063097702989,8.558918795620091,4.3622042220311235,0.4338857813686763,3.8569475602915038,2.9250558718112445,0.3300498399448915,0.7287471345441433,97714176,53698560,11517952,53395456,42270720,16187392,2678784,110477312,41488384,9236480,46686208,3031040,8949760,20,54,8,130,6,22,24,8,243.027,36.913,28,0,0,0.0029664804469273745,0.0032205240174672492,0.037316176470588235,0.0026833134480995398,0.003059701492537313,0.036032585450588336,0.003,0.0015216455609287443,0.004809622675332999,0.002078534031413613,0.004631604150039904,0.004996943231441049,0.047463235294117646,0.004574296914948014,0.004707462686567163,0.04992317153713195,0.0046,0.004352272039781694,0.009121640789559614,0.0044743455497382205
1702362873,1.1533895461965613,4.478743000892695,0.6258000552194948,5.043748334423801,0.7520063097702989,8.558918795620091,4.3622042220311235,0.4338857813686763,3.8569475602915038,2.9250558718112445,0.3300498399448915,0.7287471345441433,97714176,53698560,11517952,53395456,42270720,16187392,2678784,110477312,41488384,9236480,46686208,3031040,8949760,29.893,42,0,142,0,38,20,0,280.913,32.913,10,0,0,0.0029595350556010295,0.003230015471892728,0.03732638888888889,0.0026780266147354748,0.0030588254484521047,0.036032585450588336,0.003,0.001603798733755415,0.004897222222222222,0.0021584415584415587,0.004626771435034237,0.005166666666666666,0.04746527777777778,0.004572476468679,0.004705885807213789,0.04992317153713195,0.0046,0.004369276907697435,0.00914908256880734,0.004489870129870129
1702362874,1.1533895461965613,4.478743000892695,0.6258000552194948,5.043748334423801,0.7520063097702989,8.558918795620091,4.3622042220311235,0.4338857813686763,3.8569475602915038,2.9250558718112445,0.3300498399448915,0.7287471345441433,97714176,53698560,11517952,53395456,42270720,16187392,2678784,110477312,41488384,9236480,46686208,3031040,8949760,32,44,4,202,2,34,24,2,272,30,12.079,0,0,0.0029595330739299614,0.003230015471892728,0.03732638888888889,0.0026780266147354748,0.0030555555555555553,0.036032585450588336,0.003,0.0014693943298969077,0.004850899742930592,0.002072095474997183,0.0046267704280155645,0.005166666666666666,0.04746527777777778,0.004572476468679,0.004699999999999999,0.04992317153713195,0.0046,0.0043423324742268045,0.00914389534883721,0.0044702796920191665
1702362875,1.1533895461965613,4.478743000892695,0.6258000552194948,5.409878805472064,0.6416118611402238,8.558918795620091,4.3622042220311235,0.4338857813686763,3.8569475602915038,2.9250558718112445,0.3300498399448915,0.7287471345441433,97714176,53698560,11517952,56209408,42270720,16187392,2678784,110477312,41488384,9236480,46686208,3031040,8949760,19.858,32,0,139.363,0,30,12,0,226.799,24.799,10,0,0,0.002959537037170244,0.003230015471892728,0.03732638888888889,0.0026780266147354748,0.0030555555555555553,0.036032585450588336,0.003,0.0014693943298969077,0.004850899742930592,0.002072542824971481,0.0046267724420011504,0.005166666666666666,0.04746527777777778,0.004572476468679,0.004699999999999999,0.04992317153713195,0.0046,0.0043423324742268045,0.00914389534883721,0.004470368666344188
1702362876,1.1533895461965613,4.478743000892695,0.6258000552194948,5.409878805472064,0.7712414876899031,8.558918795620091,4.3622042220311235,0.3960374739764194,3.8569475602915038,2.9250558718112445,0.3300498399448915,0.7287471345441433,97714176,53698560,11517952,56209408,42270720,16187392,2678784,110477312,41865216,9236480,46686208,3031040,8949760,30,56,0,126,0,14,28,0,250,44,13.78,0,0,0.0029568690095846646,0.0032346723044397465,0.03732394366197183,0.00266783743100853,0.0030555555555555553,0.03605679274414001,0.003,0.0014149432955303538,0.004830065359477124,0.002051020408163265,0.004624600638977636,0.005259803921568632,0.04746478873239437,0.004571031945141329,0.004699999999999999,0.04997476342578125,0.0046,0.004332621747831888,0.009142964071856286,0.00446734693877551
1702362877,1.1533895461965613,4.725298349796942,0.6258000552194948,5.409878805472064,0.7712414876899031,8.558918795620091,4.3622042220311235,0.3960374739764194,4.2785545767773385,2.9250558718112445,0.28683382559947845,0.7287471345441433,97714176,53698560,11517952,56209408,42270720,16187392,2678784,110477312,41865216,9195520,46686208,3031040,8949760,36,52,0,124.828,0,28,20,0,316.565,44.565,16,0,0,0.002960843373493976,0.0032443531827515398,0.0375,0.0027015261044176712,0.0030555555555555553,0.03620839053965052,0.003,0.0015551923579368613,0.004944786355382317,0.0021163781436747565,0.004625903614457832,0.005442922374429222,0.047766666666666666,0.004578345381526105,0.004699999999999999,0.04998564868942732,0.0046,0.004357259208108876,0.00917585755553052,0.004476482303538143
1702362878,1.1533895461965613,4.725298349796942,0.6258000552194948,5.409878805472064,0.7712414876899031,8.558918795620091,4.3622042220311235,0.33921060787180535,4.479773325409578,3.0640125213431273,0.29260847040103827,0.7287471345441433,97714176,53698560,11517952,56209408,42270720,16187392,2678784,110477312,41865216,9195520,46686208,3031040,8949760,44.121,72,4,218,4,30,36,4,314,50,22,0,0,0.002956108266276518,0.003239341085271318,0.037662337662337654,0.0026939773769489453,0.0030821917808219177,0.03620839053965052,0.003,0.0016102681992337167,0.005010302197802198,0.0021745283018867923,0.004623994147768837,0.005350220264317185,0.048051948051948054,0.004574992357077347,0.004747945205479452,0.04998564868942732,0.0046,0.00436864367816092,0.009194368131868132,0.004487735849056603
1702362879,1.1533895461965613,4.725298349796942,0.6258000552194948,5.409878805472064,0.7712414876899031,9.427442754202957,5.013493358191565,0.33921060787180535,4.479773325409578,3.0640125213431273,0.34647868809358945,0.7287471345441433,97714176,53698560,11517952,56209408,42270720,16187392,2678784,111054848,41865216,9195520,46686208,3031040,8949760,32,42,0,116,0,34,12,0,294,36,12,0,0,0.002956108266276518,0.0032393380231675734,0.037662337662337654,0.0026939773769489453,0.0030779241188306906,0.03620839053965052,0.003,0.001460644007155635,0.004880239520958084,0.002075638945639314,0.004623994147768837,0.005350162136643765,0.048051948051948054,0.004574992357077347,0.0047402634138952425,0.04998564868942732,0.0046,0.004337447823494335,0.009153333333333333,0.004466622317474826
1702362880,1.1533895461965613,5.127497523200876,0.6258000552194948,5.667580968694275,0.7712414876899031,9.427442754202957,5.013493358191565,0.33921060787180535,4.479773325409578,3.0640125213431273,0.34647868809358945,0.7287471345441433,97714176,53710848,11517952,56209408,42270720,16187392,2678784,111054848,41865216,9195520,46686208,3031040,8949760,13.881,16,0,62,0,12,6,0,92,10,4,0,0,0.0029561122964684044,0.003239341085271318,0.037662337662337654,0.0026939773769489453,0.0030779220779220784,0.03620839053965052,0.003,0.001460644007155635,0.004880239520958084,0.002075862068965517,0.004623996098975706,0.005350220264317185,0.048051948051948054,0.004574992357077347,0.004740259740259741,0.04998564868942732,0.0046,0.004337447823494335,0.009153333333333333,0.0044666666666666665
1702362881,1.1533895461965613,5.127497523200876,0.6258000552194948,5.667580968694275,0.7712414876899031,9.427442754202957,5.013493358191565,0.33921060787180535,4.479773325409578,3.0640125213431273,0.34647868809358945,0.7287471345441433,97714176,53710848,11517952,56209408,42270720,16187392,2678784,111054848,41865216,9195520,46686208,3031040,8949760,40.495,72,2,212,3.98,36,38,4,376,52,26,0,0,0.0029533132530120483,0.0032408795602198895,0.03766891891891892,0.0026825146106460272,0.0030779220779220784,0.03622995620591315,0.003,0.001378490188113605,0.00484726828306533,0.0020334243246440007,0.0046219879518072295,0.005378378378378368,0.048074324324324326,0.00457188437845522,0.004740259740259741,0.05077981651376147,0.0046,0.0043229275234509664,0.009151903738262511,0.004460531095554051
1702362882,1.1533895461965613,5.127497523200876,0.6258000552194948,5.667580968694275,0.7698314513450693,9.427442754202957,5.013493358191565,0.33921060787180535,4.479773325409578,3.0640125213431273,0.34647868809358956,0.7287471345441433,97714176,53710848,11517952,56209408,42274816,16187392,2678784,111054848,41865216,9195520,46686208,3031040,8949760,36,48,0,186,2,30,18,0,252,32,8.237,0,0,0.0029571701274919674,0.003255721393034826,0.03767123287671233,0.0027088998763906058,0.003054054054054054,0.036397067756272564,0.003,0.0015092660773696808,0.004956566444700252,0.0020756389456393146,0.004623410285350134,0.005639240506329116,0.04808219178082192,0.004581829419035847,0.004697297297297297,0.0535425101214576,0.0046,0.004350457887040219,0.009199114112444385,0.004466622317474827
1702362883,1.1533895461965613,5.127497523200876,0.5322864053013483,5.667580968694275,0.7698314513450693,9.930788583509557,5.622316622691293,0.33921060787180535,4.479773325409578,3.0640125213431273,0.28857199368474795,0.7287471345441433,97714176,53710848,11517952,56209408,42274816,16224256,2678784,111054848,41865216,9195520,46686208,3031040,8949760,28,36,0,142,1.98,36,12,0,278,28,12.395,0,0,0.0029456066945606697,0.0032536402066697984,0.037662337662337654,0.0026875556875556876,0.0030533355442569393,0.036397067756272564,0.003,0.0015902696365767879,0.005058365758754863,0.0021492143430364443,0.004618131101813111,0.005606854838709688,0.048051948051948054,0.004577427977427977,0.004696003979662491,0.0535425101214576,0.0046,0.004367291910902696,0.00922438391699092,0.004481337699438243
1702362884,1.1533895461965613,5.127497523200876,0.5218564043810234,5.667580968694275,0.7698314513450693,9.930788583509557,5.622316622691293,0.33921060787180535,4.479773325409578,3.0640125213431273,0.2827973488831882,0.7287471345441433,97714176,53710848,11517952,56209408,42274816,16224256,2678784,111054848,41865216,9195520,46686208,3031040,8949760,46.064,90,10,180,4,30,46,8,456,68,24.237,0,0,0.0029456051986687156,0.0032536402066697984,0.037662337662337654,0.0026875556875556876,0.0030506329113924053,0.036397067756272564,0.003,0.001463585634568608,0.004955555555555556,0.0020760103556597565,0.0046181304002778385,0.005606854838709688,0.048051948051948054,0.004577427977427977,0.004691139240506329,0.0535425101214576,0.0046,0.004342166261267708,0.00919962216624685,0.0044654265535694635
1702362885,1.1533895461965613,5.127497523200876,0.6883052301658332,5.667580968694275,0.7698314513450693,9.930788583509557,5.622316622691293,0.33921060787180535,4.479773325409578,3.483538379979043,0.37117380618689794,0.7287471345441433,97714176,53710848,11190272,56209408,42274816,16224256,2678784,111054848,41865216,9195520,46690304,3035136,8949760,27.936,64,4,154,4,28,24,4,280,38,18.395,0,0,0.0029456081904012904,0.0032536402066697984,0.037662337662337654,0.0026875556875556876,0.0030506329113924053,0.036397067756272564,0.003,0.001463585634568608,0.004955555555555556,0.0020760103556597565,0.004618131803324308,0.005606854838709688,0.048051948051948054,0.004577427977427977,0.004691139240506329,0.0535425101214576,0.0046,0.004342166261267708,0.00919962216624685,0.0044654265535694635
1702362886,1.1533895461965613,5.127497523200876,0.6883052301658332,5.667580968694275,0.7698314513450693,9.930788583509557,5.622316622691293,0.33921060787180535,4.479773325409578,3.483538379979043,0.37117380618689794,0.8037403439348686,97714176,53710848,11190272,56209408,42274816,16224256,2678784,111054848,41865216,9195520,46690304,3035136,8945664,36,54,4,152,6,40,20,4,344.465,42.465,19.976,0,0,0.0029440845095163423,0.003255791505791506,0.03767361111111111,0.002675150393336418,0.0030506329113924053,0.03645476290293847,0.003,0.0013978716778708681,0.004917203677752227,0.0020443231223139157,0.004618637263109506,0.005641393442622954,0.04809027777777777,0.004575998766003394,0.004691139240506329,0.05450819672131146,0.0046,0.004330647467134751,0.009197114371356932,0.004460836654877525
1702362887,1.0748993344968159,5.127497523200876,0.6883052301658332,5.667580968694275,0.7698314513450693,9.930788583509557,5.622316622691293,0.33921060787180535,4.479773325409578,3.483538379979043,0.37117380618689794,0.8037403439348686,97714176,53710848,11190272,56209408,42274816,16224256,2678784,111054848,41865216,9195520,46690304,3035136,8945664,42,88,12,201.36,8,52,36,12,526,66,36,0,0,0.002948890383322125,0.0032694300518134717,0.03782467532467532,0.0027142432352066604,0.0030533333333333332,0.03660761986753271,0.003,0.0015559294656077535,0.005094562647754136,0.0020927311860176037,0.00461990585070612,0.0058574144486692094,0.04834415584415585,0.004585191793041927,0.004696,0.05806620209059227,0.0046,0.004360721496836721,0.009264775413711583,0.0044678851072117
