time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692706449,1.4008724691906567,4.976590083181707,0.7801887052341587,6.0747548557213955,0.5716645647733706,14.343522023734911,5.9389803795512135,0.42897851014471405,6.756404980415246,4.746229005188273,0.3095471477960245,0.85252586344244,89804800,39858176,10121216,40943616,41771008,16797696,53989376,25964544,8880128,43925504,3051520,8282112,48,78,2,232,2,36,36,4,386,56,20,0,0.001589106292966684,0.0021430948419301162,0.023484848484848483,0.0014786626518533902,0.002881656804733728,0.031848576358930104,0.0028424242424242422,0.0003889692311749384,0.004104105571847507,0.0004865591397849461,0.004402432575356954,0.004656683305601776,0.2541666666666672,0.004434949641781746,0.004576331360946746,1.4630047505938246,0.004568484848484849,0.1258094927175608,0.18094654788418715,0.004185316455696203
1692706450,1.4008724691906567,4.976590083181707,0.7801887052341587,6.0747548557213955,0.5716645647733706,11.416489087535941,5.9389803795512135,0.42897851014471405,6.756404980415246,4.746229005188273,0.3095471477960245,0.85252586344244,89804800,39858176,10121216,40943616,41771008,16797696,53989376,25964544,8880128,43925504,3051520,8282112,50,88,4,228,4,44,40,8,430,68,32,0,0.001589106292966684,0.0021430948419301162,0.023484848484848483,0.0015915286223526946,0.0028765432098765433,0.031848576358930104,0.0028424242424242422,0.0003889530000465985,0.004104105571847507,0.0004865591397849461,0.004402432575356954,0.004656683305601776,0.2541666666666672,0.004451834766198365,0.004575308641975309,1.4630047505938246,0.004568484848484849,0.12579786628164083,0.18094654788418715,0.004185316455696203
1692706451,1.4008724691906567,4.976590083181707,0.7801887052341587,6.0747548557213955,0.5716645647733706,13.654045851440802,5.9389803795512135,0.42897851014471405,6.756404980415246,4.746229005188273,0.3095471477960245,0.85252586344244,89804800,39858176,10121216,40943616,41771008,16797696,53989376,25964544,8880128,43925504,3051520,8282112,56,68,2,260,2,46,42,2,410,62,26,0,0.001474828375286041,0.0020565038257798706,0.024651162790697675,0.0013400498075616931,0.002868263473053892,0.03456439393939395,0.0028666666666666662,0.0003864559252113004,0.00429185427752763,0.0004746682750301568,0.0043791762013729975,0.0046015303119482055,0.3468749999999998,0.004404211002943173,0.004573652694610779,1.6564598168870812,0.004573333333333334,0.13693258239768186,0.19402194656488547,0.004163391655450875
1692706452,1.4008724691906567,4.976590083181707,0.7801887052341587,6.0747548557213955,0.5716645647733706,13.654045851440802,5.9389803795512135,0.4441515061764067,6.756404980415246,4.746229005188273,0.3095471477960245,0.8359366198715856,89804800,39858176,10121216,40943616,41771008,16797696,53989376,25964544,8880128,43925504,3051520,8282112,40,78,2,220,2,30,28,4,372,60,31.917,0,0.0015721925133689839,0.002104719352136275,0.02598039215686275,0.0014463282822931012,0.002868263473053892,0.036695075757575774,0.0028666666666666662,0.00040967938580294653,0.0044105607859189514,0.00048560450937296893,0.004393155080213903,0.004601452108349623,0.3857142857142857,0.004417102892868496,0.004573652694610779,1.7404761904761903,0.004573333333333334,0.16272032101740286,0.1990855704697987,0.004183671193555575
1692706453,1.4008724691906567,4.976590083181707,0.7801887052341587,6.0747548557213955,0.5716645647733706,13.654045851440802,5.9389803795512135,0.4441515061764067,6.756404980415246,4.547547140952235,0.3095471477960245,0.8359366198715856,89804800,39858176,10121216,40943616,41771008,16797696,53989376,25964544,8880128,43925504,3051520,8282112,46,120,4,382,4,50,48,6,442,58,36,0,0.0016579091406677612,0.002104719352136275,0.02598039215686275,0.0014463282822931012,0.002868263473053892,0.036695075757575774,0.0028666666666666662,0.00040965703303839186,0.0044105607859189514,0.000485594237695078,0.0044121510673234806,0.004601452108349623,0.3857142857142857,0.004417102892868496,0.004573652694610779,1.7404761904761903,0.004573333333333334,0.1627113703214685,0.1990855704697987,0.0041836526181353775
1692706454,1.4008724691906567,4.976590083181707,0.5671363998853468,6.0747548557213955,0.5716645647733706,11.538465230475481,5.9389803795512135,0.4441515061764067,6.756404980415246,4.547547140952235,0.305363451414784,0.8359366198715856,89804800,39858176,10121216,40943616,41771008,16797696,53989376,25964544,8880128,43925504,3051520,8282112,48,92,6,278,6,44,32,2,440,60,24,0,0.001547735951991271,0.002104719352136275,0.02598039215686275,0.0014463282822931012,0.002868263473053892,0.036695075757575774,0.0028666666666666662,0.0004096334285896631,0.0044105607859189514,0.000485594237695078,0.004391598472449535,0.004601452108349623,0.3857142857142857,0.004417102892868496,0.004573652694610779,1.7404761904761903,0.004573333333333334,0.16270191536097434,0.1990855704697987,0.0041836526181353775
1692706455,1.4008724691906567,4.976590083181707,0.5786788116058179,5.8996063142207245,0.5677164670562049,11.310897799618134,4.740946235550639,0.4441515061764067,6.756404980415246,4.547547140952235,0.305363451414784,0.8359366198715856,89804800,39858176,10121216,43614208,41771008,16797696,53989376,25964544,8880128,43925504,3051520,8282112,42,86,0,226,0,50,46,0,434,58,22,0,0.001547735951991271,0.002104719352136275,0.02598039215686275,0.0015752751362325028,0.002875,0.036695075757575774,0.0028666666666666662,0.0004096084642928028,0.0044105607859189514,0.000485594237695078,0.004391598472449535,0.004601452108349623,0.3857142857142857,0.004436435516615022,0.004575,1.7404761904761903,0.004573333333333334,0.1626919122868284,0.1990855704697987,0.0041836526181353775
1692706456,1.4008724691906567,4.976590083181707,0.692544703228265,5.8996063142207245,0.5677164670562049,13.286865253406202,5.628739111989124,0.4441515061764067,6.756404980415246,4.547547140952235,0.305363451414784,0.8359366198715856,89804800,39858176,10121216,43614208,41771008,17297408,53989376,25964544,8880128,43925504,3051520,8282112,52,78,6,322,6,52,40,12,396,42,46,0,0.0014410377358490564,0.002077288941736028,0.029846938775510205,0.0013168591224018479,0.002878787878787879,0.042055198285101826,0.002878048780487805,0.00041100074303329593,0.004709873654656059,0.0004707125603864734,0.004376886792452831,0.004606658739595719,0.42812499999999976,0.00438715935334873,0.004575757575757576,1.8659038013964317,0.004575609756097562,0.1696081789825331,0.20727408513816278,0.00415989010989011
1692706457,1.3682236491105106,4.976590083181707,0.692544703228265,5.8996063142207245,0.5677164670562049,13.286865253406202,5.628739111989124,0.4441515061764067,6.756404980415246,4.547547140952235,0.305363451414784,0.8359366198715856,89817088,39858176,10121216,43614208,41771008,17297408,53989376,25964544,8880128,43925504,3051520,8282112,46,100,6,250,6,30,40,6,378,50,16,0,0.0015255555555555556,0.0021270064770487185,0.031887755102040824,0.0014308487720810002,0.002878787878787879,0.04445337620578778,0.002878048780487805,0.0004432518805998482,0.004850257370145063,0.0004846754807692307,0.004392222222222223,0.004608335680090115,0.46442307692307705,0.004403015941404568,0.004575757575757576,1.9112266112266114,0.004575609756097562,0.1847933892991936,0.2103636363636364,0.004186118251928021
1692706458,1.368223649110511,4.976590083181707,0.692544703228265,5.8996063142207245,0.562279395610177,13.286865253406202,5.438597759454705,0.4441515061764067,6.756404980415246,3.944049739121698,0.305363451414784,0.8359366198715856,89817088,39858176,10121216,43614208,41775104,17297408,54124544,25964544,8880128,43925504,3051520,8282112,46,44,0,116,0,40,26,2,394,48,16,0,0.0016501965188096572,0.0021270087067732577,0.0318876892137974,0.0014308514480727086,0.0028787911013106906,0.04445337620578778,0.0028779813279459204,0.0004432156767943128,0.004850257370145063,0.00048465414716876285,0.00441807973048849,0.00460833581296843,0.4644226648247758,0.004403016277336311,0.004575758220262138,1.9112266112266114,0.004575596265589185,0.1847851371904288,0.2103636363636364,0.004186079354367705
1692706459,1.368223649110511,4.976590083181707,0.692544703228265,5.8996063142207245,0.562279395610177,13.286865253406202,5.438597759454705,0.4441515061764067,6.756404980415246,3.868257286772494,0.3037076570454488,0.8359366198715856,89817088,39858176,10121216,43614208,41775104,17297408,54124544,25964544,8880128,43925504,3051520,8282112,34,86,4,222,4,26,28,2,298,60,14,0,0.00152572706935123,0.0021270064770487185,0.031887755102040824,0.0014308487720810002,0.002878787878787879,0.04445337620578778,0.002878048780487805,0.0004431766903136186,0.004850257370145063,0.0004846754807692307,0.004392841163310962,0.004608335680090115,0.46442307692307705,0.004403015941404568,0.004575757575757576,1.9112266112266114,0.004575609756097562,0.1847763358225365,0.2103636363636364,0.004186118251928021
1692706460,1.0646280206056915,4.964376986230333,0.692544703228265,5.8996063142207245,0.562279395610177,13.286865253406202,5.438597759454705,0.4441515061764067,6.417142871523858,4.383801650091262,0.3037076570454488,0.8359366198715856,89817088,39858176,10121216,43614208,41775104,17297408,54124544,25964544,8880128,43950080,3051520,8282112,48,46,0,188,0,42,28,0,370,34,16,0,0.00152572706935123,0.0021270064770487185,0.031887755102040824,0.0015488230165649516,0.0028853503184713375,0.04445337620578778,0.002878048780487805,0.00044313529961695483,0.004850257370145063,0.0004846754807692307,0.004392841163310962,0.004608335680090115,0.46442307692307705,0.004421360069747166,0.004577070063694268,1.9112266112266114,0.004575609756097562,0.18476694195827625,0.2103636363636364,0.004186118251928021
1692706461,1.086955145564654,4.7787354978267365,0.692544703228265,5.8996063142207245,0.562279395610177,13.286865253406202,5.438597759454705,0.38023440317507023,5.311117871519671,4.383801650091262,0.3037076570454488,0.8359366198715856,89817088,39858176,10121216,43614208,41775104,17297408,54124544,25964544,8945664,43950080,3051520,8282112,34,58,0,192,0,20,32,0,390,70,8,0,0.001411270983213429,0.002067237163814181,0.036217948717948714,0.001312485248996932,0.002875,0.049984296482412066,0.002859872611464968,0.00044515549770934333,0.006706204379562042,0.00047689345314505776,0.0043494004796163065,0.0045845965770171145,0.5900000000000005,0.004376162379041776,0.004575,1.9969245402663292,0.004571974522292994,0.19015606747522293,0.2180909090909091,0.004172727272727274
1692706462,1.1092822705236163,4.7787354978267365,0.5779631820791487,5.8996063142207245,0.562279395610177,13.286865253406202,5.438597759454705,0.3728318780721302,6.240237186632728,4.383801650091262,0.3037076570454488,0.6483210879877459,89817088,39858176,10121216,43614208,41775104,17297408,54124544,25964544,8945664,43950080,3051520,8282112,70,92,0,256,0,48,60,0,394,58,10,0,0.001486394557823129,0.0021156782149148565,0.0375,0.0014003588650891557,0.002875,0.058905852417302826,0.002859872611464968,0.000483720795504891,0.007947080291970797,0.00048463508322663253,0.004360770975056689,0.0046063417498532,0.6472222222222223,0.004394549736458449,0.004575,2.019788608338227,0.004571974522292994,0.19945848596980642,0.22116940211019925,0.004186849315068493
1692706463,1.1316093954825786,4.7787354978267365,0.6765403521365464,5.8996063142207245,0.562279395610177,13.286865253406202,5.438597759454705,0.3654293529691901,6.240237186632728,4.383801650091262,0.3037076570454488,0.6613447487364916,89817088,39858176,9924608,43614208,41775104,17297408,54124544,25964544,8945664,43950080,3051520,8282112,42,70,0,236,0,34,32,0,392,70,16,0,0.0015745920745920746,0.0021156782149148565,0.0375,0.0014003588650891557,0.002875,0.058905852417302826,0.002859872611464968,0.00048365760789012183,0.007947080291970797,0.00048463508322663253,0.00438018648018648,0.0046063417498532,0.6472222222222223,0.004394549736458449,0.004575,2.019788608338227,0.004571974522292994,0.19945040162454877,0.22116940211019925,0.004186849315068493
1692706464,1.1539365204415408,4.7787354978267365,0.6765403521365464,5.6827528184295515,0.562279395610177,13.286865253406202,5.438597759454705,0.3051275529161592,6.240237186632728,4.383801650091262,0.3037076570454488,0.6638322679395021,89817088,39858176,9924608,43614208,41775104,17297408,54124544,25964544,8945664,43950080,3051520,8282112,56,78,8,264,8,42,46,8,436,72,32,0,0.0014720138488170799,0.0021156782149148565,0.0375,0.0014003588650891557,0.002875,0.058905852417302826,0.002859872611464968,0.00048358950552023904,0.007947080291970797,0.00048463508322663253,0.004359030582804385,0.0046063417498532,0.6472222222222223,0.004394549736458449,0.004575,2.019788608338227,0.004571974522292994,0.1994416832129964,0.22116940211019925,0.004186849315068493
1692706465,1.3396274975377371,4.7787354978267365,0.6765403521365464,5.6827528184295515,0.562279395610177,13.286865253406202,5.438597759454705,0.35839349299041673,6.240237186632728,4.383801650091262,0.3037076570454488,0.7849441014067218,89817088,39858176,9924608,43614208,41775104,17297408,54124544,25186304,8945664,43950080,3051520,8466432,48,82,2,268,2,34,54,2,424,50,28,0,0.0014720138488170799,0.0021156782149148565,0.0375,0.0015455166913523985,0.002881578947368421,0.058905852417302826,0.002859872611464968,0.0004835158917859023,0.007947080291970797,0.00048463508322663253,0.004359030582804385,0.0046063417498532,0.6472222222222223,0.004423219778967757,0.0045763157894736835,2.019788608338227,0.004571974522292994,0.19943225309437854,0.22116940211019925,0.004186849315068493
1692706466,1.3396274975377371,4.7787354978267365,0.6765403521365464,5.6827528184295515,0.562279395610177,13.286865253406202,5.438597759454705,0.35839349299041673,6.240237186632728,4.307539721230114,0.3037076570454488,0.7849441014067218,89817088,39858176,9924608,43614208,41775104,17297408,54124544,25186304,8945664,43950080,3051520,8466432,52,132,2,228,2,42,48,4,448,80,20,0,0.001324255858138062,0.0020711777848707305,0.04340277777777778,0.001249937138546643,0.0028823529411764704,0.1106435643564356,0.002854304635761589,0.0004911903549082568,0.10535426731078905,0.0004734543010752688,0.004335782140595313,0.004614427066709224,0.7075000000000001,0.00437671611767664,0.004576470588235294,2.0875809935205183,0.004570860927152318,0.20362681016458312,0.22557971014492756,0.004166767371601208
1692706467,1.3396274975377371,4.7787354978267365,0.6765403521365464,5.6827528184295515,0.562279395610177,13.286865253406202,5.438597759454705,0.35839349299041673,6.240237186632728,4.307539721230114,0.29466228065487293,0.7849441014067218,89817088,39858176,9924608,43614208,41775104,17297408,54124544,25186304,8945664,43950080,3047424,8466432,50,86,4,252,4,42,42,4,432,60,46,0,0.001424778761061947,0.0021286356821589203,0.045486111111111116,0.00137624225417982,0.0028823529411764704,0.1320935582822085,0.002854304635761589,0.002201414269504018,0.11088410104011885,0.00048429144385026733,0.004354808259587022,0.004615712143928036,0.7204545454545458,0.004399088039284462,0.004576470588235294,2.10321375186846,0.004570860927152318,0.21052461395230204,0.22657503714710248,0.004186819484240688
1692706468,1.3396274975377371,4.7787354978267365,0.6765403521365464,5.6827528184295515,0.562279395610177,9.954683169849563,5.438597759454705,0.35839349299041673,6.240237186632728,4.307539721230114,0.29466228065487293,0.7849441014067218,89817088,39858176,9924608,43614208,41775104,17297408,54124544,25186304,8945664,43950080,3047424,8466432,46,64,2,280,2,44,36,4,376,42,26,0,0.001553699284009546,0.0021286356821589203,0.045486111111111116,0.00137624225417982,0.0028823529411764704,0.1320935582822085,0.002854304635761589,0.0021991074832945316,0.11088410104011885,0.00048429144385026733,0.004381384248210024,0.004615712143928036,0.7204545454545458,0.004399088039284462,0.004576470588235294,2.10321375186846,0.004570860927152318,0.21051634939183725,0.22657503714710248,0.004186819484240688
1692706469,1.2762623657425107,4.7787354978267365,0.6765403521365464,5.6827528184295515,0.562279395610177,10.162128585688219,5.438597759454705,0.35839349299041673,6.240237186632728,4.307539721230114,0.29466228065487293,0.7849441014067218,89821184,39858176,9924608,43614208,41775104,17297408,54124544,25186304,8945664,43950080,3047424,8466432,34,84,6,204,6,38,22,4,380,72,26,0,0.0014341637010676163,0.0021286356821589203,0.045486111111111116,0.00137624225417982,0.0028823529411764704,0.1320935582822085,0.002854304635761589,0.0021965761129899416,0.11088410104011885,0.00048429144385026733,0.004357058125741401,0.004615712143928036,0.7204545454545458,0.004399088039284462,0.004576470588235294,2.10321375186846,0.004570860927152318,0.21050727853279044,0.22657503714710248,0.004186819484240688
1692706470,1.2762623657425107,4.7787354978267365,0.6765403521365464,4.847135587328478,0.5545009009769966,10.200039299283805,5.438597759454705,0.35839349299041673,6.24023718663273,4.307539721230114,0.29466228065487293,0.7849441014067218,89821184,39858176,9924608,43614208,41775104,17223680,54124544,25186304,8945664,43950080,3047424,8466432,62,92,2,216,2,50,44,0,410,76,14,0,0.0014341637010676163,0.0021286356821589203,0.045486111111111116,0.0015313782991202348,0.0028767123287671234,0.1320935582822085,0.002854304635761589,0.002193785682752968,0.11088410104011885,0.00048429144385026733,0.004357058125741401,0.004615712143928036,0.7204545454545458,0.004430521994134898,0.004575342465753424,2.10321375186846,0.004570860927152318,0.2104972773292261,0.22657503714710248,0.004186819484240688
1692706471,1.2762623657425107,4.627956492921291,0.6765403521365464,4.752423040354652,0.5545009009769966,10.403724373404593,5.438597759454705,0.35839349299041673,6.24023718663273,4.307539721230114,0.2825574927812854,0.7849441014067218,89821184,39858176,9924608,43614208,41775104,17223680,54124544,25186304,8945664,43950080,3047424,8466432,56,108,4,302,4,44,62,4,418,68,32,0,0.0013016181229773462,0.0020715441890579475,0.12647058823529403,0.0012477898782831515,0.002883116883116883,0.20101156069364162,0.0028684210526315787,0.0027335837530384215,0.12804651162790698,0.0004734332425068121,0.0043369579288025885,0.004616315959857559,0.7739130434782605,0.004385265855221012,0.004576623376623377,2.149698095680446,0.004573684210526317,0.2136910704067397,0.23035348837209302,0.004166921898928025
1692706472,1.2762623657425107,4.627956492921291,0.6765403521365464,5.540217003770396,0.5545009009769966,12.221104447247331,5.438597759454705,0.35839349299041673,6.24023718663273,4.307539721230114,0.2825574927812854,0.7849441014067218,89821184,39858176,9924608,39960576,41775104,17223680,54124544,25186304,8945664,43950080,3047424,8466432,40,90,8,198,8,32,40,2,436,82,30,0,0.0013880778588807787,0.0021245791245791245,0.1541666666666667,0.001376928554474246,0.002883116883116883,0.21204330175913405,0.0028684210526315787,0.0044806864068039545,0.13105828220858895,0.0004845430107526881,0.00434963503649635,0.0046198347107438,0.7895833333333339,0.004401091858533112,0.004576623376623377,2.157926829268293,0.004573684210526317,0.21843852513404824,0.23115468886941282,0.004187338129496404
1692706473,1.2762623657425107,4.627956492921291,0.5739123560264607,5.540217003770396,0.5545009009769966,12.221104447247331,5.111035040442307,0.35839349299041673,6.24023718663273,4.307539721230114,0.2825574927812854,0.7849441014067218,89821184,39858176,9924608,39960576,41775104,17223680,54226944,25186304,8945664,43950080,3047424,8466432,54,94,0,198,0,62,52,0,404,60,16,0,0.0015184729064039411,0.0021245791245791245,0.1541666666666667,0.001376928554474246,0.002883116883116883,0.21204330175913405,0.0028684210526315787,0.004476823966553877,0.13105828220858895,0.0004845430107526881,0.0043746305418719215,0.0046198347107438,0.7895833333333339,0.004401091858533112,0.004576623376623377,2.157926829268293,0.004573684210526317,0.21842944507068002,0.23115468886941282,0.004187338129496404
1692706474,1.2762623657425107,4.627956492921291,0.5739123560264607,5.540217003770396,0.5545009009769966,12.221104447247331,5.111035040442307,0.35839349299041673,6.24023718663273,4.307539721230114,0.2825574927812854,0.7849441014067218,89821184,39858176,9924608,39960576,41775104,17223680,54226944,25186304,8945664,43950080,3047424,8466432,54,88,6,292,6,56,22,4,388,54,38,0,0.0014129505192425169,0.0021245791245791245,0.1541666666666667,0.001376928554474246,0.002883116883116883,0.21204330175913405,0.0028684210526315787,0.00447246469559566,0.13105828220858895,0.0004845430107526881,0.0043529627367135,0.0046198347107438,0.7895833333333339,0.004401091858533112,0.004576623376623377,2.157926829268293,0.004573684210526317,0.21841919338623195,0.23115468886941282,0.004187338129496404
1692706475,1.2762623657425107,4.627956492921291,0.5739123560264607,5.242958409779262,0.5545009009769966,12.221104447247331,5.111035040442307,0.35839349299041673,6.24023718663273,3.682683223113229,0.2825574927812854,0.7849441014067218,89821184,39858176,9924608,39960576,41775104,17223680,54226944,25186304,8945664,43950080,3047424,8466432,48,110,4,242,4,50,42,6,474,72,30,0,0.0014129505192425169,0.0021245791245791245,0.1541666666666667,0.0015361865833132967,0.002874125874125874,0.21204330175913405,0.0028684210526315787,0.004467506142745517,0.13105828220858895,0.0004845430107526881,0.0043529627367135,0.0046198347107438,0.7895833333333339,0.0044341909112767496,0.004574825174825175,2.157926829268293,0.004573684210526317,0.2184075276763428,0.23115468886941282,0.004187338129496404
1692706476,1.2762623657425107,4.627956492921291,0.5739123560264607,5.242958409779262,0.5545009009769966,12.221104447247331,5.111035040442307,0.37996456972185993,6.24023718663273,2.825794847500003,0.2825574927812854,0.7849441014067218,89821184,39858176,9924608,39960576,41775104,17223680,54226944,25186304,8945664,43950080,3047424,8466432,74,102,6,326,6,64,60,6,470,42,40,0,0.0012815405046480745,0.0020803986710963454,0.25297619047619047,0.0012418162618796197,0.0028657718120805365,0.9404761904761884,0.002881578947368421,0.10516985165316402,0.1455523376086057,0.00047361111111111106,0.00432855245683931,0.004644651162790698,0.8375,0.004391974656810982,0.004573154362416108,2.198774008990601,0.0045763157894736835,0.22103397033063282,0.2349193214729003,0.004162616822429907
1692706477,1.2762623657425107,4.627956492921291,0.681779362050689,5.242958409779262,0.5649886182307308,12.221104447247331,5.111035040442307,0.37996456972185993,5.31101386756656,3.3519027880693186,0.2825574927812854,0.7888805307413942,89821184,39858176,10014720,39960576,41779200,17223680,54226944,25186304,8945664,43950080,3047424,8286208,42,90,8,262,8,36,38,8,396,70,26,0,0.0014039408866995077,0.0021426775612822116,0.2694444444444445,0.0013735131820968736,0.0028657718120805365,1.0238505747126436,0.002881578947368421,0.1223786676817289,0.14776470588235294,0.0004882758620689655,0.004347783251231528,0.004664864864864864,0.8578125000000004,0.0044191048436542,0.004573154362416108,2.204770114942529,0.0045763157894736835,0.22447573353634578,0.23614117647058822,0.004189550072568941
1692706478,1.2762623657425107,4.627956492921291,0.681779362050689,5.242958409779262,0.5649886182307308,12.221104447247331,5.111035040442307,0.408831743484256,4.923238936172187,4.22801589749206,0.2825574927812854,0.7888805307413942,89821184,39858176,10014720,39960576,41779200,17223680,54226944,25993216,8945664,44032000,3047424,8286208,42,90,0,306,0,52,48,0,460,78,34,0,0.0014768547875713385,0.0021426775612822116,0.2694444444444445,0.0013735131820968736,0.0028657718120805365,1.0238505747126436,0.002881578947368421,0.12232306387204238,0.14776470588235294,0.0004882758620689655,0.004362333544705137,0.004664864864864864,0.8578125000000004,0.0044191048436542,0.004573154362416108,2.204770114942529,0.0045763157894736835,0.2244646127744085,0.23614117647058822,0.004189550072568941
1692706479,1.2361996780969604,3.830000377781391,0.681779362050689,5.242958409779262,0.5649886182307308,12.221104447247331,5.111035040442307,0.408831743484256,6.0159801033321445,4.22801589749206,0.2825574927812854,0.7888805307413942,89821184,39858176,10014720,39960576,41779200,17223680,54226944,25993216,9162752,44032000,3047424,8286208,78,64,4,214,4,48,58,4,394,54,14,0,0.0013858120721841945,0.0021426775612822116,0.2694444444444445,0.0013735131820968736,0.0028657718120805365,1.0238505747126436,0.002881578947368421,0.1222568688605108,0.14776470588235294,0.0004882758620689655,0.0043428749222153085,0.004664864864864864,0.8578125000000004,0.0044191048436542,0.004573154362416108,2.204770114942529,0.0045763157894736835,0.2244513737721022,0.23614117647058822,0.004189550072568941
1692706480,1.2361996780969604,4.332068894691994,0.681779362050689,5.242958409779262,0.5649886182307308,12.221104447247331,5.111035040442307,0.408831743484256,6.0159801033321445,4.22801589749206,0.2825574927812854,0.7981799731307334,89821184,40038400,10014720,39960576,41779200,17223680,54226944,25993216,9162752,44032000,3047424,8286208,30,52,0,226,0,32,34,0,382,54,20,0,0.0013858120721841945,0.0021426775612822116,0.2694444444444445,0.001489417658108954,0.002901408450704225,1.0238505747126436,0.002881578947368421,0.12217673805707786,0.14776470588235294,0.0004882758620689655,0.0043428749222153085,0.004664864864864864,0.8578125000000004,0.004434139010644959,0.004580281690140845,2.204770114942529,0.0045763157894736835,0.2244353476114156,0.23614117647058822,0.004189550072568941
1692706481,1.2361996780969604,4.332068894691994,0.681779362050689,5.242958409779262,0.5649886182307308,12.221104447247331,5.111035040442307,0.408831743484256,6.0159801033321445,4.22801589749206,0.2825574927812854,0.7981799731307334,89821184,40038400,10014720,39960576,41779200,17223680,54226944,25993216,9162752,44032000,3047424,8286208,48,94,0,248,0,36,52,0,408,74,18,0,0.0012156996587030721,0.0020323691460055098,0.3567708333333333,0.001141524958859024,0.002902097902097902,1.199837310195228,0.002913669064748201,0.13472800899071927,0.1611842105263158,0.0004733044733044733,0.0042868259385665545,0.0045982093663911846,0.9132352941176468,0.004350740537575425,0.00458041958041958,2.2399674620390453,0.00458273381294964,0.22694560179814385,0.23850815418828764,0.004162398703403566
1692706482,1.0816438133428878,4.332068894691994,0.681779362050689,5.242958409779262,0.5695005213055286,12.221104447247331,5.111035040442307,0.408831743484256,6.0159801033321445,4.22801589749206,0.2407578210158406,0.7981799731307334,89821184,40038400,10014720,39960576,41779200,17223680,54226944,25993216,9162752,44032000,3047424,8286208,48,94,0,270,0,48,36,0,404,52,22,0,0.0012930591259640103,0.0020951919974185225,0.36,0.0012964546140306768,0.002902097902097902,1.2099793885262797,0.002913669064748201,0.15008466866937623,0.16195995785036882,0.00048640915593705297,0.004299742930591259,0.004601807034527268,0.9111111111111111,0.004371938647221523,0.00458041958041958,2.241995877705256,0.00458273381294964,0.23001693373387525,0.23841938883034774,0.004191489361702129
1692706483,1.0610404853746052,4.332068894691994,0.681779362050689,5.242958409779262,0.5695005213055286,12.221104447247331,5.111035040442307,0.408831743484256,6.0159801033321445,4.22801589749206,0.23604852946948582,0.7981799731307334,89821184,40038400,10014720,39960576,41779200,17223680,54226944,25993216,9162752,44032000,3047424,8286208,52,58,4,230,4,40,42,4,394,48,30,0,0.0014390879478827364,0.0020951919974185225,0.36,0.0012964546140306768,0.002902097902097902,1.2099793885262797,0.002913669064748201,0.15002177742737913,0.16195995785036882,0.00048640915593705297,0.004329511400651466,0.004601807034527268,0.9111111111111111,0.004371938647221523,0.00458041958041958,2.241995877705256,0.00458273381294964,0.23000435548547582,0.23841938883034774,0.004191489361702129
1692706484,1.0404371574063225,4.332068894691994,0.681779362050689,5.242958409779262,0.5695005213055286,12.361173814938526,4.136390323932114,0.408831743484256,6.0159801033321445,4.22801589749206,0.231339237923131,0.7981799731307334,89821184,40038400,10014720,39960576,41779200,17289216,54226944,25993216,9162752,44032000,3047424,8286208,42,102,8,270,8,34,40,10,374,58,28,0,0.0013141564318034907,0.0020951919974185225,0.36,0.0012964546140306768,0.002902097902097902,1.2099793885262797,0.002913669064748201,0.14993601664283765,0.16195995785036882,0.00048640915593705297,0.004304201680672269,0.004601807034527268,0.9111111111111111,0.004371938647221523,0.00458041958041958,2.241995877705256,0.00458273381294964,0.22998720332856754,0.23841938883034774,0.004191489361702129
1692706485,1.0198338294380398,4.332068894691994,0.643531675837779,5.242958409779262,0.5695005213055288,12.361173814938526,4.221938216695707,0.408831743484256,6.0159801033321445,4.22801589749206,0.22662994637677628,0.7981799731307334,89821184,40038400,10014720,39960576,41779200,17289216,54226944,25993216,9162752,44032000,3047424,8286208,52,80,2,288,2,44,42,4,404,40,22,0,0.0013141564318034907,0.0020951919974185225,0.36,0.0014378159757330636,0.002911111111111111,1.2099793885262797,0.002913669064748201,0.14981213995405548,0.16195995785036882,0.00048640915593705297,0.004304201680672269,0.004601807034527268,0.9111111111111111,0.0044,0.004582222222222223,2.241995877705256,0.00458273381294964,0.2299624279908111,0.23841938883034774,0.004191489361702129
