time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,cartservice_error,checkoutservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1693313521,1.2585539608916898,4.2702736075396,0.8455794243243251,6.67783027798958,0.6178725478375419,12.124697801330473,6.930408456504917,0.4295852978177077,5.292512309553602,3.322416152500001,0.27524460689730157,0.9453371501826187,89153536,51245056,9842688,39448576,41897984,15626240,54169600,23818240,8896512,44908544,3166208,8306688,88,116,2,264,0,70,56,2,724,102,24,0,0,0,0,0.002131379962192817,0.0042719891745602164,0.03596153846153847,0.0017990944554745103,0.00288878621263226,0.04882238547968885,0.002943127962085308,0.0004221412694492467,0.004623883021933388,0.0011217948717948713,0.004696975425330813,0.29920814479638025,0.39868421052631586,0.004726816048731422,0.004642387839024165,0.4663319238900637,0.004588625592417061,0.004265518311607698,0.01851250000000001,0.004224358974358975
1693313522,1.233417318873421,5.216923330985035,0.8455794243243251,6.67783027798958,0.6135442678131029,12.124697801330473,6.930408456504917,0.49705978258153244,6.18304212701378,3.322416152500001,0.27524460689730157,0.9453371501826187,89153536,51245056,9842688,39448576,41897984,15626240,54169600,23818240,8896512,44908544,3166208,8306688,46,86,0,356,0,20,60,0,594,76,20,0,0,0,0,0.002064203233256351,0.004302105602947042,0.03596153846153847,0.0017992270531400965,0.0028930481283422466,0.04882238547968885,0.002943127962085308,0.00041990614966658436,0.004705627705627705,0.0011217948717948713,0.004680369515011548,0.32904938337699907,0.39868421052631586,0.004726840579710146,0.004647058823529413,0.4663319238900637,0.004588625592417061,0.0042604973245199875,0.019482142857142854,0.004224358974358975
1693313523,1.6464080320893173,5.216923330985035,0.8455794243243251,6.67783027798958,0.5161492281666712,12.124697801330473,6.930408456504917,0.49705978258153244,6.18304212701378,5.159798686195213,0.27524460689730157,0.9453371501826187,90816512,51245056,9842688,39448576,41897984,15626240,54169600,23818240,8896512,44908544,3166208,8306688,80,160,12,464,16,54,78,8,790,86,48,0,0,0,0,0.002064203233256351,0.004278652906029332,0.03596153846153847,0.0017992270531400965,0.0028756476683937824,0.050547263681592035,0.002943127962085308,0.00042224005927389476,0.004667624128026263,0.0011217948717948713,0.004680369515011548,0.30022624434389206,0.39868421052631586,0.004726840579710146,0.004641450777202073,0.47525150905432606,0.004588625592417061,0.004267245927075253,0.019078671328671384,0.004224358974358975
1693313524,1.6464080320893173,5.216923330985035,0.9139374997770517,6.67783027798958,0.5059234903697861,12.124697801330473,6.930408456504917,0.49705978258153244,6.18304212701378,5.159798686195213,0.27524460689730157,0.9453371501826187,90816512,51245056,9904128,39448576,41897984,15626240,54169600,23818240,8896512,44908544,3166208,8306688,104,98,6,258,8,80,74,6,582,72,32,0,0,0,0,0.002064203233256351,0.00428019586507073,0.037090163934426226,0.0017959736740224544,0.0028730158730158736,0.050547263681592035,0.0029516908212560383,0.00043183135704874835,0.004667624128026263,0.001132034632034632,0.004680369515011548,0.30101809954751146,0.39264705882352935,0.004727138985675571,0.004642328042328042,0.47525150905432606,0.004605797101449274,0.004303272384838735,0.019078671328671384,0.004226406926406926
1693313525,1.6464080320893173,5.216923330985035,0.9139374997770517,5.405829706090605,0.5847439891384836,12.124697801330473,6.930408456504917,0.49705978258153244,6.18304212701378,5.159798686195213,0.27524460689730157,0.9453371501826187,90816512,51245056,9904128,39448576,41906176,15626240,54169600,23818240,8896512,44908544,3166208,8306688,38,52,0,184,0,26,34,0,344,50,20,0,0,0,0,0.0020750228728270816,0.004317180616740089,0.03816964285714285,0.001869234617308654,0.0028730158730158736,0.05241533864541831,0.002951219512195122,0.00042384581127220545,0.0047033968516984265,0.0010991189427312776,0.004682891125343093,0.31017316017316005,0.38166666666666665,0.004757718859429715,0.004642328042328042,0.47676125244618356,0.004605853658536585,0.00426651809728733,0.018949152542372914,0.004219823788546255
1693313526,1.6464080320893173,5.216923330985035,0.9139374997770517,5.580979547383429,0.5847439891384836,8.262008274999994,6.930408456504917,0.49705978258153244,6.18304212701378,5.159798686195213,0.27524460689730157,0.9453371501826187,90816512,51245056,9904128,39243776,41906176,15626240,54169600,23818240,8896512,44908544,3166208,8306688,30,60,0,154,0,32,24,0,332,50,18,0,0,0,0,0.002159757801583605,0.004317180616740089,0.03816964285714285,0.0018204830917874393,0.0028730158730158736,0.05241533864541831,0.002951219512195122,0.00042384581127220545,0.0047033968516984265,0.0010991189427312776,0.004704704238472288,0.31017316017316005,0.38166666666666665,0.004741294685990338,0.004642328042328042,0.47676125244618356,0.004605853658536585,0.00426651809728733,0.018949152542372914,0.004219823788546255
1693313527,1.6464080320893173,5.216923330985035,0.988904175365343,5.693260096496879,0.5847439891384836,8.262008274999994,6.930408456504917,0.49705978258153244,6.18304212701378,5.159798686195213,0.27524460689730157,0.9453371501826187,90816512,51245056,9904128,39243776,41906176,15626240,54169600,23818240,8896512,44908544,3166208,8306688,14,8,0,112,0,14,12,0,110,6,2,0,0,0,0,0.002089831281349749,0.004390743995313415,0.03816964285714285,0.0018204830917874393,0.002878453038674033,0.05241533864541831,0.002951219512195122,0.00042155722697807905,0.00477699427060379,0.0010991189427312776,0.004686456908344733,0.3357142857142862,0.38166666666666665,0.004741294685990338,0.004646408839779005,0.47676125244618356,0.004605853658536585,0.004261708762082945,0.019414335664335647,0.004219823788546255
1693313528,1.6464080320893173,5.216923330985035,0.988904175365343,6.736832946806986,0.5847439891384836,9.762648862507326,6.930408456504917,0.49705978258153244,6.18304212701378,5.159798686195213,0.27524460689730157,0.9453371501826187,90816512,51245056,9904128,39243776,41906176,15626240,54169600,23818240,8896512,44908544,3166208,8306688,0,118,0,66,0,4,2,0,316,56,20,0,0,0,0,0.002089831281349749,0.004364301801801802,0.03816964285714285,0.0018204830917874393,0.002863157894736842,0.05189777327935221,0.002951219512195122,0.0004234004651392944,0.0047182389937106915,0.0010991189427312776,0.004686456908344733,0.3162715517241379,0.38166666666666665,0.004741294685990338,0.00464,0.47310379241516926,0.004605853658536585,0.004265592972181554,0.01874226804123716,0.004219823788546255
1693313529,1.6464080320893173,5.216923330985035,0.988904175365343,6.736832946806986,0.5847439891384836,11.958208562444023,6.930408456504917,0.49705978258153244,6.18304212701378,5.159798686195213,0.27524460689730157,0.910578963403307,90816512,51245056,9904128,39243776,41906176,16674816,54169600,23818240,8896512,44908544,3166208,8306688,92,112,10,528,8,122,86,10,728,80,38,0,0,0,0,0.002089831281349749,0.004366582135812905,0.03840909090909091,0.0018193423597678917,0.002863157894736842,0.05189777327935221,0.0029509803921568627,0.00043023044111527254,0.0047182389937106915,0.0010727673649393598,0.004686456908344733,0.3163793103448276,0.38166666666666665,0.004741431334622824,0.00464,0.47310379241516926,0.004605882352941176,0.004292206880411887,0.01874226804123716,0.004214553472987871
1693313530,1.6464080320893173,5.2169233309850345,0.988904175365343,6.736832946806986,0.5847439891384836,11.958208562444023,6.9498383408135105,0.49705978258153244,6.18304212701378,5.159798686195213,0.28103736744287755,0.910578963403307,90816512,51245056,9904128,39243776,41906176,16674816,54169600,23818240,8896512,44908544,3166208,8306688,54,94,4,322,4,72,54,6,568,56,38,0,0,0,0,0.002107606679035251,0.0043376295881199225,0.03834745762711864,0.0018447674997510708,0.002863157894736842,0.052038735983690104,0.0029516908212560383,0.0004247438245631405,0.004711409395973154,0.001066152149944873,0.004748051948051948,0.32609649122807066,0.375,0.004741113213183313,0.00464,0.4842535787321064,0.004605797101449274,0.004271973059849994,0.01983665338645416,0.004213230429988974
1693313531,1.391705215128384,5.2169233309850345,0.988904175365343,6.736832946806986,0.5847439891384836,11.958208562444023,6.9498383408135105,0.4266277921113476,6.18304212701378,5.159798686195213,0.28103736744287755,0.910578963403307,90816512,51245056,9904128,39243776,41906176,16674816,54169600,23818240,8896512,44908544,3166208,8306688,68,124,0,344,0,44,52,0,668,118,18,0,0,0,0,0.0021329479768786123,0.0043376295881199225,0.03834745762711864,0.0018017441860465116,0.002863157894736842,0.052038735983690104,0.0029516908212560383,0.0004247438245631405,0.004711409395973154,0.001066152149944873,0.004764161849710982,0.32609649122807066,0.375,0.0047408139534883716,0.00464,0.4842535787321064,0.004605797101449274,0.004271973059849994,0.01983665338645416,0.004213230429988974
1693313532,1.4205708322591184,5.2169233309850345,0.988904175365343,6.736832946806986,0.5847439891384836,11.958208562444023,6.9498383408135105,0.41834346240165543,6.18304212701378,5.159798686195213,0.28103736744287755,0.910578963403307,90816512,51245056,9904128,39243776,41906176,16674816,54169600,23818240,8896512,44908544,3166208,8306688,42,120,4,338,8,34,28,4,580,96,20,0,0,0,0,0.0021006083294337857,0.004320721769499418,0.03834745762711864,0.0018017441860465116,0.0028695652173913047,0.052038735983690104,0.0029516908212560383,0.00042250383644374046,0.004702443280977312,0.001066152149944873,0.004760037435657464,0.2994186046511625,0.375,0.0047408139534883716,0.004626086956521739,0.4842535787321064,0.004605797101449274,0.004267365153279008,0.01868181818181821,0.004213230429988974
1693313533,1.4494364493898526,5.2169233309850345,0.988904175365343,6.736832946806986,0.5847439891384836,11.958208562444023,6.9498383408135105,0.41005913269196326,6.18304212701378,5.159798686195213,0.28103736744287755,0.910578963403307,90816512,51245056,9904128,39243776,41906176,16674816,54169600,23818240,8896512,44908544,3166208,8306688,42,50,2,166,4,42,32,4,298,28,12,0,0,0,0,0.0021006083294337857,0.004326496674057649,0.03834745762711864,0.0018017441860465116,0.002875,0.052199999999999976,0.0029516908212560383,0.0004252140983119648,0.00467848309975268,0.001066152149944873,0.004760037435657464,0.3339361702127656,0.375,0.0047408139534883716,0.004625,0.48382045929018774,0.004605797101449274,0.004275173730431465,0.019737500000000047,0.004213230429988974
1693313534,1.7319370278440684,4.1486605520714965,0.988904175365343,6.736832946806986,0.5847439891384836,11.958208562444023,6.9498383408135105,0.40177480298227103,6.18304212701378,5.159798686195213,0.28103736744287755,0.910578963403307,90816512,51245056,9904128,39243776,41906176,16674816,54169600,23818240,8896512,44908544,3166208,8306688,86,202,2,558,0,72,92,0,1062,124,74,0,0,0,0,0.0021006083294337857,0.004318219518938347,0.0376953125,0.0018005033394637496,0.0028556701030927837,0.052199999999999976,0.0029516908212560383,0.00042928578908786266,0.00467848309975268,0.0010664451827242527,0.004760037435657464,0.3286170212765958,0.30468749999999983,0.004740160681444196,0.004587628865979381,0.48382045929018774,0.004605797101449274,0.004298218950368085,0.019737500000000047,0.0042203765227021035
1693313535,1.7319370278440684,4.231647455952067,0.988904175365343,6.736832946806986,0.5847439891384836,11.958208562444023,6.888407355701104,0.4576914536468986,6.18304212701378,5.089387177437575,0.27253648986904866,0.8589425078309015,90816512,51245056,9904128,39243776,41906176,16674816,54259712,24031232,8896512,44961792,3166208,8306688,68,172,10,450,8,100,80,8,964,130,84,0,0,0,0,0.0020865921787709494,0.004361358574610245,0.03768939393939394,0.0018637834657252142,0.0028556701030927837,0.05368447082096932,0.0029605911330049263,0.0004242254989574024,0.004712858926342072,0.0010752212389380533,0.004725698324022346,0.3313000000000001,0.2514705882352941,0.004740864960282437,0.004587628865979381,0.4770061728395065,0.004607881773399015,0.004241730901320308,0.019017241379310365,0.004229203539823009
1693313536,1.7319370278440684,4.979214232834214,0.988904175365343,6.801776790716292,0.6145278042723709,11.958208562444023,6.888407355701104,0.48207565642306427,5.229651381262294,5.089387177437575,0.27253648986904866,0.8589425078309015,90816512,51245056,9904128,39899136,41906176,16674816,54259712,24031232,8896512,44961792,3166208,8306688,44,82,10,211.933,12,52,42,10,406,52,40,0,0,0,0,0.002193229901269393,0.004361358574610245,0.03768939393939394,0.001813932920843774,0.0028556701030927837,0.05368447082096932,0.0029605911330049263,0.0004242254989574024,0.004712858926342072,0.0010752212389380533,0.004748566055477198,0.3313000000000001,0.2514705882352941,0.004719858877252024,0.004587628865979381,0.4770061728395065,0.004607881773399015,0.004241730901320308,0.019017241379310365,0.004229203539823009
1693313537,1.5955364040786617,4.979214232834214,0.988904175365343,6.801776790716292,0.6145278042723709,11.958208562444023,6.888407355701104,0.48207565642306427,5.873004597592801,5.028845716973871,0.27253648986904866,0.8589425078309015,89808896,51245056,9904128,39899136,41906176,16674816,54259712,24031232,8896512,44961792,3166208,8306688,70,102,12,382,14,66,52,12,622,64,44,0,0,0,0,0.0021029072450392244,0.004406167400881057,0.03768939393939394,0.0018138035646568062,0.0028502673796791445,0.05368447082096932,0.0029605911330049263,0.0004221527157183993,0.004803365810451726,0.0010752212389380533,0.004724780802953392,0.341812227074236,0.2514705882352941,0.0047198331437239265,0.0045871657754010696,0.4770061728395065,0.004607881773399015,0.004237105751391464,0.019977011494252857,0.004229203539823009
1693313538,1.5955364040786617,5.224858683808159,0.988904175365343,6.801776790716292,0.6145278042723709,11.958208562444023,6.888407355701104,0.48207565642306427,5.986241756083734,5.028845716973871,0.27253648986904866,0.8589425078309015,89808896,51245056,9904128,39899136,41906176,16674816,54259712,24031232,8929280,44961792,3166208,8306688,84,106,8,318,12,66,64,14,608,70,28,0,0,0,0,0.0021029072450392244,0.004378888888888889,0.03768939393939394,0.0018138035646568062,0.00281,0.05446777343749997,0.0029605911330049263,0.00042448614834673807,0.004739674593241552,0.0010752212389380533,0.004724780802953392,0.3345041322314048,0.2514705882352941,0.0047198331437239265,0.004578,0.48388297872340424,0.004607881773399015,0.004244034459098881,0.020332129963898948,0.004229203539823009
1693313539,1.5955364040786617,5.224858683808159,0.988904175365343,6.801776790716292,0.6145278042723709,12.233691068932124,6.888407355701104,0.48207565642306427,5.986241756083734,5.028845716973871,0.27253648986904866,0.8589425078309015,89808896,51245056,9904128,39899136,41906176,14868480,54259712,24031232,8929280,44961792,3166208,8306688,70,86,0,348,0,46,44,0,428,60,10,0,0,0,0,0.0021029072450392244,0.004377384572850428,0.03731884057971015,0.0018124054462934944,0.0028215962441314555,0.05446777343749997,0.002962962962962963,0.000434446383248731,0.004739674593241552,0.0010672451193058565,0.004724780802953392,0.3318181818181815,0.2491891891891893,0.004718608169440242,0.0045793427230046944,0.48388297872340424,0.004607407407407407,0.004278469340710005,0.020332129963898948,0.00424468546637744
1693313540,1.5955364040786617,5.224858683808159,1.08639521892209,6.801776790716292,0.6321605201932826,12.233691068932124,6.888407355701104,0.48207565642306427,5.986241756083734,5.028845716973871,0.27253648986904866,0.8589425078309015,89808896,51245056,10002432,39899136,41906176,14868480,54259712,24031232,8929280,44961792,3166208,8306688,68,126,8,384,8,62,66,8,720,88,34,0,0,0,0,0.002110466347796168,0.00433397354789,0.03682449009355118,0.0018639966197760544,0.0028215962441314555,0.05298524541795157,0.0029565217391304345,0.00042007593421695174,0.004687991992257835,0.001053207838709482,0.004727436326341433,0.31551605425906387,0.24675747289738642,0.004733760624137367,0.0045793427230046944,0.48054904041890345,0.004605217391304347,0.00423762448638292,0.020942954682472953,0.004259705582975812
1693313541,1.5955364040786617,5.224858683808159,1.08639521892209,6.801776790716292,0.6321605201932826,12.233691068932124,6.888407355701104,0.48207565642306427,5.986241756083734,5.028845716973871,0.2795225505285754,0.8589425078309015,89808896,51245056,10002432,39899136,41906176,14868480,54259712,24031232,8929280,44961792,3035136,8306688,58,102,4,324,4,50,58,2,636,82,38,0,0,0,0,0.002204640371229698,0.0043338788870703766,0.03682432432432432,0.0017448793153187806,0.0028215962441314555,0.05298543689320386,0.0029565217391304345,0.00042005341102209265,0.004687780956272988,0.0010525739320920043,0.004749791183294663,0.31549773755655997,0.24675675675675687,0.004706240984710067,0.0045793427230046944,0.4805493273542601,0.004605217391304347,0.004237504795519067,0.02094244604316548,0.004259583789704271
1693313542,1.5955364040786617,5.224858683808159,1.08639521892209,6.801776790716292,0.6321605201932826,12.233691068932124,6.802256877032041,0.48207565642306427,5.986241756083734,5.028845716973871,0.2795225505285754,0.8589425078309015,89808896,51245056,10002432,39899136,41906176,14868480,54259712,24031232,8929280,44961792,3035136,8306688,38,38,8,220,12,40,24,8,196,16,18,0,0,0,0,0.0020823745973308793,0.00438163972286374,0.03682432432432432,0.0017448793153187806,0.002824390243902439,0.05298543689320386,0.0029565217391304345,0.00041752852634134493,0.004802120141342757,0.0010525739320920043,0.0047242521859180864,0.3435227272727268,0.24675675675675687,0.004706240984710067,0.004580487804878048,0.4805493273542601,0.004605217391304347,0.004231625730994152,0.02206474820143886,0.004259583789704271
1693313543,1.5955364040786617,5.224858683808159,1.08639521892209,6.801776790716292,0.6321605201932826,12.106230165801113,6.802256877032041,0.48207565642306427,5.986241756083734,5.028845716973871,0.2795225505285754,0.8589425078309015,89808896,51245056,10002432,39899136,41906176,14868480,54259712,24031232,8929280,44961792,3035136,8306688,122,192,0,598,0,88,98,0,936,114,52,0,0,0,0,0.0020823745973308793,0.0043218485097074105,0.03682432432432432,0.0017448793153187806,0.0028046511627906976,0.052405247813411056,0.0029565217391304345,0.0004197135226996843,0.004684470008216927,0.0010525739320920043,0.0047242521859180864,0.31886363636363585,0.24675675675675687,0.004706240984710067,0.004575813953488372,0.4883522727272729,0.004605217391304347,0.004236973239003381,0.02109352517985608,0.004259583789704271
1693313544,1.5955364040786617,5.224858683808159,1.08639521892209,6.910766509181246,0.6321605201932826,12.106230165801113,6.80225687703204,0.48207565642306427,5.986241756083734,5.028845716973871,0.2795225505285754,0.7347370352471423,89808896,51245056,10002432,39899136,41906176,14868480,54259712,24031232,8929280,44961792,3035136,8306688,86,102,2,344,0,76,62,4,604,80,24,0,0,0,0,0.0020823745973308793,0.004319846910880262,0.0365,0.0017438954047298595,0.0027953488372093023,0.052405247813411056,0.0029563318777292577,0.000431338578574406,0.004684470008216927,0.001085059978189749,0.0047242521859180864,0.3199095022624435,0.25416666666666704,0.004705941165160547,0.004559069767441861,0.4883522727272729,0.004605240174672489,0.004278646477132262,0.02109352517985608,0.0042658669574700105
1693313545,1.5955364040786617,5.224858683808159,1.171200213165791,6.910766509181246,0.6321605201932826,12.106230165801113,6.80225687703204,0.48207565642306427,5.986241756083734,5.028845716973871,0.2795225505285754,0.7204213267832941,89808896,51245056,10002432,39899136,41906176,14868480,54259712,24031232,8929280,44961792,3035136,8306688,40,30,6,174,12,38,16,10,134,10,12,0,0,0,0,0.0020935185185185184,0.004356035437430787,0.03653846153846154,0.0018628453446072166,0.0027953488372093023,0.05431117533718689,0.002965217391304348,0.0004258168646197821,0.004748117154811715,0.0010640176600441498,0.0047550000000000005,0.3452850877192986,0.2657894736842108,0.004753573886540164,0.004559069767441861,0.5054025423728825,0.004606956521739131,0.004254258200421305,0.02210035211267608,0.004262251655629139
1693313546,1.5955364040786617,5.224858683808159,1.171200213165791,6.910766509181246,0.6321605201932826,12.106230165801113,6.80225687703204,0.48207565642306427,5.986241756083734,5.028845716973871,0.2795225505285754,0.7061056183194457,89808896,51245056,10002432,39899136,41906176,14868480,54259712,24031232,8929280,44961792,3035136,8306688,126,236,0,592,0,64,94,0,1304,176,60,0,0,0,0,0.0022149882903981268,0.004356035437430787,0.03653846153846154,0.001787071876507477,0.0027953488372093023,0.05431117533718689,0.002965217391304348,0.0004258168646197821,0.004748117154811715,0.0010640176600441498,0.004783231850117097,0.3452850877192986,0.2657894736842108,0.0047380800771828265,0.004559069767441861,0.5054025423728825,0.004606956521739131,0.004254258200421305,0.02210035211267608,0.004262251655629139
1693313547,1.5955364040786617,5.224858683808159,1.171200213165791,6.910766509181246,0.6321605201932826,12.106230165801113,6.80225687703204,0.48207565642306427,5.986241756083734,5.028845716973871,0.2795225505285754,0.8980301357588462,89808896,51245056,10002432,39899136,41906176,14868480,54259712,24031232,8929280,44961792,3035136,8343552,58,80,0,328,0,64,52,0,436,58,24,0,0,0,0,0.0021607629427792922,0.0044263703703703704,0.03653846153846154,0.001787071876507477,0.0027853658536585364,0.05431117533718689,0.002965217391304348,0.00042340200088709283,0.004860297431275351,0.0010640176600441498,0.004762034514078112,0.3758771929824561,0.2657894736842108,0.0047380800771828265,0.004557073170731707,0.5054025423728825,0.004606956521739131,0.004249083689676237,0.023001785714285777,0.004262251655629139
1693313548,1.556031754315534,5.224858683808159,1.171200213165791,6.910766509181246,0.6321605201932826,12.106230165801113,6.951568065000621,0.48207565642306427,6.205367701069264,5.110929582774268,0.2795225505285754,0.9298634595722918,89812992,51245056,10002432,39899136,41906176,14868480,54259712,24031232,8929280,44961792,3035136,8343552,44,68,4,212,4,50,32,4,358,62,14,0,0,0,0,0.0021607629427792922,0.004432302015327846,0.03653846153846154,0.001787071876507477,0.002769230769230769,0.057064128256513025,0.002965217391304348,0.0004257799024197921,0.004856958207669107,0.0010640176600441498,0.004762034514078112,0.3902040816326528,0.2657894736842108,0.0047380800771828265,0.004553846153846154,0.5424063116370811,0.004606956521739131,0.004256140350877194,0.024164285714285673,0.004262251655629139
1693313549,1.556031754315534,5.224858683808159,1.171200213165791,6.910766509181246,0.6321605201932826,12.106230165801113,6.951568065000621,0.5073773026216088,6.205367701069264,5.110929582774268,0.2795225505285754,0.9298634595722918,89812992,51245056,10002432,39899136,41906176,14868480,54259712,24031232,8929280,44961792,3035136,8343552,70,92,2,266,0,60,54,0,540,62,22,0,0,0,0,0.0021607629427792922,0.004434745521751493,0.037183544303797465,0.0017862108922363847,0.002765853658536585,0.057064128256513025,0.0029647577092511016,0.00043479231213569303,0.004856958207669107,0.0011081677704194261,0.004762034514078112,0.3908163265306129,0.2569444444444444,0.004738238702201622,0.004553170731707317,0.5424063116370811,0.00460704845814978,0.004288756492514513,0.024164285714285673,0.0042710816777041935
1693313550,1.556031754315534,5.224858683808159,1.171200213165791,6.8946121330976355,0.5986390130910392,12.106230165801113,6.951568065000621,0.5073773026216088,6.205367701069264,5.110929582774268,0.2795225505285754,0.9298634595722918,89812992,51245056,10002432,39206912,41906176,14868480,54259712,24031232,8929280,44961792,3035136,8343552,24,64,0,176,0,24,22,0,354,44,16,0,0,0,0,0.002156164383561644,0.004465243726564753,0.03814102564102564,0.001900542138984722,0.002765853658536585,0.0582547169811321,0.002973094170403588,0.00042804072647220686,0.004905263157894737,0.0011019955654101997,0.004762922374429223,0.4132999999999992,0.2529411764705882,0.004785431246919666,0.004553170731707317,0.5665719696969698,0.004608968609865471,0.004293549615413905,0.028421052631578736,0.0042700665188470065
1693313551,1.5703233935966516,5.224858683808159,1.171200213165791,6.8946121330976355,0.5986390130910392,12.106230165801113,6.951568065000621,0.5073773026216088,6.205367701069264,5.110929582774268,0.2795225505285754,0.9298634595722918,89812992,51245056,10002432,39206912,41906176,14868480,54259712,24031232,8929280,44961792,3035136,8343552,62,114,4,408,2,52,58,0,688,96,42,0,0,0,0,0.002243418013856813,0.004465243726564753,0.03814102564102564,0.001831573849878934,0.002765853658536585,0.0582547169811321,0.002973094170403588,0.00042804072647220686,0.004905263157894737,0.0011019955654101997,0.004784203233256351,0.4132999999999992,0.2529411764705882,0.00477944794188862,0.004553170731707317,0.5665719696969698,0.004608968609865471,0.004293549615413905,0.028421052631578736,0.0042700665188470065
1693313552,1.5703233935966516,5.366600791475545,1.0707183413415733,6.8946121330976355,0.6191990236608325,12.106230165801113,6.951568065000621,0.5592745203561065,6.205367701069264,4.245351066851589,0.23819979053634338,0.9298634595722918,89812992,51245056,10010624,39206912,41914368,14868480,54259712,24543232,8929280,44961792,3035136,8343552,56,120,6,326,8,52,54,6,666,78,48,0,0,0,0,0.0021374885426214485,0.004502890173410405,0.03814102564102564,0.001831573849878934,0.00277,0.0582547169811321,0.002973094170403588,0.0004258267874118176,0.004967517401392112,0.0011019955654101997,0.004760403299725023,0.41797188755020054,0.2529411764705882,0.00477944794188862,0.004554,0.5665719696969698,0.004608968609865471,0.004289362359116876,0.028289473684210593,0.0042700665188470065
1693313553,1.5703233935966516,5.247934213366371,1.0707183413415733,6.8946121330976355,0.6191990236608325,12.106230165801113,6.951568065000621,0.5592745203561065,6.205367701069264,5.267581046284872,0.24314410551431695,0.9298634595722918,89812992,51245056,10010624,39206912,41914368,14868480,54259712,24543232,8929280,44969984,3035136,8343552,76,142,0,284,0,56,58,0,888,98,30,0,0,0,0,0.0021374885426214485,0.00442018244013683,0.03814102564102564,0.001831573849878934,0.002769230769230769,0.056185300207039324,0.002973094170403588,0.0004281407915144843,0.004848144952545297,0.0011019955654101997,0.004760403299725023,0.39367469879518024,0.2529411764705882,0.00477944794188862,0.004553846153846154,0.5503944773175534,0.004608968609865471,0.004293736205190653,0.02438888888888882,0.0042700665188470065
1693313554,1.5703233935966516,5.247934213366371,1.0707183413415733,6.8946121330976355,0.6191990236608325,10.297223094859156,6.951568065000621,0.5592745203561065,6.205367701069264,5.267581046284872,0.24808842049229046,0.9298634595722918,89812992,51245056,10010624,39206912,41914368,14868480,54259712,24543232,8929280,44969984,3035136,8343552,52,86,6,274,8,58,54,8,520,64,36,0,0,0,0,0.0021374885426214485,0.004417094017094017,0.0375,0.0018296841697345474,0.0027681159420289854,0.056185300207039324,0.002972972972972973,0.0004342382431934278,0.004848144952545297,0.0010754716981132078,0.004760403299725023,0.3938755020080325,0.24203124999999992,0.0047791900794419695,0.004553623188405798,0.5503944773175534,0.004609009009009009,0.004318811573966334,0.02438888888888882,0.004264816870144283
1693313555,1.5703233935966516,5.247934213366371,1.0707183413415733,5.5602132377811575,0.6191990236608325,12.297141088491182,6.951568065000621,0.5592745203561065,6.205367701069265,5.267581046284872,0.2966588986784138,0.9298634595722918,89812992,51245056,10010624,39206912,41914368,14917632,54259712,24543232,8929280,44969984,3035136,8343552,52,68,0,208,0,36,36,0,358,54,12,0,0,0,0,0.0021391265195857723,0.00437986968509044,0.036265432098765434,0.0018291266025641027,0.0027681223242424454,0.054364278506559005,0.0029820627802690583,0.00042127809329644194,0.004805579036348266,0.0011130434782608697,0.004733273300315173,0.3507045222700014,0.22649999999999995,0.004744991987179487,0.00455362446484849,0.5270020533880904,0.0046107623318385645,0.004241206030150755,0.02320216606498196,0.004271304347826087
1693313556,1.5703233935966516,5.247934213366371,1.0707183413415733,5.676752271014771,0.6191990236608325,12.297141088491182,6.951568065000621,0.5592745203561065,6.205367701069265,5.267581046284872,0.2966588986784138,0.9298634595722918,89812992,51245056,10010624,39206912,41914368,14917632,54259712,24543232,8929280,44969984,3035136,8343552,20,44.145,4,114,4,20,6,4,76,2,6,0,0,0,0,0.0021827057182705716,0.0043802420489726995,0.036265432098765434,0.0017368937757706658,0.0027681159420289854,0.054364278506559005,0.0029820627802690583,0.00042127809329644194,0.004805579036348266,0.0011130434782608697,0.004747466294746628,0.35070850202429205,0.22649999999999995,0.004719026114274493,0.004553623188405798,0.5270020533880904,0.0046107623318385645,0.004241206030150755,0.02320216606498196,0.004271304347826087
