time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702375512,2.002567771843183,7.205472396198526,1.309375946265858,10.565170797052925,0.9574725413457922,17.371070113301936,9.787018066293838,0.5792522312866007,16.217772789775957,7.666456980103596,0.5667367659362832,1.2104566653251678,94318592,52994048,11001856,74301440,41824256,16695296,57778176,40169472,12124160,46170112,3006464,8798208,7.968,0,0,110.297,0,2,4,2,52,0,4,0,0,0.003159608619571318,0.004731723237597912,0.06483516483516484,0.003291300934846214,0.0031352657004830916,0.11513344116457745,0.003124401913875598,0.0032385279158809077,0.010142335766423352,0.0027625508819538675,0.004923025680946223,0.01412003780718335,0.175,0.007735564853556483,0.0048434782608695656,0.31882411067193717,0.004823923444976076,0.041546700942587875,0.07393129770992363,0.004628493894165537
1702375513,2.002567771843183,7.205472396198526,1.309375946265858,10.565170797052925,0.9574725413457922,17.09777001670312,11.184890452114049,0.5792522312866007,16.217772789775957,7.666456980103596,0.5667367659362832,1.2104566653251678,94318592,52994048,11001856,74301440,41824256,16695296,57847808,40169472,12124160,46170112,3006464,8798208,116,84,2,354,0,78,72,2,686,84,16,0,0,0.0031773524720893143,0.004793013544539976,0.06605237804980542,0.003318285021028262,0.003135278118904832,0.11820388349514561,0.0031244185723873605,0.0033202099118454535,0.012496561210453921,0.0027926920145101893,0.004953939393939395,0.01497550811485414,0.17874948426827217,0.007873547866088088,0.004843500614028698,0.33952513966480447,0.004823953430297249,0.04412067120279417,0.07966755319148934,0.004638754404313378
1702375514,2.002567771843183,7.205472396198526,1.309375946265858,10.565170797052925,0.9574725413457922,17.09777001670312,11.184890452114049,0.5792522312866007,16.217772789775957,7.666456980103596,0.5667367659362832,1.2104566653251678,94318592,52994048,11001856,74301440,41824256,16695296,57847808,40169472,12124160,46170112,3006464,8798208,50,86,8,384,8,62,38,8,528,72,24,0,0,0.0031773524720893143,0.004793015059275874,0.06605263157894738,0.0033182858331599753,0.0031352657004830916,0.12017001545595053,0.003124401913875598,0.003320209097986875,0.012496561210453921,0.00277328990228013,0.004953939393939395,0.01497554347826086,0.17875,0.00787355880092237,0.0048434782608695656,0.34309734513274337,0.004823923444976076,0.0441206896551724,0.07966755319148934,0.004631791530944625
1702375515,2.002567771843183,7.205472396198526,1.309375946265858,10.565170797052925,0.9574725413457922,17.09777001670312,11.184890452114049,0.5792522312866007,16.217772789775957,7.666456980103596,0.5667367659362832,1.2104566653251678,94318592,52994048,11001856,74301440,41824256,16695296,57847808,40169472,12124160,46170112,3006464,8798208,62,60,4,294,4,68,40,4,538,66,24,0,0,0.0031773524720893143,0.004793015059275874,0.06605263157894738,0.0033182790355688373,0.0031352657004830916,0.12017001545595053,0.003124401913875598,0.0033877185894846196,0.012496561210453921,0.00277328990228013,0.004953939393939395,0.01497554347826086,0.17875,0.00787352887655291,0.0048434782608695656,0.34309734513274337,0.004823923444976076,0.04554989816700615,0.07966755319148934,0.004631791530944625
1702375516,2.002567771843183,6.926332270766881,1.309375946265858,10.565170797052925,0.9314701857282509,17.09777001670312,11.184890452114049,0.580043782218769,15.937448139692387,7.6664569801035976,0.47419830710709027,1.2104566653251678,94318592,53026816,11001856,74301440,41824256,16695296,57847808,40628224,12124160,46170112,3006464,8798208,62,126,0,313.189,0,42,58,0,558,76,24,0,0,0.003186091435930457,0.004848670756646218,0.06620879120879121,0.0033249723260328737,0.0031194029850746268,0.12017001545595053,0.00314070351758794,0.0033978049053645415,0.012496561210453921,0.002770901909150757,0.004969993560849968,0.014974264705882352,0.17806818181818182,0.007901400682838748,0.004814925373134328,0.34309734513274337,0.004853266331658291,0.04614960030452987,0.07966755319148934,0.0046321263989466755
1702375517,1.9732920063553137,6.926332270766881,1.309375946265858,10.565170797052925,0.9314701857282509,17.09777001670312,11.184890452114049,0.580043782218769,16.269186310566823,7.6664569801035976,0.46481803981980924,1.2104566653251678,94318592,53026816,11001856,74301440,41824256,16695296,57847808,40628224,12124160,46170112,3006464,8798208,50,94,4,284,4,50,44,4,586,72,34,0,0,0.003171543895055499,0.004808719161879013,0.06813186813186811,0.003295419902736445,0.0031153846153846153,0.12004467912266449,0.003146341463414634,0.003396934682392384,0.014638932496075348,0.0027646267652992602,0.004945375042045072,0.015170979667282829,0.18478260869565213,0.00773725981620719,0.004807692307692307,0.34519927536231876,0.004863414634146341,0.04748568155784652,0.08168032786885246,0.00463039677202421
1702375518,1.9732920063553137,6.926332270766881,1.309375946265858,10.565170797052925,0.9314701857282509,17.09777001670312,11.17230643466068,0.580043782218769,16.60092448144126,7.6664569801035976,0.45543777253252843,1.2104566653251678,94318592,53026816,11001856,74301440,41824256,16695296,57847808,40628224,12124160,46170112,3006464,8798208,50,64,2,178,0,44,24,2,330,42,12,0,0,0.0031892764857881137,0.004887566137566138,0.06973684210526315,0.003327323746054016,0.0031153846153846153,0.12223837209302325,0.003146341463414634,0.003465964670004027,0.016028138528138523,0.0027918065815983883,0.004975839793281654,0.016117147707979625,0.19029999999999997,0.007909540098821744,0.004807692307692307,0.35542016806722676,0.004863414634146341,0.048193943763518335,0.0823661800486618,0.00464862323707186
1702375519,1.9732920063553137,6.926332270766881,1.309375946265858,8.75545181119555,0.9314701857282509,17.09777001670312,11.17230643466068,0.5673238526179727,16.852218092761568,7.5563760738147145,0.5474535182764866,1.2104566653251678,94318592,53026816,11001856,74301440,41824256,16695296,57847808,40628224,12238848,46170112,3006464,8798208,74,120,6,351.147,0,70,56,6,684,86,36,0,0,0.0031892764857881137,0.004887566137566138,0.06973684210526315,0.003327323746054016,0.0031153846153846153,0.1251993166287016,0.003146341463414634,0.003465964670004027,0.016028138528138523,0.0027818181818181813,0.004975839793281654,0.016117147707979625,0.19029999999999997,0.007909540098821744,0.004807692307692307,0.35317133443163123,0.004863414634146341,0.048193943763518335,0.0823661800486618,0.004643636363636363
1702375520,1.9732920063553137,6.926332270766881,1.4181277777777743,10.454790958191614,0.9314701857282509,17.09777001670312,11.17230643466068,0.5673238526179727,19.925964105778835,7.5563760738147145,0.5474535182764866,1.2104566653251678,94318592,53026816,11141120,74301440,41824256,16695296,57847808,40628224,12238848,46170112,3006464,8798208,78,132,6,486,4,58,74,6,676,82,44,0,0,0.0031892764857881137,0.004887566137566138,0.06973684210526315,0.003327323746054016,0.0031153846153846153,0.1251993166287016,0.003146341463414634,0.003582744821092279,0.016028138528138523,0.0027818181818181813,0.004975839793281654,0.016117147707979625,0.19029999999999997,0.007909540098821744,0.004807692307692307,0.35317133443163123,0.004863414634146341,0.04938085796683492,0.0823661800486618,0.004643636363636363
1702375521,1.7105098061423136,6.926332270766881,1.4181277777777743,10.454790958191612,0.9314701857282509,17.09777001670312,11.172306434660682,0.5673238526179727,19.925964105778835,7.5563760738147145,0.5474535182764866,1.1988704237228607,94318592,53026816,11141120,74301440,41824256,16695296,57847808,40628224,12238848,46170112,3006464,8941568,52,98,4,288.881,4,56,48,4,542,66,26,0,0,0.0031937984496124036,0.005037406483790524,0.07180851063829788,0.0033622785180846392,0.0031182266009852216,0.1251993166287016,0.00315,0.003565393714092598,0.016028138528138523,0.0027792378449408668,0.004977777777777778,0.01670648464163824,0.19299999999999998,0.00804470768055025,0.004812807881773399,0.35317133443163123,0.00487,0.0493803128187691,0.0823661800486618,0.0046441524310118255
1702375522,1.677621606036392,6.926332270766881,1.4181277777777743,10.312709396281731,0.9314701857282509,17.09777001670312,11.172306434660682,0.5673238526179727,19.925964105778835,7.5563760738147145,0.5474535182764866,1.1988704237228607,94318592,53026816,11141120,73854976,41824256,16695296,57847808,40628224,12238848,46170112,3006464,8941568,54,98,0,210,0,32,48,0,432.222,52.222,24,0,0,0.0031968211024687183,0.005128828390860477,0.07287234042553192,0.0033628104623049312,0.003140845070422535,0.13079584775086506,0.003171428571428571,0.003600737472042556,0.0194172932330827,0.00277762982689747,0.004984578965167399,0.016913256955810144,0.19566037735849057,0.008081177352830905,0.004853521126760563,0.36342668863261957,0.004908571428571428,0.05083916083916086,0.08437576499388004,0.004647137150466046
1702375523,2.045850675428987,6.669111758281693,1.4181277777777743,10.312709396281731,0.9314701857282509,17.0388850280522,11.172306434660682,0.5673238526179728,19.925964105778835,7.5563760738147145,0.5474535182764866,1.1988704237228607,94322688,53026816,11141120,73854976,41824256,16474112,57847808,40628224,12238848,46170112,3006464,8941568,52,94,0,300,0,48,48,0,496,64,18,0,0,0.0032060252672497574,0.005282203004096497,0.07254901960784313,0.0033873568095036063,0.003140845070422535,0.13173810388666907,0.003171428571428571,0.0036502275738894965,0.019441524310118263,0.0028111702127659576,0.004999870424360221,0.017064954682779458,0.1938181818181818,0.008206479859894924,0.004853521126760563,0.36022550544323484,0.004908571428571428,0.05047437774524147,0.08344243792325051,0.004657978723404255
1702375524,2.045850675428987,6.669111758281693,1.4181277777777743,10.312709396281731,0.9314701857282509,13.345298725612196,11.342312482572673,0.5673238526179728,19.925964105778835,7.5563760738147145,0.5474535182764866,1.0408120234700646,94322688,53026816,11141120,73854976,41824256,16474112,57712640,40628224,12238848,46170112,3006464,8941568,48,80,10,294,10,60,40,12,560,68,36,0,0,0.0032060252672497574,0.005282203004096497,0.07254901960784313,0.0033873568095036063,0.003140845070422535,0.13657440056417489,0.003171428571428571,0.0036502275738894965,0.019441524310118263,0.0027787723785166244,0.004999870424360221,0.017064954682779458,0.1938181818181818,0.008206479859894924,0.004853521126760563,0.36714390602055774,0.004908571428571428,0.05047437774524147,0.08344243792325051,0.004647826086956522
1702375525,2.045850675428987,6.669111758281693,1.4181277777777743,10.312709396281731,0.9417900420513212,13.62458353377142,11.342312482572673,0.5673238526179728,19.925964105778835,7.5682383040935,0.5474535182764866,1.2202139845482745,94322688,53026816,11141120,73854976,41824256,16474112,57712640,40628224,12238848,46223360,3006464,8941568,52,80,0,254,0,40,40,0,433.901,56,20,0,0,0.0032060252672497574,0.005282203004096497,0.07254901960784313,0.0033873568095036063,0.003140845070422535,0.13657440056417489,0.003171428571428571,0.0037705743115726427,0.019441524310118263,0.0027787723785166244,0.004999870424360221,0.017064954682779458,0.1938181818181818,0.008206479859894924,0.004853521126760563,0.36714390602055774,0.004908571428571428,0.052406866674754755,0.08344243792325051,0.004647826086956522
1702375526,2.045850675428987,7.216088353906843,1.3697977579370726,10.312709396281731,0.9417900420513212,13.90386834193064,11.342312482572673,0.5673238526179728,19.925964105778835,7.5682383040935,0.5474535182764866,1.2202139845482745,94322688,53063680,11141120,73854976,41824256,16474112,57712640,40628224,12238848,46223360,3006464,8941568,56,146,4,394,4,64,48,4,694,104,32,0,0,0.0032065393331175136,0.0054541198501872655,0.074,0.0034191625689167036,0.0031477832512315273,0.13657440056417489,0.003190954773869347,0.0037216848852515303,0.019441524310118263,0.0027759067357512953,0.0049976691485917775,0.017578461538461546,0.19555555555555557,0.008299681753889671,0.004866009852216749,0.36714390602055774,0.0049437185929648245,0.05153116920425164,0.08344243792325051,0.004648445595854921
1702375527,2.045850675428987,7.216088353906843,1.3697977579370726,10.312709396281731,0.9417900420513212,14.183153150089861,11.342312482572673,0.5673238526179728,19.925964105778835,7.5682383040935,0.5474535182764866,1.2202139845482745,94322688,53063680,11141120,73854976,41824256,16474112,57712640,40628224,12238848,46223360,3006464,8941568,60,146,16,504,16,74,60,16,730,94,64,0,0,0.0032019587977034788,0.005354930919485469,0.075,0.003399031391126597,0.003150943396226415,0.13921640424752837,0.003192307692307692,0.0037557967439565856,0.02272522522522523,0.002767132401862941,0.004990543735224586,0.017642105263157886,0.19555555555555554,0.008287676891983163,0.0048716981132075465,0.375631500742942,0.004946153846153847,0.05349740932642489,0.08540386803185442,0.004644976713240187
1702375528,2.045850675428987,7.216088353906843,1.3697977579370726,10.312709396281731,0.9417900420513212,14.46243795824908,11.342312482572673,0.5673238526179728,19.925964105778835,7.5682383040935,0.5474535182764866,1.2202139845482745,94322688,53063680,11141120,73854976,41824256,16474112,57712640,40628224,12238848,46223360,3006464,8941568,64,132,6,394.736,3.988,76,60,6,574,80,24,0,0,0.003219186991869919,0.005498431899641577,0.07567567567567568,0.003432603242616928,0.003150946465519292,0.14005442415730335,0.003192307692307692,0.003821113675365407,0.0234023066485753,0.0027898936170212764,0.0052499999999999995,0.017834931506849318,0.19661016949152543,0.008437850570578796,0.004871703637934726,0.3782594086021503,0.004946153846153847,0.054504710632570695,0.08480769230769226,0.004660106382978723
1702375529,1.6725224299472423,7.216088353906843,1.3697977579370726,10.312709396281731,1.0017039866858395,16.757088489553272,11.342312482572673,0.5673238526179728,19.925964105778835,7.5682383040935,0.5474535182764866,1.2202139845482745,94322688,53063680,11141120,73854976,41832448,16474112,57712640,40628224,12238848,46223360,3006464,8941568,64,56,4,314.843,8,68,48,4,602,70,24,0,0,0.003219186991869919,0.005498431899641577,0.07567567567567568,0.003432603242616928,0.003150943396226415,0.14514462809917353,0.003192307692307692,0.003821113675365407,0.0234023066485753,0.002781841109709962,0.0052499999999999995,0.017834931506849318,0.19661016949152543,0.008437850570578796,0.0048716981132075465,0.38963855421686755,0.004946153846153847,0.054504710632570695,0.08480769230769226,0.004653215636822194
1702375530,1.706274963723485,7.216088353906843,1.3697977579370726,10.312709396281731,1.0017039866858395,16.757088489553272,11.291332712022289,0.5673238526179728,19.925964105778835,7.5682383040935,0.5583944502924991,1.2202139845482745,94322688,53063680,11141120,73854976,41832448,16474112,57712640,40628224,12238848,46223360,3002368,8941568,34,190,0,342.555,0,14,42,0,442,110,4,0,0,0.003219186991869919,0.005498431899641577,0.07567567567567568,0.003432591529073941,0.003150943396226415,0.14514462809917353,0.003192307692307692,0.003955902756831755,0.0234023066485753,0.002781841109709962,0.0052499999999999995,0.017834931506849318,0.19661016949152543,0.008437811772530762,0.0048716981132075465,0.38963855421686755,0.004946153846153847,0.05626648721399733,0.08480769230769226,0.004653215636822194
1702375531,1.7400274974997272,7.216088353906843,1.3697977579370726,10.312709396281731,1.0017039866858395,16.757088489553272,11.291332712022289,0.5673238526179728,19.925964105778835,7.5682383040935,0.5583944502924991,1.2202139845482745,94322688,53063680,11141120,73854976,41832448,16474112,57712640,40628224,12238848,46223360,3002368,8941568,78.403,94,4,333.629,0,76,64,4,724,78,52,0,0,0.003220431840154689,0.005704607046070461,0.07706422018348624,0.0034742410909004246,0.003184466019417476,0.14514462809917353,0.0032058823529411765,0.003996065725526499,0.0234023066485753,0.0027784850413749202,0.005237421383647801,0.018266483516483512,0.19864406779661015,0.008551666878627236,0.004932038834951456,0.38963855421686755,0.004970588235294118,0.05791903233769441,0.08480769230769226,0.004651432208784213
1702375532,2.0251520265745335,7.216088353906843,1.4234651038891812,10.312709396281731,1.0017039866858395,16.757088489553272,11.291332712022289,0.5408794788273642,19.925964105778835,7.5682383040935,0.5480218624222475,1.2202139845482745,94322688,53063680,10969088,73854976,41832448,16474112,57712640,40157184,12238848,46223360,3002368,8941568,46,56,0,226,0,38,24,0,410,54,12,0,0,0.003219159663865546,0.005794997766860205,0.0787280701754386,0.003478719011290759,0.0032139534883720935,0.14935450104675504,0.003245283018867925,0.0040389898367724055,0.026353028798411112,0.0027783505154639174,0.005219869706840386,0.018956578947368415,0.20130769230769233,0.00859508314117567,0.004985116279069768,0.39549330085261863,0.005440000000000003,0.05918156979632393,0.08630826271186438,0.004656701030927834
1702375533,2.0251520265745335,7.216088353906843,1.4234651038891812,10.312709396281731,1.0017039866858395,16.757088489553272,11.291332712022289,0.5408794788273642,19.925964105778835,7.5682383040935,0.5480218624222475,1.2202139845482745,94322688,53063680,10969088,73854976,41832448,16474112,57712640,40157184,12238848,46223360,3002368,8941568,60,88,0,288,0,56,32,0,492,58,22,0,0,0.003236782354849173,0.005904598195100988,0.07857142857142858,0.003510433847257081,0.0032139534883720935,0.1509227903826617,0.003245283018867925,0.004132772832171559,0.02721918633226866,0.002802853437094682,0.005547826086956526,0.019522533495736915,0.20045454545454552,0.008735303076454462,0.004985116279069768,0.4058408577878106,0.005440000000000003,0.06011652951251276,0.08754111850293911,0.004683009079118029
1702375534,2.0251520265745335,7.216088353906843,1.4234651038891812,10.312709396281731,1.0017039866858395,16.757088489553272,11.291332712022289,0.5408794788273642,19.925964105778835,7.5682383040935,0.5480218624222475,1.2202139845482745,94322688,53063680,10969088,73854976,41832448,16474112,57712640,40157184,12238848,46223360,3002368,8941568,82,100,4,338,4,62,64,4,634.68,90.68,26,0,0,0.003236782354849173,0.005904598195100988,0.07857142857142858,0.003510433847257081,0.0032139534883720935,0.1542199058507061,0.003245283018867925,0.004132767851771641,0.027219202898550725,0.0027867507886435326,0.005547826086956526,0.019522533495736915,0.20045454545454552,0.008735303076454462,0.004985116279069768,0.4159845132743362,0.005440000000000003,0.06011649580615096,0.08754114230396899,0.004676466876971608
1702375535,2.0251520265745335,7.216088353906843,1.4234651038891812,10.312709396281731,1.0017039866858395,16.757088489553272,11.291332712022289,0.5408794788273642,19.919637426304465,7.5682383040935,0.5480218624222475,1.2202139845482745,94322688,53063680,10969088,73854976,41832448,16474112,57712640,40157184,12124160,46223360,3002368,8941568,38,88,0,316,0,40,38,0,398,50,14,0,0,0.003236782354849173,0.005904598195100988,0.07857142857142858,0.0035104217731899345,0.0032139534883720935,0.1542199058507061,0.003245283018867925,0.004163053014162175,0.027219202898550725,0.0027867507886435326,0.005547826086956526,0.019522533495736915,0.20045454545454552,0.008735267966718734,0.004985116279069768,0.4159845132743362,0.005440000000000003,0.06005133219261792,0.08754114230396899,0.004676466876971608
1702375536,2.0251520265745335,7.216088353906843,1.4234651038891812,10.312709396281731,1.0387420744397642,16.757088489553272,11.355910035227085,0.5408794788273642,16.797884663399472,6.2029160804144094,0.5480218624222475,1.0479502752796719,94322688,53063680,10969088,73854976,41832448,16474112,57847808,40157184,12124160,46223360,3002368,8941568,70,100,2,386,4,64,48,2,490,74,20,0,0,0.003232890042166721,0.00597889537494387,0.07847826086956522,0.003536898557292847,0.0032243902439024388,0.1542199058507061,0.0032254901960784314,0.004135803959439883,0.027219202898550725,0.002783163265306122,0.005475073313782996,0.019864728192161816,0.20023809523809522,0.008805407939981245,0.005055555555555548,0.4159845132743362,0.005068181818181818,0.05999882518796991,0.08754114230396899,0.004674999999999999
1702375537,1.7625404375284808,7.0872221109553175,1.4234651038891812,10.313046419210316,1.0387420744397642,16.757088489553272,11.355910035227085,0.5408794788273642,17.130192508831797,6.3290871363544134,0.5480218624222475,1.0276133755372006,94322688,53059584,10969088,73854976,41832448,16474112,57847808,40157184,12124160,46223360,3002368,8941568,16,0,0,103.208,0,16,6,0,44,0,0,0,0,0.0032199798183652874,0.005832951945080091,0.07891304347826088,0.0034888390038919775,0.0032380952380952383,0.15370662460567822,0.0032285714285714287,0.004077926966997113,0.026257545271629774,0.002772368421052631,0.005233226837060702,0.019692607003891048,0.2007142857142857,0.008661531512247229,0.005394736842105262,0.41567647058823526,0.005130434782608695,0.059096612296110365,0.08724288840262585,0.0046702631578947355
1702375538,1.728787903752238,7.035278107787003,1.4234651038891812,10.264955138502625,1.0387420744397642,14.276713560823199,11.355910035227085,0.5408794788273642,19.938470725939464,7.570263356400214,0.5480218624222475,1.0072764757947292,94322688,53059584,10969088,74493952,41832448,16474112,57847808,40157184,12124160,46223360,3002368,8941568,97.737,20,0,323.052,0,96,46,0,638,72,16,0,0,0.00322193888814338,0.005921282163105101,0.0798728813559322,0.003507070713622635,0.0032380952380952383,0.15378686327077748,0.0032285714285714287,0.004110467920887603,0.02636938202247191,0.002795727636849133,0.00526225994996248,0.019655109489051085,0.2025735294117647,0.00870549651775624,0.005394736842105262,0.4124153498871333,0.005130434782608695,0.05914092664092663,0.0868842001962709,0.00468090787716956
1702375539,1.695035369975996,7.035278107787003,1.4234651038891812,10.264955138502625,1.0387420744397642,13.997428752663982,11.355910035227085,0.43827903539603325,19.938470725939464,7.561264777547125,0.5480218624222475,0.986939576052258,94322688,53059584,10969088,74493952,41832448,16474112,57847808,40157184,12124160,46219264,3002368,8941568,70,12,0,310,0,80,52,0,512,28,24,0,0,0.003221935483870968,0.005921282163105101,0.0798728813559322,0.0035070626584570806,0.0032380952380952383,0.15514406779661016,0.0032285714285714287,0.004110467920887603,0.02636938202247191,0.0027844155844155847,0.005262195121951219,0.019655109489051085,0.2025735294117647,0.008705473098330238,0.005394736842105262,0.4218608597285068,0.005130434782608695,0.05914092664092663,0.0868842001962709,0.004675324675324676
1702375540,2.000900531369442,7.035278107787003,1.4234651038891812,10.264955138502625,1.0387420744397642,13.718143944504757,11.355910035227085,0.5329349429509,19.938470725939464,7.561264777547125,0.5480218624222475,0.9756963523864586,94322688,53059584,10969088,74493952,41832448,16474112,57847808,40157184,12124160,46219264,3002368,8941568,110,74,0,404,0,76,102,0,996,100,48,0,0,0.003221935483870968,0.005921282163105101,0.0798728813559322,0.0035070626584570806,0.0032380952380952383,0.15514406779661016,0.0032285714285714287,0.00416032783651825,0.026369372265381674,0.0027844155844155847,0.005262195121951219,0.019655109489051085,0.2025735294117647,0.008705473098330238,0.005394736842105262,0.4218608597285068,0.005130434782608695,0.05935433713673126,0.08688418343264537,0.004675324675324676
1702375541,2.000900531369442,7.035278107787003,1.4234651038891812,10.264955138502625,1.0387420744397642,13.438859136345538,9.530018571927389,0.5329349429509,19.938470725939464,7.561264777547125,0.5267744316238505,1.2040403217594873,94322688,53059584,10969088,74493952,41832448,16474112,57847808,40157184,12124160,46219264,3002368,8978432,22,208,20,296,20,13.944,34,20,382,102,48,0,0,0.0032214995604101663,0.006012067395264117,0.0797008547008547,0.0035308777275914215,0.0032564102564102563,0.15514402366109595,0.003244897959183673,0.0041626356307207365,0.02636938202247191,0.0027815789473684205,0.005253724724715154,0.020027010050251256,0.20119047619047614,0.00879360405228577,0.005789473684210524,0.4218606611679165,0.00543478260869565,0.059179194956353126,0.0868842001962709,0.004676315789473685
1702375542,2.000900531369442,7.035278107787003,1.4234651038891812,10.264955138502625,1.0387420744397642,13.159574328186316,9.71987912009657,0.5329349429509,19.938470725939464,7.561264777547125,0.5267744316238505,1.2040403217594873,94322688,53059584,10969088,74493952,41832448,16474112,57847808,40157184,12124160,46219264,3002368,8978432,78,98,6,398,6,80,84,8,872,100,62,0,0,0.0032128945601074548,0.006047249647390691,0.08163716814159293,0.0035064949028120675,0.003333333333333333,0.15580581478822686,0.00331,0.004142233328069153,0.026774797979074786,0.002786593707250342,0.0050833333333333295,0.022058077436582123,0.221271186440678,0.00884992934207919,0.006903846153846152,0.4277680652680655,0.006316666666666667,0.059302638026069165,0.08730133488966209,0.004703967168262654
1702375543,2.000900531369442,7.035278107787003,1.4234651038891812,10.264955138502625,1.0387420744397642,16.606630501535353,9.909739668265752,0.5329349429509,19.938470725939464,7.561264777547125,0.5267744316238505,1.2040403217594873,94322688,53059584,10969088,74493952,41832448,16650240,57847808,40157184,12124160,46219264,3002368,8978432,32,18,0,212,0,32,20,0,314,32,14,0,0,0.0032507307567392015,0.006246597096188749,0.08326086956521739,0.0035752120220205325,0.003333333333333333,0.16080866807610994,0.00331,0.004278238993710691,0.028696051423324147,0.0028393351800554017,0.005793055555555561,0.02366024844720497,0.24110169491525427,0.009169254185692543,0.006903846153846152,0.45611227701993723,0.006316666666666667,0.06099698585671226,0.08939278937381402,0.004736288088642659
1702375544,2.000900531369442,7.035278107787003,1.4234651038891812,10.264955138502625,0.8871203563073735,16.606630501535353,11.39163289015091,0.5329349429509,19.938470725939464,7.561264777547125,0.5267744316238505,1.2040403217594873,94322688,53059584,10969088,74493952,41832448,16650240,57847808,40157184,12124160,46219264,3002368,8978432,76,76,0,338,0,76,58,0,714,88,40,0,0,0.0032507307567392015,0.006246597096188749,0.08326086956521739,0.0035752120220205325,0.003333333333333333,0.1653677277716795,0.00331,0.004278238993710691,0.028696051423324147,0.002818787475016656,0.005793055555555561,0.02366024844720497,0.24110169491525427,0.009169254185692543,0.006903846153846152,0.4797725024727994,0.006316666666666667,0.06099698585671226,0.08939278937381402,0.004725782811459028
1702375545,2.000900531369442,7.035278107787003,1.2984480765498119,10.264955138502625,0.869807988400044,16.606630501535353,11.39163289015091,0.5329349429509,19.938470725939464,7.561264777547125,0.5267744316238505,1.2040403217594873,94322688,53059584,10846208,74493952,41832448,16650240,57847808,40157184,12124160,46219264,3002368,8978432,66,110,0,314,0,60,64,0,600,88,28,0,0,0.0032507307567392015,0.006246588980616384,0.08326073277537908,0.0035752105986958296,0.0033333526895752887,0.1653677277716795,0.003310035425079948,0.004342715101708154,0.028696038264522477,0.002818800159099109,0.005793055555555561,0.023660194617254368,0.24110160582444345,0.009169248612095903,0.006904062772731685,0.4797725024727994,0.006317048609068576,0.061523421334432685,0.08939277553383013,0.004725789090869995
1702375546,1.990784277711435,7.035278107787003,1.3244707314921724,10.264955138502625,0.9810536615511378,16.606630501535356,11.39163289015091,0.5495833856718157,19.938470725939464,7.561264777547125,0.5239043824701145,1.2040403217594873,94322688,53059584,10846208,74493952,41914368,16650240,57847808,40312832,12124160,46219264,3002368,8978432,56,96,4,400,4,60,46,4,554,78,36,0,0,0.0032533117932148628,0.006357937663781985,0.08434578873976711,0.0036020237297856757,0.0034043905963981637,0.1653677277716795,0.003328083616453971,0.00437241824585966,0.028696051423324147,0.0028158608864138636,0.005851498637602185,0.02413757264961533,0.2440521743213234,0.009238640406664916,0.007500147933967659,0.4797725024727994,0.006500400594785209,0.06245980729280749,0.08939278937381402,0.004727836692802138
1702375547,1.990784277711435,7.035278107787003,1.561359296541638,8.173298492968026,0.9810536615511378,16.606630501535356,11.39163289015091,0.5495833856718157,19.938470725939464,7.561264777547125,0.5239043824701145,1.2040403217594873,94322688,53059584,10846208,74493952,41914368,16650240,57847808,40312832,12124160,46219264,3002368,8978432,44,70,6,211.562,8,38,34,6,480,60,24,0,0,0.0032591134192731315,0.006297472703031121,0.08533632633072688,0.0035798823529737604,0.0034000178356476916,0.16713105303612605,0.0033505460128519992,0.004388914188729132,0.029451884920634917,0.0028032236553502655,0.005951929263393557,0.024367645827541654,0.24474977938395598,0.009200451626230824,0.007451752899630049,0.4855740181268881,0.006697228525080281,0.06299857108880975,0.08999489795918364,0.004719197507471245
1702375548,1.990784277711435,7.035278107787003,1.561359296541638,8.341596292656442,0.8025678131241942,16.606630501535356,11.39163289015091,0.5495833856718157,19.938470725939464,7.561264777547125,0.5239043824701145,1.2040403217594873,94322688,53059584,10846208,74493952,41914368,16650240,57847808,40312832,12124160,46219264,3002368,8978432,66,94,8,372,12,80,54,8,646.278,78.278,38,0,0,0.0032597991577583414,0.006335460346399271,0.08547619047619047,0.0035970822680102274,0.0034,0.1669832402234637,0.0033505154639175256,0.004413188377661294,0.02934733514001807,0.0028265162200282086,0.005949468085106385,0.024343634116192826,0.24320312499999994,0.00924881516587678,0.007451612903225804,0.4838417540514778,0.006696969696969695,0.063013698630137,0.08919007490636709,0.004730042313117066
